#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
16,Spencer Butterfield,0,REG,4,30.5,15.8,5.5,11.0,500,4.0,7.5,533,0.8,0.8,1.00,1.0,1.0,2.0,2.5,2.3,0.0,2.0,2.5
17,Mike James,0,MIL,28,25.6,15.6,5.2,13.1,399,2.3,6.8,339,2.9,3.8,781,0.4,2.9,3.4,5.0,1.4,0.1,1.9,1.6
18,K.C. Rivers,0,REG,10,30.2,15.6,5.3,14.8,358,2.4,7.6,316,2.6,4.0,650,0.8,4.1,4.9,2.4,0.8,0.2,1.8,2.1
19,Dominique Johnson,0,PIS,16,31.2,14.8,5.4,13.2,408,2.4,6.0,396,1.7,2.3,730,0.9,1.9,2.9,2.9,0.6,0.1,1.8,2.5
20,Arturas Gudaitis,0,MIL,9,21.8,14.8,5.1,8.1,630,0.0,0.0,0,4.6,6.4,707,2.6,5.7,8.2,0.9,0.9,0.9,1.9,3.2
21,James Nunnally,0,MIL,19,27.8,14.7,4.8,10.3,469,2.5,5.7,440,2.5,2.6,960,0.2,2.2,2.3,2.9,0.6,0.0,2.1,1.9
22,Tony Mitchell,0,CAN,18,32.2,14.4,5.1,13.0,389,1.8,5.6,327,2.5,3.4,726,0.9,4.2,5.1,3.9,0.8,0.2,2.8,3.2
23,John Brown,0,NBB,33,29.2,14.3,6.1,11.2,546,0.0,0.2,200,2.0,3.1,663,3.1,3.4,6.4,1.5,1.0,0.5,1.4,2.6
24,Kevin Punter,0,BOL,29,26.5,14.2,4.8,11.4,418,2.0,5.9,345,2.6,2.9,894,0.6,2.3,2.9,1.5,1.1,0.1,1.3,2.8
25,Rashawn Thomas,0,SAS,43,28.5,14.1,5.1,11.3,454,0.9,3.2,294,2.9,4.4,663,1.8,5.4,7.2,2.0,0.8,0.3,2.4,3.1
26,Mitchell Watt,0,VEN,47,22.1,14.0,5.8,8.7,668,0.1,0.3,417,2.2,3.6,615,1.5,3.9,5.4,1.1,0.6,0.8,2.1,3.2
27,Awudu Abass,0,BRE,30,31.5,13.9,4.9,11.6,420,1.1,4.0,269,3.1,3.9,788,0.9,3.7,4.6,1.6,1.1,0.4,1.5,1.8
28,Jack Cooley,0,SAS,43,25.8,13.9,5.4,10.5,517,0.0,0.1,167,3.0,4.6,658,3.7,5.0,8.7,0.9,0.5,0.3,1.3,3.2
29,Mike Dixon,0,REG,11,27.5,13.8,5.3,11.9,443,2.3,5.8,391,1.0,1.4,733,0.1,3.2,3.3,4.2,0.6,0.1,3.0,2.7
30,Jared Cunningham,0,BRE,18,26.8,13.8,4.1,10.9,378,1.1,3.7,299,4.4,5.9,755,0.8,2.2,3.0,2.1,1.3,0.1,2.3,2.1
31,Jordan Hamilton,0,BRE,29,25.8,13.6,5.0,12.3,408,2.4,6.9,343,1.1,1.6,733,1.1,5.6,6.7,2.5,0.9,0.2,2.1,2.6
32,Thomas Scrubb,0,VAR,30,33.8,13.5,5.1,10.9,469,1.6,4.5,351,1.7,2.5,703,2.4,4.7,7.0,2.4,1.5,0.1,1.1,1.7
33,Devyn Marble,0,TREN,34,27.8,13.4,4.6,11.7,390,1.4,4.6,306,2.8,3.8,750,0.6,2.1,2.8,1.9,1.2,0.2,1.8,2.4
34,Demonte Harper,0,AVE,18,26.2,13.2,5.1,11.4,447,1.4,4.7,306,1.5,1.8,818,1.1,2.2,3.3,3.5,0.5,0.1,2.1,2.8
35,L.J. Peak,0,PIS,29,29.5,13.0,4.7,10.6,441,1.4,4.2,331,2.3,3.6,635,0.8,2.0,2.8,1.7,1.2,0.4,1.6,2.4
36,Zoran Dragic,0,TRIE,19,24.4,12.8,4.6,10.5,440,1.5,4.7,315,2.1,2.8,755,0.8,1.8,2.6,1.9,0.8,0.0,1.8,1.6
37,Austin Daye,0,VEN,45,25.2,12.8,4.6,10.7,428,1.7,4.6,367,2.0,2.6,767,0.7,4.7,5.4,2.3,0.9,0.6,1.8,2.9
38,Tony Carr,0,TOR,16,29.0,12.8,4.3,10.1,426,1.7,3.8,443,2.5,3.1,800,0.6,3.4,3.9,3.3,0.8,0.3,1.5,2.2
39,Jeremy Chappell,0,NBB,33,31.4,12.8,4.9,10.3,474,1.8,4.8,371,1.2,1.4,872,1.3,3.8,5.1,2.8,1.8,0.2,1.9,3.2
40,Darington Hobson,0,TOR,22,30.2,12.7,4.8,10.4,461,1.9,5.0,382,1.2,1.6,750,0.5,4.6,5.1,4.3,1.4,0.1,2.1,2.2
41,Pietro Aradori,0,BOL,28,26.8,12.7,4.4,9.6,457,1.6,4.1,391,2.3,3.1,744,0.3,3.6,3.9,1.4,0.5,0.0,1.3,1.5
42,Bryon Allen,0,REG,17,28.6,12.5,4.8,12.8,372,1.6,6.5,252,1.4,1.7,793,0.4,2.6,3.1,2.7,0.8,0.0,1.8,1.9
43,Ike Udanoh,0,CAN,18,34.6,12.5,5.2,9.1,567,0.1,0.6,100,2.1,3.1,691,3.1,5.9,9.0,4.3,1.9,0.1,2.3,2.1
44,Chris Wright,0,TRIE,32,25.7,12.5,4.5,10.4,435,0.9,3.2,277,2.5,3.3,779,0.5,2.8,3.3,4.7,0.8,0.1,2.2,1.9
45,Demetris Nichols,0,AVE,24,28.6,12.5,4.7,9.7,487,1.8,4.0,438,1.3,1.7,775,1.1,4.1,5.2,2.4,0.5,0.4,1.6,2.3
46,Ousman Krubally,0,PIS,29,31.9,12.4,4.8,9.6,504,0.1,0.6,188,2.7,4.3,616,3.1,7.1,10.2,1.3,0.7,0.4,2.1,3.2
47,Riccardo Moraschini,0,NBB,33,28.8,12.3,4.2,10.3,404,1.7,4.9,350,2.3,3.1,743,0.2,3.1,3.3,2.8,1.2,0.1,2.0,1.5
48,Terran Petteway,0,SAS,10,29.4,12.3,4.5,11.4,395,1.8,5.5,327,1.5,1.7,882,0.8,4.6,5.4,2.9,1.0,0.2,2.0,2.7
49,Gerry Blakes,0,CAN,30,26.8,12.3,4.7,9.6,491,1.3,2.9,432,1.6,2.0,783,0.5,3.0,3.5,2.9,1.0,0.2,2.5,3.2
50,Ike Udanoh,0,AVE,16,28.8,12.2,5.1,9.4,536,0.1,0.7,182,1.9,2.7,721,2.3,5.9,8.3,2.2,1.1,0.3,1.9,3.3
51,Kerron Johnson,0,PIS,18,28.9,12.2,4.1,9.7,420,1.0,3.2,310,3.1,3.8,797,0.3,2.8,3.1,3.8,1.3,0.1,2.3,2.9
52,Hrvoje Peric,0,TRIE,30,22.2,12.0,4.7,9.3,502,0.7,2.1,355,2.0,2.4,819,1.1,3.9,5.0,2.0,0.9,0.1,1.9,2.6
53,Aaron Craft,0,TREN,30,29.6,11.9,4.9,9.7,505,0.7,2.0,350,1.4,2.2,652,1.1,3.8,4.9,4.2,2.1,0.1,1.9,2.8
54,Devondrick Walker,0,NBB,7,17.9,11.4,3.3,6.9,479,2.6,5.3,486,2.3,2.7,842,0.0,3.0,3.0,0.7,0.7,0.3,1.3,2.0
55,Jaime Smith,0,SAS,38,27.4,11.4,3.7,8.5,430,1.6,4.1,396,2.5,3.1,805,0.3,1.2,1.4,3.7,0.4,0.0,1.2,2.0
56,Wesley Saunders,0,CRE,39,32.1,11.4,3.8,8.7,440,0.7,2.0,329,3.1,3.7,828,2.1,4.4,6.5,3.4,1.2,0.3,1.6,1.9
57,Egidijus Mockevicius,0,PES,30,30.1,11.4,4.5,7.8,579,0.0,0.0,0,2.4,3.7,634,4.4,7.0,11.5,0.9,1.2,0.9,1.3,3.2
58,Nemanja Nedovic,0,MIL,17,20.2,11.3,3.7,8.9,414,2.4,5.9,410,1.5,2.1,694,0.3,2.4,2.6,2.7,1.0,0.1,1.5,1.7
59,Mangok Mathiang,0,CRE,39,25.9,11.3,4.7,7.6,623,0.0,0.0,0,1.8,3.4,515,3.7,6.4,10.2,0.6,0.7,0.7,2.3,2.7
60,Dominique Archie,0,VAR,28,26.6,11.2,4.1,9.6,428,1.8,5.3,338,1.2,1.7,723,1.4,3.2,4.6,1.6,1.0,0.6,1.4,2.6
61,Pablo Aguilar,0,REG,20,26.9,11.2,4.4,9.0,483,1.8,4.9,367,0.7,1.1,619,2.1,6.2,8.3,1.8,1.0,0.6,1.6,2.1
62,Patrik Auda,0,PIS,27,25.0,11.1,4.3,8.3,522,0.4,1.1,355,2.1,3.0,691,1.7,2.9,4.6,0.9,0.6,0.1,2.0,2.6
63,Tony Taylor,0,BOL,30,28.3,11.1,3.7,8.4,438,1.1,3.3,333,2.7,3.8,704,0.7,2.5,3.2,4.8,0.5,0.0,2.3,3.1
64,Mouhammadou Jaiteh,0,TOR,25,20.2,10.9,4.6,6.8,678,0.0,0.1,0,1.6,3.3,500,2.9,4.1,7.0,1.1,0.5,0.4,1.4,1.4
65,Dejan Kravic,0,BOL,29,21.7,10.9,4.5,7.8,578,0.0,0.0,0,1.9,2.8,683,2.6,3.2,5.8,0.5,0.6,1.2,1.1,2.0
66,Tyshawn Taylor,0,TOR,7,26.1,10.7,3.9,7.4,519,0.1,0.6,250,2.9,3.7,769,0.6,1.6,2.1,3.4,1.3,0.1,2.9,2.9
67,Kaleb Tarczewski,0,MIL,27,22.5,10.7,4.4,5.6,783,0.0,0.0,0,1.9,3.0,610,2.8,4.3,7.1,0.7,0.3,0.7,0.9,3.9
68,Bryon Allen,0,BRE,9,25.8,10.6,4.0,9.9,404,2.0,5.7,353,0.6,1.1,500,0.4,2.2,2.7,2.3,0.7,0.0,1.4,1.2
69,Tre Demps,0,CRE,17,19.8,10.5,4.0,9.9,402,1.2,4.0,294,1.4,1.8,767,0.4,1.8,2.1,1.2,0.5,0.1,0.9,1.2
70,Betinho Gomes,0,TREN,33,30.4,10.5,3.6,9.2,397,2.0,5.5,361,1.3,1.9,667,1.0,5.2,6.2,1.1,0.8,0.3,1.2,1.8
71,Dustin Hogue,0,TREN,34,26.1,10.5,3.9,7.1,543,0.1,0.1,1.00,2.6,4.7,559,2.7,3.4,6.1,1.7,1.2,0.1,2.4,3.7
72,Justin Knox,0,TRIE,31,17.1,10.4,4.0,7.0,569,0.2,0.6,389,2.2,2.5,872,1.3,3.0,4.3,0.4,0.3,0.7,1.1,2.8
73,Victor Rudd,0,TOR,8,25.4,10.4,3.5,8.5,412,1.1,3.6,310,2.3,3.1,720,1.1,4.1,5.3,1.5,1.0,0.0,2.9,2.1
74,Curtis Jerrells,0,MIL,28,21.9,10.3,3.4,8.0,430,1.9,5.0,371,1.6,1.9,849,0.3,2.0,2.3,2.0,0.6,0.1,1.2,1.8
75,Jamarr Sanders,0,TRIE,32,26.9,10.3,3.8,8.2,458,2.1,4.7,443,0.8,0.8,960,1.1,3.2,4.3,2.7,1.0,0.2,1.6,2.5
76,Peyton Aldridge,0,CRE,38,27.7,10.3,3.6,9.1,396,2.2,6.1,370,0.8,1.1,762,1.0,3.0,4.0,1.2,0.5,0.5,0.8,2.3
77,Tyler Stone,0,CAN,11,25.9,10.3,4.3,9.4,456,1.3,2.6,483,0.5,0.5,1.00,1.7,5.8,7.5,1.5,0.6,0.6,1.0,2.5
78,Tekele Cotton,0,TOR,19,29.0,10.3,3.6,8.6,417,1.5,3.8,397,1.6,2.3,698,0.4,2.5,2.9,2.1,1.2,0.2,1.5,1.9
79,Keith Haynes,0,VEN,47,25.8,10.2,3.5,9.5,371,1.9,5.9,329,1.2,1.8,671,0.4,1.3,1.7,2.8,0.5,0.0,1.6,1.6
80,Mark Lyons,0,PES,11,25.5,10.2,3.5,10.3,345,1.9,6.3,304,1.2,1.5,813,0.4,1.3,1.6,2.5,1.4,0.0,2.8,3.1
81,Michael Bramos,0,VEN,46,27.8,10.2,3.6,8.0,446,2.2,5.1,428,0.8,1.0,771,0.7,3.3,4.0,1.5,0.8,0.3,0.8,1.8
82,Dyshawn Pierre,0,SAS,39,24.4,10.2,3.6,6.9,530,0.9,2.0,468,1.9,2.5,768,1.7,3.4,5.1,1.8,0.7,0.1,1.5,1.8
83,Amath M'Baye,0,BOL,30,27.7,10.0,3.6,8.7,408,1.4,3.7,378,1.5,2.0,746,1.0,2.8,3.8,1.4,0.7,0.6,1.6,1.7
84,Eric Griffin,0,REG,6,23.8,10.0,4.0,8.0,500,0.7,2.2,308,1.3,3.0,444,1.3,3.7,5.0,1.0,0.7,0.8,2.5,3.0
85,Tony Carr,0,CAN,10,31.6,10.0,3.6,9.8,367,1.1,3.7,297,1.7,2.2,773,0.4,3.4,3.8,5.3,0.4,0.2,2.6,2.5
86,Dominic Artis,0,PES,30,27.2,9.9,3.5,9.2,382,0.8,2.7,288,2.1,2.8,759,0.7,2.9,3.5,3.2,1.7,0.1,2.2,2.1
87,Tyler Cain,0,VAR,30,30.9,9.7,4.0,6.4,628,0.0,0.0,0,1.7,2.9,593,4.3,6.5,10.8,1.3,1.1,0.8,1.2,2.0
88,Ronald Moore,0,VAR,30,29.8,9.7,3.5,10.3,343,1.9,6.3,298,0.7,1.0,733,0.5,2.8,3.3,4.4,0.8,0.0,1.8,1.9
89,Vladimir Micov,0,MIL,32,27.1,9.7,3.7,8.3,440,1.3,3.6,374,1.0,1.2,821,0.4,2.3,2.7,2.0,0.8,0.1,1.8,2.0
90,James McAdoo,0,TOR,26,21.6,9.6,3.7,7.4,497,0.3,0.8,364,1.9,3.0,636,1.3,3.3,4.6,0.9,1.0,0.8,2.0,2.5
91,Giampaolo Ricci,0,CRE,39,17.6,9.5,3.5,8.5,405,1.4,4.9,293,1.1,1.6,688,1.3,3.0,4.4,0.7,0.4,0.2,1.1,3.0
92,Jamil Wilson,0,TOR,30,26.1,9.4,3.3,8.1,409,1.4,4.1,347,1.3,1.9,714,0.8,3.5,4.3,1.2,0.6,0.6,1.3,3.0
93,Nikola Radicevic,0,TREN,6,27.3,9.3,3.5,8.3,420,1.2,4.3,269,1.2,2.0,583,0.0,2.2,2.2,4.3,0.7,0.0,1.3,3.0
94,Mindaugas Kuzminskas,0,MIL,34,18.1,9.3,3.1,6.3,495,0.8,2.4,337,2.3,2.8,819,1.3,2.1,3.4,0.7,0.4,0.2,0.8,1.6
95,Achille Polonara,0,SAS,43,21.3,9.3,3.5,7.3,484,1.2,3.4,354,1.0,1.5,714,2.0,3.6,5.5,1.3,0.7,0.5,0.8,1.8
96,Wes Clark,0,NBB,18,17.9,9.3,3.4,7.3,462,0.8,2.8,280,1.7,2.3,738,0.1,1.9,2.1,1.4,0.8,0.1,1.2,1.9
97,Blaz Mesicek,0,PIS,12,22.4,9.3,2.3,6.8,329,0.5,2.3,214,4.3,5.2,823,0.8,1.5,2.3,1.3,0.4,0.0,1.8,1.6
98,Travis Diener,0,CRE,39,25.0,9.2,3.1,7.0,445,1.7,4.2,401,1.2,1.6,787,0.4,1.7,2.1,4.0,0.8,0.0,1.2,1.4
99,Stefano Tonut,0,VEN,39,20.2,9.1,3.4,7.5,454,1.0,3.0,331,1.4,1.8,746,0.4,2.1,2.5,2.1,0.8,0.0,1.3,1.5
100,Tyrus McGee,0,SAS,22,20.5,9.0,3.1,6.5,486,1.2,3.3,375,1.5,1.9,810,0.5,1.8,2.3,1.8,0.5,0.2,1.1,2.4
101,Omar Calhoun,0,CAN,1,25.0,9.0,4.0,13.0,308,1.0,4.0,250,0.0,0.0,0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
102,Matt Costello,0,AVE,6,21.8,8.8,3.7,6.0,611,0.0,1.2,0,1.5,2.5,600,1.5,4.8,6.3,1.3,0.5,0.7,1.0,2.5
103,Luca Vitali,0,BRE,24,27.0,8.8,2.9,6.1,479,1.4,3.7,382,1.6,2.0,776,0.6,2.1,2.7,5.8,0.8,0.0,2.2,2.5
104,Juan Fernandez,0,TRIE,34,17.4,8.8,3.2,6.9,464,1.8,3.8,477,0.6,0.7,840,0.1,1.5,1.6,2.5,0.7,0.1,1.2,2.5
105,Dez Wells,0,PES,4,21.3,8.8,2.8,9.5,289,0.5,2.5,200,2.8,4.0,688,0.8,2.3,3.0,1.3,0.5,0.0,1.5,2.8
106,Ariel Filloy,0,AVE,32,26.5,8.7,3.0,8.3,362,1.4,4.5,310,1.3,1.5,872,0.7,3.1,3.8,4.1,0.9,0.1,1.5,2.5
107,Yanick Moreira,0,BOL,15,17.5,8.6,3.6,6.0,600,0.0,0.1,0,1.4,2.4,583,2.3,4.1,6.3,0.6,0.9,0.4,1.2,2.3
108,Riccardo Cervi,0,REG,27,21.6,8.6,3.4,5.9,572,0.0,0.0,0,1.9,2.7,694,2.3,2.7,5.1,0.4,0.5,1.0,1.6,2.5
109,Daniele Cavaliero,0,TRIE,34,19.8,8.2,2.6,6.4,402,1.8,4.6,387,1.3,1.4,896,0.1,1.1,1.2,2.6,0.5,0.1,1.6,2.7
110,Diego Flaccadori,0,TREN,33,21.4,8.2,2.6,7.4,357,0.8,2.8,290,2.1,2.8,734,0.5,1.9,2.5,1.4,0.9,0.1,1.3,1.4
111,David Moss,0,BRE,30,25.5,8.0,2.8,5.4,521,0.9,2.0,459,1.4,1.6,894,0.9,3.4,4.3,2.3,1.2,0.2,1.8,2.4
112,Mario Chalmers,0,BOL,4,18.5,8.0,1.5,6.0,250,0.5,2.0,250,4.5,6.5,692,0.5,2.0,2.5,3.3,0.3,0.0,2.8,3.3
113,"Lamond Murray, Jr.",0,PES,23,24.7,7.9,3.3,8.1,403,0.4,1.3,300,1.0,1.7,575,1.7,2.2,3.9,0.8,1.0,0.3,1.2,3.0
114,Brian Qvale,0,BOL,13,16.5,7.8,3.6,5.8,618,0.0,0.0,0,0.5,1.5,368,2.2,1.9,4.2,0.3,0.4,0.2,0.4,2.4
115,Deron Washington,0,VEN,8,13.9,7.8,2.9,5.8,500,0.6,2.1,294,1.4,2.3,611,0.6,1.9,2.5,1.0,0.3,0.0,1.0,2.4
116,Carlos Delfino,0,TOR,10,19.3,7.7,2.2,5.4,407,1.5,3.7,405,1.8,2.4,750,0.2,3.0,3.2,1.2,0.7,0.1,1.1,1.4
117,Ojars Silins,0,TRIE,8,21.8,7.6,2.6,5.4,488,1.8,4.4,400,0.6,0.9,714,0.8,1.6,2.4,0.5,0.6,0.3,0.9,1.1
118,Amedeo Della Valle,0,MIL,30,16.8,7.6,2.4,5.6,423,1.0,2.7,366,1.9,2.0,918,0.3,1.2,1.5,1.2,0.7,0.2,0.8,1.5
119,William Mosley,0,TRIE,34,22.4,7.6,3.3,4.6,712,0.0,0.0,0,1.0,2.4,422,2.6,3.4,5.9,0.7,0.6,1.4,1.1,2.4
120,Gerald Beverly,0,BRE,30,18.1,7.4,2.8,5.9,480,0.0,0.1,500,1.7,2.6,654,2.0,3.1,5.1,0.2,0.2,0.8,0.9,1.9
121,Toto Forray,0,TREN,35,21.5,7.4,2.4,6.7,361,1.0,3.1,321,1.6,1.9,824,0.6,1.7,2.3,1.8,1.1,0.0,1.3,2.8
122,Michele Ruzzier,0,CRE,39,21.2,7.4,2.5,6.4,395,1.1,3.3,315,1.3,2.0,646,0.3,1.3,1.6,2.6,0.9,0.1,1.9,2.4
123,Marco Spissu,0,SAS,39,18.6,7.2,2.4,5.5,431,1.4,3.6,397,1.0,1.2,889,0.4,1.9,2.3,2.5,1.1,0.0,1.1,2.3
124,Arturs Strautins,0,TRIE,31,17.7,7.0,2.1,5.1,403,1.0,2.6,375,1.9,2.3,817,0.9,2.8,3.7,0.6,0.4,0.1,1.2,2.1
125,Vojislav Stojanovic,0,CRE,27,16.0,6.9,2.8,6.5,429,0.4,1.9,240,0.9,1.3,735,1.0,2.4,3.4,1.1,0.6,0.3,1.1,2.0
126,Mickell Gladness,0,PIS,10,16.4,6.7,2.7,4.6,587,0.0,0.0,0,1.3,1.8,722,1.7,2.8,4.5,0.3,0.5,1.2,1.2,2.4
127,Jean Salumu,0,VAR,20,15.6,6.7,2.3,5.4,426,1.1,2.6,404,1.0,1.6,645,0.3,0.6,0.9,1.0,0.5,0.1,1.1,2.3
128,Kelvin Martin,0,BOL,19,19.8,6.6,2.6,5.5,467,0.5,1.5,321,0.9,1.4,692,1.2,2.7,3.8,1.0,0.5,0.4,0.9,3.1
129,Andrea Cinciarini,0,MIL,35,18.7,6.5,2.2,5.1,436,0.6,1.6,386,1.4,1.9,721,0.6,2.5,3.1,2.8,0.7,0.0,1.2,1.7
130,Brian Sacchetti,0,BRE,30,19.9,6.5,1.7,4.4,391,1.0,2.6,367,2.0,2.6,782,0.8,2.6,3.3,1.1,0.4,0.2,0.7,1.9
131,Stefano Gentile,0,SAS,43,18.4,6.5,2.3,5.2,451,1.0,2.2,442,0.8,1.0,756,0.5,1.7,2.3,1.9,0.7,0.0,1.3,1.9
132,Giuseppe Poeta,0,TOR,28,18.9,6.4,2.0,5.1,392,0.6,1.9,321,1.8,2.1,850,0.3,1.7,2.0,3.0,0.8,0.0,1.1,1.7
133,Erik Rush,0,NBB,31,17.4,6.4,2.5,6.0,419,1.1,2.9,367,0.3,0.8,360,1.0,2.1,3.1,1.2,0.5,0.4,0.8,2.0
134,Davide Pascolo,0,TREN,35,22.1,6.4,2.7,5.6,492,0.1,0.7,160,0.8,1.1,730,1.7,2.5,4.2,1.2,1.0,0.3,0.8,2.0
135,Chinemelu Elonu,0,REG,6,16.3,6.3,2.5,4.3,577,0.0,0.0,0,1.3,2.3,571,0.8,4.0,4.8,0.8,0.8,1.2,1.2,2.7
136,Patrick Richard,0,REG,6,20.8,6.3,2.2,7.3,295,0.7,3.8,174,1.3,1.8,727,1.2,3.7,4.8,2.7,0.8,0.0,0.3,1.5
137,Raphael Gaspardo,0,REG,29,18.6,6.2,2.4,5.2,467,0.5,1.6,304,0.8,1.2,667,1.1,1.9,3.0,0.6,0.3,0.4,0.8,2.1
138,Giancarlo Ferrero,0,VAR,23,14.5,6.2,2.2,4.7,472,1.1,2.7,403,0.7,0.9,714,0.6,0.8,1.3,1.0,0.2,0.0,0.5,2.9
139,Ojars Silins,0,AVE,15,19.7,6.1,2.1,5.6,369,1.6,4.5,353,0.4,0.4,1.00,0.7,1.7,2.4,0.9,0.2,0.3,0.3,2.1
140,Federico Mussini,0,REG,30,14.0,6.1,2.1,5.4,387,1.2,3.0,389,0.7,0.9,846,0.5,1.3,1.9,1.1,0.7,0.0,0.6,1.1
141,Shaheed Davis,0,CAN,29,18.5,6.0,2.4,5.4,455,0.1,0.4,167,1.0,1.8,566,2.3,3.5,5.8,0.4,0.2,0.4,0.7,1.7
142,Tony Gaffney,0,NBB,33,26.7,6.0,2.1,5.5,385,0.7,2.5,272,1.1,1.3,814,0.9,3.8,4.8,2.6,0.9,1.0,1.2,1.8
143,Jeff Brooks,0,MIL,36,22.4,5.8,2.2,4.6,482,0.4,1.3,333,1.0,1.3,787,1.4,3.1,4.5,1.0,0.7,0.5,0.8,2.0
144,Patric Young,0,AVE,17,25.0,5.8,2.6,5.6,463,0.0,0.0,0,0.6,1.3,500,2.4,5.3,7.7,1.2,0.6,1.1,1.5,2.5
145,Niccolo De Vico,0,REG,25,18.8,5.6,2.0,5.0,403,0.8,2.7,313,0.8,1.0,800,0.5,1.6,2.1,0.4,0.4,0.2,0.5,2.1
146,Julyan Stone,0,VEN,44,24.8,5.6,1.8,4.9,379,1.3,3.3,379,0.7,0.9,725,0.7,5.1,5.8,3.6,0.8,0.5,1.3,2.6
147,Eric Mika,0,BRE,13,12.5,5.5,1.9,3.8,500,0.0,0.0,0,1.7,3.1,550,1.2,1.6,2.8,0.4,0.2,0.2,1.1,1.8
148,Dairis Bertans,0,MIL,17,11.7,5.5,1.6,3.7,429,1.2,2.5,465,1.2,1.7,690,0.0,0.8,0.8,0.2,0.5,0.0,0.4,1.2
149,Devondrick Walker,0,TRIE,4,12.5,5.5,1.8,5.3,333,0.8,3.0,250,1.3,1.5,833,0.8,2.3,3.0,1.0,0.3,0.0,1.5,1.5
150,Hamady Ndiaye,0,AVE,23,16.3,5.5,2.4,4.1,596,0.0,0.0,0,0.6,1.4,424,1.1,3.0,4.1,0.3,0.3,1.7,1.4,2.0
151,Gasper Vidmar,0,VEN,38,14.5,5.5,2.3,3.7,617,0.0,0.0,0,0.9,2.1,436,1.8,1.6,3.4,0.7,0.5,0.4,1.5,2.6
152,Nikola Jovanovic,0,TREN,34,11.8,5.4,1.9,5.0,385,0.0,0.2,167,1.6,2.4,667,1.6,2.1,3.8,0.3,0.1,0.1,0.8,2.0
153,Jakub Wojciechowski,0,NBB,26,12.5,5.3,2.2,4.0,538,0.3,1.2,290,0.7,1.1,643,0.9,2.2,3.1,0.5,0.4,0.4,0.6,1.5
154,Tommaso Laquintana,0,BRE,30,14.8,5.3,2.0,4.4,451,0.6,1.4,463,0.7,0.8,875,0.8,1.1,1.9,1.2,0.6,0.0,0.9,2.3
155,Andrea Crosariol,0,PIS,11,22.4,5.2,2.2,4.0,545,0.0,0.0,0,0.8,1.4,600,2.0,1.9,3.9,1.7,0.5,1.2,1.7,2.4
