#,Squadra,Giocate,Min,Totale,Media,40 Min
385,"(1998) 
Termal Imola",26,5200,2053,13.9,13.9
386,"(2012) 
Cimberio Varese",30,6050,2519,11.9,11.8
387,"(1989) 
Panapesca Montecatini",30,6025,2521,11.9,11.9
388,"(1998) 
Polti Cantu'",26,5075,1779,13.7,14.1
389,"(2011) 
Sidigas Avellino",32,6475,2480,11,10.9
390,"(1998) 
Pepsi Rimini",26,5225,1774,13.5,13.5
391,"(2011) 
Cimberio Varese",32,6475,2429,10.9,10.7
392,"(1998) 
S.D.A.G. Gorizia",26,5250,1868,13.3,13.2
393,"(1987) 
S. Benedetto Torino",30,6000,2711,11.5,11.5
394,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2419,10.6,10.5
395,"(2011) 
Fabi Shoes Montegranaro",32,6425,2482,10.6,10.6
396,"(2011) 
Angelico Biella",32,6500,2454,10.2,10.1
397,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2245,10.1,10.1
398,"(2012) 
Trenkwalder Reggio Emilia",30,6000,2328,10,10
399,"(2012) 
Sidigas Avellino",30,5875,2274,10,10.2
400,"(2011) 
Otto Caserta",32,6425,2479,9.1,9.1
401,"(2015) 
Dolomiti Energia Trentino",30,6025,2292,9.4,9.4
402,"(2016) 
Dolomiti Energia Trentino",30,6050,2352,9.2,9.1
403,"(2011) 
Novipiù Casale Monferrato",32,6525,2353,8.4,8.2
404,"(2011) 
Banco di Sardegna Sassari",32,6400,2581,8.4,8.4
405,"(2014) 
Banco di Sardegna Sassari",30,6075,2549,8.9,8.8
406,"(2012) 
Enel Brindisi",30,6025,2441,8.9,8.9
407,"(2011) 
Umana Venezia",32,6450,2475,8.3,8.2
408,"(2011) 
Vanoli Braga Cremona",32,6425,2349,8.3,8.2
409,"(2012) 
Juve Caserta",30,6100,2164,8.8,8.7
410,"(2015) 
Pasta Reggia Caserta",30,6050,2171,8.6,8.5
411,"(2011) 
Banca Tercas Teramo",32,6425,2373,7.9,7.9
412,"(2018) 
Dolomiti Energia Trentino",30,6100,2383,8.4,8.3
413,"(2021) 
Germani Brescia",30,6000,2524,8.4,8.4
414,"(2021) 
Germani Brescia",30,6000,2524,8.4,8.4
415,"(2018) 
VL Pesaro",30,6025,2382,8.4,8.3
416,"(2017) 
Dolomiti Energia Trentino",30,6000,2423,8.3,8.3
417,"(2011) 
Montepaschi Siena",32,6475,2639,7.8,7.7
418,"(2015) 
Banco di Sardegna Sassari",30,6125,2509,8.2,8.1
419,"(2017) 
VL Pesaro",30,6050,2310,8.2,8.2
420,"(2013) 
Acea Roma",30,6050,2357,8.2,8.1
421,"(2012) 
Banco di Sardegna Sassari",30,6050,2677,8.2,8.1
422,"(2013) 
Banco di Sardegna Sassari",30,6000,2589,8.2,8.2
423,"(2022) 
Tezenis Verona",30,6075,2353,8.2,8.1
424,"(2012) 
Angelico Biella",30,6075,2168,8.2,8.1
425,"(2021) 
Banco di Sardegna Sassari",30,6075,2541,8.1,8
426,"(2021) 
Banco di Sardegna Sassari",30,6075,2541,8.1,8
427,"(2013) 
Pasta Reggia Caserta",30,6025,2189,8.1,8.1
428,"(2014) 
Dolomiti Energia Trento",30,6075,2440,8.1,8
429,"(2012) 
Acea Roma",30,6050,2361,8,8
430,"(2016) 
Pasta Reggia Caserta",30,6075,2337,8,7.9
431,"(2020) 
Dolomiti Energia Trentino",28,5650,2191,8.5,8.4
432,"(2014) 
Consultinvest Pesaro",30,6000,2169,7.9,7.9
433,"(2017) 
Germani Basket Brescia",30,6075,2397,7.8,7.7
434,"(2014) 
Pasta Reggia Caserta",30,6025,2253,7.8,7.8
435,"(2014) 
Umana Reyer Venezia",30,6025,2400,7.8,7.8
436,"(2015) 
Consultinvest Pesaro",30,6025,2282,7.8,7.8
437,"(2016) 
Betaland Capo d'Orlando",30,6050,2291,7.8,7.7
438,"(2011) 
Canadian Solar Bologna",32,6450,2414,7.3,7.2
439,"(2018) 
Happy Casa Brindisi",30,6075,2454,7.7,7.6
440,"(2012) 
Umana Venezia",30,6075,2370,7.7,7.6
441,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,7.7,7.7
442,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,7.7,7.7
443,"(2017) 
Segafredo Virtus Bologna",30,6025,2353,7.7,7.7
444,"(2015) 
EA7 Emporio Armani Milano",30,6025,2452,7.7,7.7
445,"(2016) 
Enel Brindisi",30,6100,2495,7.6,7.5
446,"(2017) 
Fiat Torino",30,6025,2432,7.6,7.6
447,"(2023) 
UNAHOTELS Reggio Emilia",30,6000,2403,7.6,7.6
448,"(2021) 
UNAHOTELS Reggio Emilia",30,6150,2409,7.6,7.4
