#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
36,John Wallace,0,PAU,16,24.7,13.4,5.2,11.8,439,0.4,1.5,250,2.7,3.4,796,1.2,4.3,5.4,0.9,1.0,0.9,3.4,2.4
37,Dante Calabria,0,MIL,46,30.1,13.4,4.5,10.4,432,2.4,6.2,388,2.0,2.4,853,0.5,2.9,3.4,1.6,2.0,0.0,1.9,2.5
38,Maurice Carter,0,ROM,24,26.5,13.3,4.6,11.1,414,1.3,4.2,310,2.8,3.7,764,0.5,2.0,2.5,1.1,1.5,0.1,2.3,2.5
39,Eddie Shannon,0,PAU,34,31.9,13.2,4.9,10.0,490,1.1,3.7,288,2.4,3.1,779,0.7,1.7,2.4,1.8,1.8,0.0,2.6,2.7
40,Ricky Minard,0,BEI,15,29.7,13.2,4.7,10.3,458,0.7,2.5,270,3.1,3.7,821,0.7,2.0,2.7,2.5,1.7,0.1,2.2,3.5
41,Brooks Sales,0,TER,25,32.0,13.0,4.6,9.2,500,0.5,1.6,293,3.4,4.8,706,2.9,6.1,9.0,1.2,2.2,0.6,2.5,3.6
42,Ruben Douglas,0,BOL,44,27.0,13.0,4.5,10.2,442,1.6,4.5,350,2.5,3.1,783,1.8,3.2,5.0,1.5,1.4,0.1,2.2,2.3
43,Tyus Edney,0,ROM,36,25.8,12.7,4.6,10.2,447,0.6,1.9,300,3.0,3.6,838,0.8,1.8,2.6,3.3,2.2,0.0,2.6,2.3
44,Guilherme Giovannoni,0,BEI,33,24.9,12.7,4.6,9.6,483,1.4,3.8,354,2.1,2.5,819,1.4,2.7,4.0,1.4,1.3,0.1,1.5,2.6
45,Marco Mordente,0,REG,33,32.6,12.5,4.4,10.6,413,1.1,3.4,319,2.7,3.3,817,0.8,2.2,3.0,2.0,2.3,0.0,2.1,3.3
46,Chris Massie,0,AVE,19,27.1,12.3,5.2,9.6,541,0.3,1.2,273,1.6,3.4,469,2.8,5.8,8.6,1.1,1.5,0.3,2.8,3.3
47,German Scarone,0,VRC,13,28.2,12.2,3.9,9.4,418,2.2,5.8,373,2.2,2.6,824,0.5,1.9,2.5,2.6,1.8,0.0,3.2,3.5
48,Marko Tusek,0,ROM,34,29.0,12.1,4.3,10.4,415,1.4,4.5,307,2.0,2.6,775,1.9,3.6,5.5,0.9,1.3,0.1,1.9,2.0
49,Joseph Blair,0,MIL,43,30.4,12.0,4.9,7.7,637,0.0,0.1,200,2.2,4.2,520,2.7,4.9,7.7,1.0,1.6,0.3,2.5,2.1
50,Matjaz Smodis,0,BOL,39,22.2,12.0,3.8,7.2,532,1.1,2.9,377,3.2,4.1,785,1.7,3.7,5.5,0.9,1.7,0.4,1.8,3.1
51,Glenn Sekunda,0,PAU,18,23.1,11.9,3.7,8.4,441,1.6,3.2,509,2.8,3.5,810,1.2,2.9,4.2,1.3,1.4,0.2,2.3,3.0
52,Carlton Myers,0,SANA,26,23.3,11.9,3.5,7.4,469,1.8,4.3,432,3.1,3.5,900,0.5,1.6,2.2,2.2,1.3,0.0,2.0,2.3
53,Diego Fajardo,0,MIL,26,23.4,11.8,4.3,7.7,552,0.6,1.8,319,2.7,3.7,740,2.0,3.5,5.5,0.7,1.3,0.2,2.2,2.7
54,Brad Traina,0,ROS,13,29.7,11.8,4.2,11.5,360,2.1,5.9,351,1.5,2.0,731,0.7,2.5,3.2,1.2,1.8,0.2,2.5,2.6
55,Fabio Di Bella,0,BEI,30,27.1,11.8,4.3,8.4,510,0.8,2.1,397,2.4,3.4,706,0.6,1.7,2.4,2.9,2.4,0.1,2.8,3.2
56,Alvin Sims,0,REG,8,27.9,11.6,4.4,11.9,368,1.6,4.4,371,1.3,2.3,556,0.9,1.6,2.5,1.6,2.1,0.0,2.8,3.3
57,Hanno Mottola,0,PES,34,26.6,11.6,4.3,8.6,502,0.9,2.4,388,2.1,2.4,854,1.4,4.2,5.6,0.9,0.9,0.4,2.3,3.5
58,Aloysius Anagonye,0,LIV,24,29.3,11.5,4.3,8.4,507,0.4,1.3,300,2.7,3.5,753,3.5,4.6,8.1,0.7,2.3,1.0,2.3,3.8
59,James Singleton,0,MIL,46,27.6,11.5,4.3,9.3,463,0.6,2.1,286,2.2,3.0,752,2.8,5.8,8.6,0.7,2.0,0.8,2.6,2.8
60,Gianluca Basile,0,BOL,45,30.7,11.5,3.6,9.5,375,2.3,6.9,328,2.1,2.7,783,0.4,2.8,3.2,2.1,2.0,0.2,1.9,2.5
61,Terrence Rencher,0,VRC,13,34.9,11.5,4.0,9.6,416,0.5,2.3,200,3.0,4.2,722,0.6,3.0,3.6,2.4,2.2,0.0,2.7,3.5
62,Samuel Hines,0,REG,32,23.1,11.4,4.0,9.5,421,1.7,4.9,353,1.7,2.3,733,1.2,3.4,4.6,0.7,1.3,0.1,1.7,2.4
63,Jerry McCullough,0,MIL,46,29.4,11.4,3.5,8.3,428,1.1,2.8,386,3.3,4.2,769,0.9,2.0,2.8,3.0,2.0,0.0,2.5,2.7
64,Goran Jurak,0,JES,34,26.8,11.4,4.5,8.4,531,0.5,1.3,419,1.9,3.3,589,2.5,4.0,6.4,1.4,2.1,0.3,3.2,4.0
65,Albert Miralles,0,CAN,37,24.2,11.3,4.3,7.1,607,0.1,0.4,333,2.6,4.1,636,2.9,3.5,6.4,0.8,1.3,0.4,2.4,3.6
66,Jacob Jaacks,0,BEI,32,27.8,11.3,4.4,8.0,549,0.7,2.1,333,1.8,3.1,580,2.6,5.6,8.2,0.8,1.6,0.7,3.1,3.5
67,Kimani Ffriend,0,VAR,12,24.7,11.2,4.5,6.7,675,0.0,0.0,0,2.2,3.6,605,2.4,3.6,6.0,0.4,1.3,1.2,3.8,3.4
68,David Vanterpool,0,SANA,28,25.0,11.1,3.6,7.6,469,0.4,1.6,227,3.6,4.6,783,1.4,3.1,4.5,2.9,2.1,0.3,2.3,2.8
69,Massimo Bulleri,1,TREV,38,26.5,11.1,3.8,8.4,453,1.0,3.3,315,2.4,3.0,805,0.6,3.0,3.6,2.8,2.2,0.1,2.8,2.6
70,Mihalis Kakiouzis,0,SANA,33,22.8,11.0,4.4,7.9,553,1.0,3.0,337,1.2,1.8,650,1.9,3.8,5.7,0.7,1.2,0.1,1.1,1.9
71,Cookie Belcher,0,BEI,19,30.3,10.9,3.8,10.4,369,1.0,3.9,253,2.3,3.1,741,1.1,2.8,3.8,3.8,2.5,0.4,2.8,3.2
72,Angelo Gigli,0,REG,32,27.2,10.9,4.0,7.3,549,0.7,2.0,338,2.2,3.0,729,2.1,2.9,5.0,1.1,1.4,1.2,2.5,2.6
73,David Jackson,0,SANA,8,19.9,10.8,3.5,8.1,431,2.1,4.9,436,1.6,2.1,765,0.5,1.4,1.9,1.0,0.6,0.0,1.6,2.5
74,Phillip Jones,0,CAN,37,20.8,10.7,3.5,7.5,468,2.0,4.2,478,1.7,2.0,827,0.5,1.9,2.4,0.7,1.3,0.1,1.1,2.0
75,Dan Langhi,0,PAU,34,30.4,10.6,3.9,9.0,427,0.7,2.8,242,2.2,2.9,784,1.8,4.2,6.0,0.7,1.6,0.2,1.9,2.5
76,Rolan Roberts,0,LIV,7,24.0,10.6,4.6,8.6,533,0.0,0.6,0,1.4,3.7,385,2.6,5.0,7.6,0.4,1.6,0.9,2.7,3.1
77,Cory Violette,0,JES,34,26.8,10.6,3.8,7.6,504,0.4,1.4,292,2.5,3.4,733,2.7,4.1,6.8,0.7,1.6,0.4,1.8,3.0
78,Nacho Rodilla,0,AVE,27,28.7,10.4,3.1,7.3,426,1.4,4.0,361,2.8,3.5,789,1.1,2.6,3.7,1.9,2.2,0.0,1.5,2.5
79,Damien Ronald Ryan,0,AVE,34,25.6,10.4,3.8,9.8,389,2.2,6.5,339,0.6,0.8,714,0.3,1.0,1.3,0.5,1.0,0.0,1.4,2.6
80,Michele Mian,0,PAU,34,27.2,10.4,3.6,7.6,471,1.1,2.8,404,2.2,2.6,831,0.6,1.4,2.0,0.9,1.6,0.1,1.9,2.1
81,David Blu,0,TREV,23,20.7,10.3,3.9,7.0,553,2.2,4.2,515,0.4,0.6,769,0.5,1.9,2.3,0.7,1.0,0.0,1.6,2.1
82,Larry Middleton,0,AVE,32,25.3,10.3,3.1,8.3,371,2.0,5.8,337,2.2,2.5,877,0.5,2.0,2.5,1.2,1.2,0.1,1.7,2.4
83,Paul McPherson,0,REG,17,23.6,10.3,4.2,7.9,537,0.2,1.4,174,1.6,2.5,643,1.0,2.1,3.1,1.1,1.9,0.4,2.5,2.4
84,Vrbica Stefanov,0,SANA,37,27.2,10.2,3.9,7.5,525,1.0,2.7,356,1.4,1.6,898,0.6,1.6,2.2,2.5,1.5,0.0,1.0,1.7
85,Robert Archibald,0,PES,22,20.8,10.2,3.7,5.7,651,0.0,0.0,0,2.8,3.9,718,2.0,4.2,6.1,0.8,1.9,0.5,2.5,3.4
86,Rodolfo Rombaldoni,0,JES,22,26.8,10.2,3.6,8.6,423,1.1,3.5,312,1.8,2.5,714,0.3,3.1,3.4,2.6,2.1,0.2,2.3,2.4
87,Alex Righetti,0,ROM,42,23.9,10.1,3.2,7.0,459,1.2,3.4,366,2.5,3.1,822,0.6,2.5,3.0,0.6,1.7,0.0,1.5,2.9
88,Michael Andersen,0,SS,37,25.4,10.1,4.2,7.5,561,0.0,0.1,250,1.7,2.4,705,1.7,4.4,6.2,0.4,1.5,0.5,1.5,2.9
89,Richard Rocca,0,SS,37,22.8,10.1,4.0,7.1,559,0.0,0.0,0,2.1,3.8,557,2.9,4.1,7.1,0.8,1.5,0.1,1.5,3.4
90,Galen Young,0,VRC,20,27.0,10.0,3.4,8.7,387,0.5,1.6,323,2.8,4.4,644,2.1,3.9,5.9,1.9,1.9,0.2,3.8,4.0
91,Shawnta Rogers,0,CAN,37,28.5,10.0,3.3,8.1,406,1.8,4.4,396,1.7,2.2,775,0.8,1.5,2.2,2.6,1.9,0.0,2.0,2.6
92,Andre Brown,0,ROS,12,24.1,9.9,3.9,7.9,495,0.0,0.0,0,2.1,4.0,521,2.1,4.3,6.4,0.3,1.3,0.4,2.1,1.8
93,Milan Tomic,0,JES,14,21.1,9.8,2.6,7.6,336,1.6,5.6,282,3.1,3.4,896,0.2,1.9,2.1,1.0,1.1,0.0,1.5,2.1
94,Michel Morandais,0,CAN,37,22.7,9.3,3.4,7.9,433,1.3,3.5,372,1.2,1.5,754,0.3,3.4,3.6,0.9,0.9,0.4,2.1,2.2
95,Jeff Nordgaard,0,ROS,7,28.1,9.3,3.1,8.3,379,2.4,6.6,370,0.6,1.3,444,0.7,3.0,3.7,2.1,0.9,0.0,2.3,3.9
96,Shaun Stonerook,0,CAN,32,28.6,9.2,2.9,6.4,456,0.7,2.8,253,2.6,3.4,771,1.3,4.9,6.2,2.7,2.6,0.2,3.1,3.5
97,Roberto Chiacig,0,SANA,33,19.9,9.2,3.5,6.2,569,0.0,0.0,0,2.2,3.8,576,2.2,3.0,5.3,0.4,1.4,0.6,1.9,2.0
98,Lavor Postell,0,PES,16,23.5,9.1,3.6,7.5,483,1.3,3.1,408,0.6,0.7,909,0.7,2.7,3.4,1.2,0.8,0.1,1.8,2.6
99,Lubos Barton,0,ROM,39,18.0,8.9,3.2,6.4,508,1.5,3.3,442,1.0,1.4,727,1.4,2.5,3.8,0.5,1.2,0.2,1.4,2.0
100,Brett Blizzard,0,CAN,37,19.3,8.9,3.1,6.7,454,1.9,4.3,437,1.0,1.3,735,0.5,1.3,1.8,1.2,1.2,0.0,1.3,2.1
101,Titus Ivory,0,JES,13,21.1,8.9,2.8,7.2,383,1.2,3.2,366,2.2,3.2,690,1.1,1.6,2.7,1.2,1.5,0.1,1.5,1.9
102,Stephen Black,0,BEI,9,28.0,8.8,3.1,6.4,483,1.2,3.0,407,1.3,1.6,857,0.2,1.2,1.4,3.1,2.0,0.0,1.9,2.3
103,Denis Marconato,0,TREV,42,25.5,8.8,3.5,5.8,608,0.0,0.1,500,1.6,2.2,739,2.4,4.9,7.3,0.8,1.3,0.7,1.8,2.6
104,Marquis Estill,0,PAU,14,22.1,8.7,3.4,4.7,727,0.1,0.1,1.00,1.8,3.1,568,2.4,5.9,8.3,0.4,1.1,1.1,2.4,3.1
105,Martin Rancik,0,BOL,39,19.4,8.6,3.4,6.4,532,0.2,0.7,296,1.6,2.2,701,1.5,2.3,3.8,0.3,1.1,0.5,1.3,2.9
106,Patricio Prato,0,AVE,34,19.5,8.4,2.6,6.2,429,0.7,2.2,333,2.4,3.0,786,0.8,1.5,2.3,1.2,1.5,0.1,2.0,3.0
107,Eyinmisan Nikagbatse,0,ROS,35,31.1,8.4,2.6,6.3,412,0.8,2.2,346,2.4,3.3,739,1.0,4.0,5.0,3.9,2.0,0.1,2.8,3.0
108,Vlantimir Stergiou,0,SANA,7,19.9,8.3,3.4,6.1,558,0.6,2.4,235,0.9,1.4,600,1.0,3.7,4.7,1.0,0.6,0.0,1.4,2.3
109,Vassil Evtimov,0,ROM,4,17.3,8.3,3.5,7.8,452,0.0,0.0,0,1.3,2.0,625,3.0,4.3,7.3,1.5,2.0,0.0,1.8,2.3
110,Derell Washington,0,VAR,12,21.9,8.3,3.0,6.3,474,1.1,3.2,342,1.2,1.3,875,0.7,1.8,2.5,0.5,1.9,0.2,2.0,2.4
111,Giorgio Boscagin,0,REG,31,22.0,8.1,2.4,6.1,386,0.6,2.3,271,2.8,3.4,837,0.5,1.6,2.1,0.8,1.3,0.0,1.4,3.3
112,Stephen Arigbabu,0,ROS,34,21.3,8.0,2.7,5.4,492,0.0,0.1,0,2.7,3.7,728,2.3,3.1,5.4,1.0,1.4,0.3,2.5,2.9
113,Gregor Hafnar,0,SANA,11,22.4,8.0,2.7,5.9,462,1.1,2.8,387,1.5,1.9,762,0.5,2.4,2.9,1.3,1.5,0.1,1.8,3.2
114,Ken Lacey,0,REG,34,25.7,8.0,2.9,4.9,600,0.0,0.1,333,2.1,2.8,766,2.5,3.3,5.8,0.6,1.4,0.3,1.1,3.1
115,Uros Slokar,0,PAU,16,20.1,7.8,2.8,4.4,620,0.4,0.7,545,1.9,2.5,775,2.2,3.4,5.6,0.4,0.8,0.6,1.3,2.8
116,Valerio Spinelli,0,SS,35,22.3,7.8,2.1,4.7,440,0.8,2.2,368,2.8,3.4,839,0.5,1.7,2.1,2.2,1.5,0.0,1.7,1.7
117,Marko Milic,0,PES,33,20.6,7.8,2.9,5.8,497,0.1,0.3,182,1.9,3.2,589,1.8,1.9,3.7,1.2,1.7,0.2,2.1,2.3
118,Alessandro De Pol,0,VAR,34,19.9,7.8,2.7,5.5,489,0.9,2.3,367,1.6,2.7,582,1.1,2.9,3.9,0.9,1.2,0.0,1.6,2.0
119,Giacomo Galanda,0,SANA,37,22.0,7.7,2.7,6.6,412,1.1,3.1,354,1.2,1.6,717,1.4,3.5,4.9,0.6,1.3,0.2,1.2,2.6
120,Alessandro Cittadini,0,TER,34,22.7,7.7,3.1,5.6,545,0.2,0.5,412,1.4,2.1,639,1.9,2.6,4.5,0.6,1.2,0.7,1.7,3.5
121,Benjamin Eze,0,SANA,9,18.8,7.7,3.2,5.9,547,0.0,0.1,0,1.2,3.3,367,2.2,2.8,5.0,0.3,1.1,2.0,1.8,2.9
122,Matteo Soragna,0,TREV,42,26.7,7.6,2.5,5.8,430,1.1,2.9,382,1.6,1.9,846,0.5,2.6,3.0,1.9,1.5,0.2,1.6,2.4
123,Michele Maggioli,0,JES,34,22.4,7.6,3.2,5.5,578,0.2,0.6,318,1.1,1.3,800,1.9,3.7,5.6,0.4,0.8,0.7,1.6,3.1
124,Sasa Djordjevic,0,PES,9,20.2,7.6,2.6,5.9,434,1.1,3.7,303,1.3,1.8,750,0.4,0.7,1.1,2.1,0.7,0.0,2.3,2.2
125,Stefano Mancinelli,0,BOL,43,20.1,7.5,2.9,5.1,561,0.4,1.3,352,1.3,2.0,621,1.3,2.6,4.0,1.5,1.7,0.6,1.5,2.3
126,Nikos Vetoulas,0,PAU,34,19.8,7.4,2.3,5.4,434,1.1,3.7,307,1.6,2.1,771,0.6,2.1,2.7,2.5,1.8,0.0,2.1,3.2
127,Mike Campbell,0,JES,13,20.9,7.3,2.2,6.5,341,1.0,2.8,361,1.8,2.6,706,0.7,2.2,2.8,1.3,0.9,0.1,2.8,1.4
128,Hugo Ariel Sconochini,0,ROM,30,20.0,7.3,2.6,5.3,494,0.3,1.7,200,1.7,2.7,622,0.7,3.0,3.7,2.3,2.2,0.3,1.9,2.9
129,Mario Gigena,0,MIL,44,21.8,7.2,2.3,5.6,408,1.2,3.2,362,1.5,1.9,817,0.5,1.4,2.0,1.0,1.7,0.1,1.5,1.8
130,Erazem Lorbek,0,BOL,45,21.9,7.2,3.0,5.5,540,0.3,0.9,286,1.0,1.4,705,1.7,3.1,4.8,0.9,1.3,0.6,1.2,2.8
131,Christophe Beghin,0,ROS,25,19.5,7.0,2.8,5.3,526,0.1,0.1,667,1.4,2.0,680,1.5,2.1,3.6,0.6,0.9,0.0,1.5,2.7
132,Walter Santarossa,0,BEI,34,22.0,6.9,2.6,6.4,412,1.3,3.6,355,0.4,0.6,714,0.4,2.1,2.5,1.1,1.4,0.1,1.2,2.9
133,Daniel Farabello,0,VAR,30,24.9,6.9,2.2,5.3,413,1.4,3.6,383,1.2,1.4,833,0.4,2.1,2.5,2.2,2.4,0.1,1.8,3.2
134,Sinisa Kelecevic,0,CAN,36,17.8,6.9,2.8,5.2,527,0.3,1.4,231,1.1,1.4,765,1.2,2.1,3.3,0.5,0.6,0.2,1.1,2.0
135,Stefano Rajola,0,TER,34,22.1,6.9,2.0,4.5,441,0.9,2.6,333,2.1,2.8,766,0.9,1.8,2.6,1.4,1.6,0.1,1.3,2.7
136,Patrick Mutombo,0,ROS,36,24.2,6.9,2.6,5.9,450,1.2,2.8,422,0.4,0.6,750,1.1,2.3,3.4,0.4,0.6,0.1,1.1,3.1
137,Andrea Bargnani,0,TREV,28,14.8,6.8,2.5,5.1,493,0.5,1.6,289,1.3,1.9,679,1.1,2.0,3.1,0.6,1.3,0.5,1.0,2.3
138,Thomas Van Den Spiegel,0,ROM,24,18.8,6.8,2.7,3.6,747,0.0,0.0,0,1.4,3.0,458,2.4,3.2,5.6,0.1,1.2,0.4,1.7,3.1
139,Sasa Djordjevic,0,MIL,23,15.2,6.7,2.0,4.3,480,1.0,2.6,407,1.6,1.7,925,0.2,1.1,1.3,1.7,0.3,0.0,1.6,2.6
140,Antonio Porta,0,LIV,34,20.1,6.7,2.0,4.4,456,0.5,1.8,283,2.2,2.7,835,0.4,1.2,1.6,1.9,1.4,0.0,1.7,1.9
141,Michael Meeks,0,VRC,13,20.5,6.7,2.2,6.1,354,1.1,3.5,311,1.3,2.3,567,1.1,3.3,4.4,0.6,1.2,0.2,2.0,3.1
142,Marco Belinelli,0,BOL,44,17.7,6.7,2.2,4.8,467,1.1,2.7,402,1.1,1.4,794,0.4,0.5,0.9,0.6,1.0,0.0,0.8,1.9
143,Marvin Willoughby,0,VRC,8,25.4,6.5,2.3,6.8,333,0.8,1.9,400,1.3,2.8,455,1.0,3.1,4.1,0.9,1.4,0.5,2.9,3.4
144,Dimitri Lauwers,0,TER,27,18.6,6.5,2.1,4.1,514,1.6,3.1,506,0.7,0.7,947,0.9,1.3,2.1,0.7,0.8,0.0,0.9,2.7
145,Christian DiGiuliomaria,0,ROS,28,14.8,6.5,2.0,4.5,440,0.2,1.1,200,2.3,3.4,677,1.4,2.1,3.5,0.4,1.1,0.4,1.5,3.1
146,Corey Albano,0,SS,29,21.9,6.3,2.2,4.1,542,0.7,1.7,429,1.1,2.0,569,1.4,2.5,4.0,0.8,0.9,0.1,1.4,2.5
147,Robert Fultz,0,LIV,32,22.2,6.3,2.1,5.7,368,0.7,2.4,282,1.4,1.8,793,0.3,1.5,1.8,1.6,1.2,0.0,2.3,2.2
148,Marty Conlon,0,SS,14,16.8,6.2,2.4,4.7,515,0.9,2.1,414,0.5,0.8,636,1.2,3.1,4.4,0.2,0.7,0.2,1.1,2.3
149,Federico Bolzonella,0,VAR,24,16.7,6.1,2.4,4.8,509,0.8,1.6,462,0.5,0.7,765,0.1,0.7,0.8,0.7,0.6,0.0,1.1,1.2
150,Tommaso Fantoni,0,LIV,19,16.3,5.9,1.9,4.4,446,0.1,0.8,67,2.0,2.6,760,1.2,1.2,2.4,0.3,0.8,0.4,1.7,2.7
151,Mauricio Aguiar,0,BEI,30,13.7,5.8,1.9,3.9,483,0.7,1.8,364,1.4,1.8,745,0.3,0.7,1.0,0.5,0.9,0.0,1.2,1.6
152,Luca Garri,0,ROM,32,13.9,5.8,2.3,5.0,469,0.5,1.5,362,0.6,1.1,529,1.2,2.0,3.3,0.3,1.2,0.3,1.0,1.8
153,Nkechi Ezugwu,0,AVE,33,18.6,5.8,2.5,3.8,669,0.0,0.0,0,0.7,1.8,414,2.0,3.0,5.0,0.1,0.6,0.3,1.3,2.3
154,Dimitrios Marmarinos,0,TER,34,16.2,5.7,2.4,4.1,590,0.0,0.2,143,0.8,1.8,467,1.6,2.2,3.8,0.3,0.7,0.3,1.4,3.4
155,Efthimios Rentzias,0,SANA,31,12.4,5.6,2.0,4.0,496,0.3,1.0,290,1.4,2.0,705,0.7,1.9,2.7,0.4,0.7,0.4,0.9,1.4
