#,Squadra,Giocate,Min,Totale,Media,40 Min
523,"(1999) 
Ducato Siena",30,6075,2089,50.6,50.6
524,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,52,52
525,"(2015) 
Pasta Reggia Caserta",30,6050,2171,48.1,48.1
526,"(2020) 
Dolomiti Energia Trentino",28,5650,2191,48.7,48.7
527,"(1997) 
Stefanel Milano",26,5200,2030,56.8,56.8
528,"(2016) 
Sidigas Avellino",30,6075,2392,52.4,52.4
529,"(2009) 
Armani Jeans Milano",28,5700,2103,53.1,53.1
530,"(2023) 
Bertram Derthona Tortona",30,6025,2411,51.8,51.8
531,"(1999) 
Lineltex Imola",30,6025,2487,53.5,53.5
532,"(2016) 
Umana Reyer Venezia",30,6125,2447,49.5,49.5
533,"(2008) 
Armani Jeans Milano",30,6075,2316,50.6,50.6
534,"(2009) 
Lottomatica Roma",28,5625,2149,56.1,56.1
535,"(2010) 
Banca Tercas Teramo",30,6075,2253,48.9,48.9
536,"(2014) 
Pasta Reggia Caserta",30,6025,2253,48.9,48.9
537,"(1998) 
Pall. Varese",26,5025,2133,57.3,57.3
538,"(2008) 
Air Avellino",30,6075,2307,51.1,51.1
539,"(1999) 
Pepsi Rimini",30,6025,2145,50,50
540,"(1998) 
Benetton Treviso",26,5250,2108,58.9,58.9
541,"(1998) 
Mabo Pistoia",26,5200,1792,52.1,52.1
542,"(2015) 
Umana Reyer Venezia",30,6150,2320,49.2,49.2
543,"(2022) 
Germani Brescia",30,6100,2474,50.6,50.6
544,"(2022) 
Germani Brescia",30,6100,2474,50.6,50.6
545,"(2009) 
Vanoli Cremona",28,5675,2229,52.3,52.3
546,"(1997) 
Calze Pompea Roma",26,5250,1939,52.1,52.1
547,"(1996) 
Cagiva Varese",26,5250,2180,55.2,55.2
548,"(1997) 
Fontanafredda Siena",26,5225,1928,50.5,50.5
549,"(2010) 
Enel Brindisi",30,6050,2194,49.4,49.4
550,"(2014) 
Upea Capo d'Orlando",30,6000,2094,48.1,48.1
551,"(2013) 
Sidigas Avellino",30,6050,2291,51.7,51.7
552,"(2010) 
Cimberio Varese",30,6050,2385,52.8,52.8
553,"(1996) 
Benetton Treviso",26,5225,2195,55.4,55.4
554,"(2011) 
Cimberio Varese",32,6475,2429,52.2,52.2
555,"(2009) 
NGC Medical Cantu'",28,5625,2137,52.7,52.7
556,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2287,52.6,52.6
557,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,50.6,50.6
558,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,50.6,50.6
559,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2186,52.7,52.7
560,"(2012) 
Montepaschi Siena",30,6000,2309,51.3,51.3
561,"(2009) 
Pepsi Caserta",28,5675,2247,51.8,51.8
562,"(1998) 
Müller Verona",26,5300,1969,51.7,51.7
563,"(1998) 
Zucchetti R.Emilia",26,5300,2037,51.1,51.1
564,"(2021) 
Umana Reyer Venezia",30,6025,2331,52.1,52.1
565,"(2009) 
Air Avellino",28,5675,2125,55,55
566,"(2009) 
Canadian Solar BO",28,5625,2074,52.8,52.8
567,"(2009) 
Scavolini Spar Pesaro",28,5675,2244,54.2,54.2
568,"(1998) 
Sony Milano",26,5200,1952,54,54
569,"(2021) 
NutriBullet Treviso Basket",30,6075,2366,49.9,49.9
570,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2271,52.1,52.1
571,"(1997) 
Mabo Pistoia",26,5225,1982,51.4,51.4
572,"(2020) 
Umana Reyer Venezia",28,5625,2257,53.7,53.7
573,"(2023) 
Happy Casa Brindisi",30,6025,2275,49.1,49.1
574,"(1998) 
Ducato Siena",26,5250,1997,53.5,53.5
575,"(2016) 
Banco di Sardegna Sassari",30,6000,2301,50.6,50.6
576,"(1998) 
Termal Imola",26,5200,2053,52.4,52.4
577,"(2008) 
Eldo Caserta",30,6050,2236,50.5,50.5
578,"(1998) 
Calze Pompea Roma",26,5300,1927,52.5,52.5
579,"(1997) 
Mash J. Verona",26,5225,2070,56.2,56.2
580,"(2023) 
Openjobmetis Varese",30,6000,2618,53.2,53.2
581,"(2019) 
Virtus Roma",22,4425,1727,53.2,53.2
582,"(2009) 
Carife Ferrara",28,5675,2074,51.9,51.9
583,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2122,49,49
584,"(2020) 
Acqua S.Bernardo Cantù",28,5625,2179,49.5,49.5
585,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2245,50.8,50.8
586,"(2009) 
Banca Tercas Teramo",28,5600,2151,52.5,52.5
587,"(2014) 
Acea Roma",30,6025,2143,48,48
588,"(2009) 
Cimberio Varese",28,5625,2133,50.2,50.2
589,"(2009) 
Sigma Coatings Montegranaro",28,5650,2194,51.2,51.2
590,"(1998) 
Teamsystem Bologna",26,5200,2023,56.3,56.3
591,"(1997) 
Cfm R.Emilia",26,5250,1990,45.6,45.6
592,"(1997) 
Viola Reggio Calabria",26,5200,1946,51.2,51.2
593,"(2009) 
Angelico Biella",28,5650,2132,53.1,53.1
594,"(1998) 
S.D.A.G. Gorizia",26,5250,1868,48.5,48.5
595,"(2019) 
Dolomiti Energia Trentino",21,4225,1635,50.7,50.7
596,"(2020) 
Openjobmetis Varese",28,5675,2271,51.7,51.7
597,"(1996) 
Mash J. Verona",26,5350,2089,50.8,50.8
598,"(1998) 
Polti Cantu'",26,5075,1779,48.2,48.2
599,"(2022) 
Givova Scafati",30,6050,2378,47.5,47.5
600,"(2019) 
Vanoli Cremona",20,4000,1627,51.6,51.6
601,"(1998) 
Pepsi Rimini",26,5225,1774,50.8,50.8
602,"(2019) 
Segafredo Virtus Bologna",20,4025,1719,59,59
603,"(2019) 
Allianz Pallacanestro Trieste",22,4425,1671,49.5,49.5
604,"(1997) 
Pepsi Rimini",26,5200,1808,48.8,48.8
605,"(2019) 
Happy Casa Brindisi",21,4250,1776,50.1,50.1
606,"(2019) 
Grissin Bon Reggio Emilia",21,4200,1741,52.2,52.2
607,"(2019) 
Germani Basket Brescia",21,4200,1707,53.5,53.5
608,"(2019) 
Pompea Fortitudo Bologna",21,4225,1624,54.4,54.4
609,"(2019) 
Banco di Sardegna Sassari",21,4200,1796,54.9,54.9
610,"(2019) 
S.Bernardo-Cinelandia Cantù",20,4050,1533,52.2,52.2
611,"(2019) 
Umana Reyer Venezia",21,4225,1638,51.4,51.4
612,"(2019) 
Oriora Pistoia",22,4400,1639,48.2,48.2
613,"(2019) 
A|X Armani Exchange Milano",21,4200,1687,52.1,52.1
614,"(2019) 
Carpegna Prosciutto Basket Pesaro",20,4025,1583,48.7,48.7
615,"(2019) 
De'Longhi Treviso",21,4200,1620,48.7,48.7
616,"(2019) 
Openjobmetis Varese",19,3825,1570,54.6,54.6
