#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
55,Folarin Campbell,0,SOLS,30,27.5,11.1,3.8,8.9,429,1.7,4.5,381,1.8,2.6,688,0.5,1.9,2.4,0.9,1.4,0.2,2.0,2.8
56,D.J. Strawberry,0,BOL,19,27.6,11.1,3.9,10.8,366,0.9,3.8,247,2.3,3.8,589,1.1,2.1,3.2,1.1,1.9,0.4,2.1,2.3
57,Deji Akindele,0,PES,33,22.2,11.1,4.1,7.1,581,0.0,0.1,500,2.8,4.5,626,1.8,4.9,6.7,0.4,1.6,1.6,2.5,3.5
58,Mike Hall,0,MIL,42,30.1,11.0,4.0,9.2,429,1.5,4.4,335,1.7,2.2,745,2.7,4.9,7.6,1.1,2.0,0.3,1.7,2.6
59,Herve Toure,0,CAN,30,28.3,11.0,3.8,7.0,548,1.3,2.9,453,2.1,2.6,785,1.2,4.8,6.0,1.0,1.3,1.1,2.9,2.6
60,Dejan Ivanov,0,MON,10,25.7,10.9,4.3,9.9,434,0.8,2.5,320,1.5,3.2,469,4.3,3.7,8.0,0.4,1.6,0.5,2.1,2.6
61,Massimo Bulleri,0,TREV,19,22.8,10.9,3.6,7.7,466,1.6,4.1,390,2.2,2.5,854,0.3,1.8,2.1,1.9,1.5,0.1,3.5,3.2
62,Jobey Thomas,0,MIL,33,24.6,10.9,4.0,9.3,432,2.0,5.0,396,0.8,1.0,875,0.4,1.4,1.8,0.7,0.8,0.0,1.1,2.4
63,C.J. Wallace,0,TREV,38,24.8,10.7,3.9,7.6,521,0.6,1.9,297,2.2,3.0,743,2.8,5.7,8.5,1.4,2.0,0.3,1.6,3.0
64,Valerio Amoroso,0,TER,34,28.8,10.5,3.7,8.7,431,1.3,4.0,319,1.8,2.3,792,1.3,3.6,4.9,1.8,1.5,0.3,2.0,3.1
65,Marcelinho Huertas,0,BOL,29,27.7,10.4,4.0,8.4,471,0.6,2.3,242,1.9,2.3,833,0.6,2.1,2.7,2.5,1.2,0.0,2.7,2.0
66,Shan Foster,0,JUV,30,29.5,10.4,3.7,9.0,407,1.9,5.4,358,1.1,1.4,805,0.5,2.4,2.9,0.9,1.6,0.2,1.6,1.9
67,Fabio Di Bella,0,JUV,30,28.7,10.4,3.3,7.9,414,0.9,2.2,394,3.0,3.4,873,0.7,2.3,3.0,1.6,2.2,0.1,2.0,2.4
68,Reece Gaines,0,BEI,39,28.9,10.1,3.5,8.9,398,1.6,4.8,339,1.4,2.0,705,0.2,2.3,2.5,2.9,1.2,0.1,2.6,2.3
69,Drake Diener,0,AVE,30,29.8,10.0,3.4,8.2,415,1.5,3.8,395,1.7,2.1,806,1.9,3.1,5.0,2.0,1.6,0.1,2.1,2.8
70,Henry Domercant,0,SANA,38,21.1,9.9,3.5,7.3,480,1.7,3.7,458,1.2,1.5,821,0.4,1.6,2.0,1.2,1.4,0.1,1.3,2.1
71,Pervis Pasco,0,SOLS,23,32.1,9.8,4.3,7.0,613,0.0,0.0,0,1.3,4.1,319,3.0,6.0,9.0,1.0,2.0,1.3,2.7,3.0
72,Jason Rich,0,CAN,30,26.5,9.8,3.6,8.3,438,0.8,2.0,393,1.7,2.4,732,0.5,2.7,3.2,1.5,1.5,0.1,2.0,2.3
73,Benjamin Ortner,0,PAU,29,23.8,9.7,4.1,7.4,546,0.0,0.1,0,1.5,2.4,620,2.5,2.7,5.2,0.8,2.0,0.4,2.2,3.0
74,Michele Antonutti,0,PAU,30,22.3,9.6,3.1,6.8,456,1.3,3.4,376,2.1,2.7,800,0.8,2.6,3.5,0.4,0.7,0.2,1.2,1.8
75,Horace Jenkins,0,JUV,12,25.3,9.5,3.3,8.7,375,1.4,4.9,288,1.6,2.4,655,0.3,1.3,1.5,1.8,1.1,0.1,2.0,1.9
76,Greg Brunner,0,BEI,31,19.1,9.3,3.6,6.0,611,0.1,0.4,250,1.9,2.9,652,1.8,2.8,4.6,0.4,1.1,0.0,1.9,3.3
77,Jonas Jerebko,0,BEI,39,25.5,9.2,3.6,7.0,507,0.7,2.1,354,1.3,1.8,754,2.1,3.4,5.5,0.6,1.2,0.4,1.2,2.6
78,Radoslav Rancik,0,TREV,34,19.2,9.2,3.7,6.7,555,0.4,1.2,350,1.4,2.0,667,1.0,2.9,3.9,0.9,1.1,0.2,1.7,2.7
79,Travis Best,0,AVE,28,23.0,8.9,3.2,6.9,459,0.8,2.0,375,1.8,2.1,862,0.3,2.3,2.6,2.8,1.2,0.0,1.9,2.8
80,Gigi Datome,0,ROM,31,18.1,8.9,3.0,5.5,538,1.5,2.8,511,1.5,1.9,780,0.7,2.4,3.1,0.5,1.4,0.3,0.9,2.3
81,Benjamin Eze,0,SANA,40,21.0,8.7,3.5,5.6,622,0.0,0.0,0,1.8,2.9,629,2.0,3.0,4.9,0.3,1.7,1.4,1.5,2.4
82,Dusan Vukcevic,0,BOL,34,17.9,8.7,2.9,5.7,500,1.8,4.0,456,1.1,1.4,796,0.2,1.4,1.6,1.2,0.8,0.1,1.3,1.3
83,Jerome Allen,0,PAU,12,33.8,8.7,2.8,8.4,337,0.9,3.8,239,2.1,2.5,833,0.4,4.3,4.7,4.2,1.1,0.0,3.0,1.7
84,Marko Tusek,0,AVE,24,21.6,8.6,3.1,6.9,448,1.7,4.0,421,0.8,1.0,750,1.7,2.3,4.0,0.5,0.8,0.1,0.8,1.7
85,Morris Finley,0,SANA,31,16.1,8.5,3.1,6.5,468,1.1,2.8,386,1.3,1.7,769,0.1,1.3,1.5,2.0,1.1,0.0,1.5,1.5
86,Hollis Price,0,MIL,24,26.5,8.5,2.8,6.8,411,1.5,3.9,387,1.4,1.6,895,0.3,1.4,1.7,1.8,1.4,0.0,1.7,3.0
87,Mo Taylor,0,MIL,17,16.3,8.5,3.2,6.4,500,0.5,1.1,421,1.6,2.0,824,1.2,2.4,3.6,0.5,1.4,0.3,2.0,2.8
88,Guilherme Giovannoni,0,BOL,35,22.6,8.3,3.3,7.2,454,0.7,2.3,309,1.1,1.5,717,1.0,2.8,3.8,1.1,0.6,0.1,0.9,2.0
89,Jiri Hubalek,0,SOLS,26,19.9,8.3,3.3,7.2,468,0.8,2.4,333,0.8,1.1,690,1.5,3.5,5.0,0.4,0.7,0.5,2.0,2.7
90,Luca Garri,0,BEI,39,22.3,8.2,3.2,5.9,539,0.6,1.5,390,1.2,1.6,734,1.9,3.8,5.7,0.5,1.9,0.3,1.8,2.7
91,Nicolas Mazzarino,0,CAN,30,24.3,8.1,2.4,5.2,465,1.7,3.7,464,1.6,2.0,831,0.2,1.6,1.8,1.5,0.7,0.0,1.6,1.3
92,Jermaine Jackson,0,PAU,10,32.8,8.1,2.8,6.3,444,0.6,1.9,316,1.9,3.0,633,0.8,2.0,2.8,5.4,1.9,0.1,3.3,2.6
93,Primoz Brezec,0,ROM,30,18.0,8.1,3.2,5.3,614,0.2,0.4,455,1.5,2.1,710,1.0,2.4,3.4,0.5,1.0,0.6,1.6,2.6
94,Jamie Arnold,0,BOL,14,20.9,8.1,3.1,6.8,453,0.3,1.4,211,1.6,2.0,821,1.5,3.1,4.6,0.7,1.1,0.3,1.4,1.6
95,Eric Williams,0,AVE,25,19.0,8.0,3.3,5.4,619,0.0,0.1,0,1.4,2.9,472,1.5,3.2,4.7,0.4,1.3,0.3,1.9,3.0
96,Alex Scales,0,BOL,7,20.4,8.0,2.7,7.1,380,1.6,5.1,306,1.0,2.0,500,0.4,1.6,2.0,0.9,0.4,0.1,1.4,1.7
97,Pape Sow,0,MIL,21,19.3,8.0,3.1,5.2,591,0.0,0.0,0,1.8,3.0,613,1.8,3.6,5.4,0.5,1.4,0.4,1.8,3.3
98,Carlton Myers,0,PES,31,20.5,7.8,2.5,5.8,430,1.2,3.3,353,1.7,1.8,912,0.3,1.2,1.5,0.9,1.1,0.0,1.4,2.1
99,Valerio Spinelli,0,BEI,37,21.0,7.7,2.2,6.0,374,0.9,3.2,286,2.3,2.9,802,0.4,0.9,1.3,3.7,1.2,0.0,2.4,1.4
100,Richard Rocca,0,MIL,28,19.8,7.7,2.9,5.4,533,0.0,0.0,0,2.0,3.2,611,3.0,3.2,6.2,0.4,1.3,0.1,1.2,3.1
101,Nikola Radulovic,0,AVE,30,20.8,7.6,2.5,5.8,425,1.0,3.2,326,1.7,2.2,746,0.8,3.0,3.8,0.7,1.3,0.3,1.2,2.5
102,Brent Darby,0,JUV,10,17.5,7.6,2.6,6.0,433,0.6,1.8,333,1.8,2.2,818,0.2,1.5,1.7,1.2,1.3,0.0,1.2,2.4
103,Mykal Riley,0,FER,9,24.6,7.6,2.6,7.4,343,1.0,4.2,237,1.4,1.8,813,0.8,2.2,3.0,0.7,2.9,0.2,2.0,2.0
104,Andrea Crosariol,0,AVE,30,19.8,7.5,2.9,4.9,595,0.0,0.1,500,1.6,2.9,545,1.4,3.5,4.9,0.7,0.9,1.4,1.9,2.2
105,Jon Stefansson,0,TREV,10,22.0,7.4,2.6,6.1,426,1.1,2.6,423,1.1,1.7,647,0.6,1.7,2.3,1.3,0.5,0.0,1.6,2.4
106,Luca Vitali,0,MIL,39,23.4,7.4,2.2,6.2,351,1.3,3.9,327,1.7,2.1,850,0.2,1.7,1.9,2.2,1.3,0.1,2.4,2.4
107,Jamar Butler,0,JUV,3,25.0,7.3,2.0,6.3,316,1.7,5.0,333,1.7,2.0,833,0.0,1.0,1.0,2.0,1.0,0.0,1.3,0.7
108,Andrea Michelori,0,JUV,28,22.3,7.3,2.6,4.4,585,0.0,0.2,0,2.1,3.1,698,2.4,3.2,5.6,0.4,1.5,0.3,1.9,3.2
109,Ruben Douglas,0,ROM,16,19.8,7.2,2.1,6.3,340,1.7,4.8,355,1.3,1.8,690,0.2,1.9,2.1,1.3,0.9,0.1,1.6,1.6
110,DaShaun Wood,0,TREV,20,25.5,6.9,2.5,6.1,410,1.0,2.6,373,1.0,1.4,704,0.5,2.2,2.6,2.9,1.3,0.1,1.5,1.6
111,Pietro Aradori,0,BEI,39,15.8,6.8,2.3,4.6,506,1.2,2.4,474,1.0,1.2,889,0.7,1.2,1.9,0.5,0.8,0.0,1.2,1.6
112,Shaun Stonerook,0,SANA,40,26.0,6.8,2.3,4.8,479,1.1,2.9,365,1.2,1.6,750,1.0,5.4,6.5,2.3,3.3,0.3,1.5,3.0
113,Rodrigo De La Fuente,0,ROM,32,23.2,6.5,2.5,5.7,432,0.6,1.7,345,1.0,1.2,821,1.1,3.4,4.6,1.3,1.1,0.1,1.4,2.3
114,Mario Gigena,0,SOLS,25,20.1,6.3,1.9,5.1,378,0.9,2.9,306,1.6,2.0,816,0.7,1.5,2.2,0.5,1.2,0.1,1.4,1.7
115,Domen Lorbek,0,TREV,24,21.6,6.3,2.2,4.6,473,1.2,3.0,403,0.7,0.9,810,0.7,1.7,2.4,0.9,0.8,0.1,1.1,1.5
116,Jacob Jaacks,0,TER,31,13.9,6.2,2.1,3.9,545,0.3,0.8,360,1.7,2.0,839,1.4,2.1,3.5,0.5,0.7,0.3,1.5,2.7
117,Daniele Cinciarini,0,AVE,28,17.4,6.2,2.1,4.9,428,0.9,2.0,429,1.1,1.5,780,0.5,1.3,1.7,0.3,0.8,0.1,1.2,2.0
118,Antonio Porta,0,AVE,28,19.7,6.2,2.0,4.9,399,1.1,3.1,349,1.2,1.4,825,0.2,1.7,1.9,1.6,1.4,0.1,2.0,2.1
119,Roberto Gabini,0,ROM,24,14.7,6.2,2.2,4.8,456,1.3,3.0,438,0.5,0.6,800,0.8,2.1,2.9,0.9,0.9,0.4,1.3,2.2
120,Ryan Hoover,0,TER,34,18.2,6.1,1.6,5.1,318,1.4,4.6,301,1.5,1.7,862,0.2,1.1,1.3,1.1,1.0,0.0,1.8,2.4
121,Alex Righetti,0,BOL,34,21.1,6.0,2.0,5.1,387,1.3,3.4,368,0.8,0.9,933,0.3,1.5,1.8,0.4,1.1,0.0,1.0,3.0
122,Jay Larranaga,0,JUV,30,16.9,5.9,1.9,4.0,475,1.4,2.9,471,0.8,0.9,821,0.5,1.4,1.9,0.4,0.9,0.1,0.9,2.5
123,Ioannis Kalampokis,0,TREV,10,17.1,5.9,1.9,3.9,487,0.6,2.0,300,1.5,2.1,714,0.3,1.7,2.0,0.7,0.5,0.0,1.5,2.6
124,Angelo Gigli,0,ROM,34,21.4,5.9,2.4,4.6,513,0.3,1.2,275,0.8,1.5,538,2.5,3.8,6.3,0.8,1.4,0.6,1.3,2.6
125,Matteo Soragna,0,TREV,38,24.8,5.7,1.7,4.2,398,1.0,2.6,384,1.4,1.6,867,0.3,2.5,2.9,1.4,1.0,0.1,0.9,2.5
126,Reyshawn Terry,0,BOL,17,15.9,5.6,2.2,5.1,437,0.5,1.6,321,0.6,0.8,714,0.9,2.8,3.7,0.5,0.8,0.1,1.8,1.8
127,Brandon Jennings,0,ROM,27,17.0,5.5,2.1,5.7,377,0.4,2.1,207,0.7,1.1,645,0.4,1.2,1.6,2.3,2.1,0.0,1.5,2.0
128,Tautvydas Lydeka,0,CAN,23,12.7,5.4,1.9,3.3,558,0.0,0.0,0,1.7,2.6,661,1.8,2.4,4.3,0.2,1.0,0.1,1.1,2.2
129,Oluoma Nnamaka,0,FER,30,27.6,5.4,2.0,4.6,435,0.5,1.6,298,0.9,1.6,571,1.5,3.6,5.1,1.1,1.4,0.7,1.5,2.4
130,Mindaugas Katelynas,0,MIL,41,14.3,5.3,2.0,4.1,479,0.6,1.6,385,0.8,1.1,660,1.2,2.5,3.8,0.5,0.5,0.1,1.2,2.3
131,Alessandro Frosini,0,JUV,29,18.7,5.3,2.3,4.4,528,0.0,0.0,0,0.7,1.0,633,1.6,2.6,4.2,0.2,1.0,0.6,1.0,2.1
132,Goran Jurak,0,BEI,37,15.7,5.2,1.9,4.5,422,0.5,1.9,254,1.0,1.4,692,1.4,2.1,3.4,1.0,1.2,0.1,1.3,3.3
133,Brett Blizzard,0,BOL,26,17.0,5.2,1.7,3.8,459,1.4,3.2,451,0.3,0.4,800,0.2,0.9,1.1,1.2,0.7,0.0,0.7,2.0
134,Christian DiGiuliomaria,0,PAU,28,16.6,5.1,2.0,4.5,456,0.4,1.4,289,0.7,1.7,404,1.3,2.6,4.0,0.4,1.1,0.8,1.7,2.9
135,Roberto Chiacig,0,BOL,33,13.6,5.1,1.9,3.5,544,0.0,0.0,0,1.4,2.4,577,1.8,2.2,4.0,0.4,0.7,0.2,1.0,1.9
136,Trent Plaisted,0,BEI,2,15.5,5.0,2.0,2.5,800,0.0,0.0,0,1.0,1.5,667,0.5,1.5,2.0,0.0,1.0,0.5,1.0,4.0
137,Alex Martelli,0,TER,1,1.0,5.0,2.0,3.0,667,1.0,2.0,500,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
138,Daniele Cavaliero,0,MON,30,19.3,5.0,1.6,4.3,380,0.8,2.7,288,0.9,1.4,667,0.3,1.2,1.5,1.3,1.0,0.0,1.4,2.3
139,Gregor Fucka,0,BOL,17,14.8,4.9,1.9,3.8,492,0.2,0.5,444,0.9,1.7,552,1.4,2.1,3.4,0.4,0.8,0.3,0.8,1.8
140,Uros Slokar,0,BOL,15,20.4,4.9,1.8,3.2,563,0.4,0.7,600,0.9,1.3,700,1.7,3.1,4.8,0.5,0.7,0.3,1.0,2.4
141,Marco Mordente,0,MIL,39,19.4,4.9,1.7,5.1,332,1.0,3.2,309,0.6,0.7,786,0.3,1.3,1.7,0.6,1.1,0.0,1.1,3.0
142,Arriel McDonald,0,SANA,15,14.5,4.7,1.5,3.8,404,0.9,2.4,361,0.8,1.1,750,0.4,0.5,0.9,1.4,0.6,0.1,0.9,1.6
143,Marco Allegretti,0,FER,28,14.4,4.7,1.6,3.7,447,0.6,1.7,333,0.9,1.2,727,0.7,0.9,1.6,0.3,0.6,0.0,0.8,1.4
144,Maximiliano Stanic,0,PES,32,25.9,4.7,1.4,3.6,391,1.2,2.7,430,0.7,1.1,676,0.3,2.2,2.5,3.1,2.1,0.0,2.5,2.6
145,Andrea Renzi,0,TREV,35,12.7,4.7,1.9,4.1,469,0.0,0.1,200,0.7,1.0,765,1.1,1.7,2.8,0.2,0.7,0.2,0.6,1.6
146,Kieron Achara,0,BOL,26,12.4,4.6,1.4,2.8,486,0.2,0.8,286,1.6,2.0,824,1.4,1.8,3.2,0.2,1.3,0.7,0.6,1.8
147,Denis Marconato,0,MIL,13,15.8,4.5,1.7,3.3,512,0.0,0.2,0,1.1,1.5,737,1.5,2.7,4.2,0.1,0.6,0.3,0.8,1.8
148,Fabio Zanelli,0,FER,29,18.1,4.3,1.5,3.2,473,0.8,2.0,414,0.5,0.6,824,0.0,0.7,0.8,0.5,1.1,0.1,1.0,1.6
149,Roderick Wilmont,0,SOLS,3,14.7,4.3,1.3,4.3,308,0.3,2.0,167,1.3,1.3,1.00,0.0,1.0,1.0,0.7,2.7,0.0,1.3,3.3
150,Mindaugas Zukauskas,0,PES,27,16.2,4.3,1.6,3.6,443,0.8,2.0,415,0.3,0.4,800,0.9,1.1,2.0,0.9,0.7,0.1,1.6,2.6
151,Daniel Farabello,0,FER,27,18.7,4.3,1.5,3.7,400,0.9,2.5,353,0.4,0.5,786,0.3,1.9,2.1,2.7,1.5,0.0,2.0,2.1
152,Casey Shaw,0,PES,33,16.4,4.2,1.8,3.7,484,0.0,0.0,0,0.7,1.3,524,1.2,2.3,3.5,0.4,0.8,0.1,0.8,2.3
153,Matteo Malaventura,0,BOL,28,19.3,4.1,1.3,4.0,324,0.6,2.5,261,0.9,1.1,781,0.1,0.6,0.8,0.4,1.0,0.0,0.7,1.7
154,Jacopo Giachetti,0,ROM,29,13.3,4.0,1.3,2.7,481,0.2,0.7,368,1.2,1.6,778,0.2,0.8,1.0,1.1,0.7,0.0,1.2,2.4
155,Sam Van Rossom,0,PES,21,16.5,4.0,1.5,3.1,470,0.8,1.7,472,0.2,0.3,714,0.5,1.6,2.1,1.3,1.0,0.0,1.2,2.1
156,Phil Martin,0,JUV,2,13.5,4.0,2.0,3.0,667,0.0,0.5,0,0.0,0.0,0,1.5,1.0,2.5,0.0,0.5,0.0,1.0,1.0
157,Joey Beard,0,MIL,11,11.1,3.8,1.5,2.4,615,0.0,0.0,0,0.9,1.7,526,1.1,1.5,2.5,0.4,0.6,0.2,0.7,2.9
158,Sandis Buskevics,0,PAU,12,15.6,3.7,1.3,3.2,421,0.8,2.1,400,0.2,0.3,500,0.8,1.0,1.8,1.0,0.9,0.0,1.6,0.4
159,Marco Carraretto,0,SANA,39,13.2,3.6,1.3,2.9,426,0.7,1.9,382,0.4,0.5,833,0.3,1.1,1.4,0.5,0.6,0.0,0.6,1.6
160,Lorenzo D'ercole,0,PAU,28,16.7,3.6,1.3,3.7,346,0.8,2.6,292,0.3,0.4,800,0.1,1.0,1.1,1.1,1.0,0.0,0.9,1.6
161,Jurica Golemac,0,ROM,5,14.2,3.6,1.2,2.8,429,0.4,1.2,333,0.8,1.2,667,0.0,0.8,0.8,1.4,0.8,0.2,1.2,2.4
162,Tony Giovacchini,0,CAN,4,9.0,3.5,1.5,1.8,857,0.5,0.8,667,0.0,0.0,0,0.0,1.0,1.0,0.3,1.0,0.0,0.8,0.5
163,Simone Flamini,0,MON,30,17.8,3.5,1.3,3.2,411,0.8,2.4,338,0.1,0.1,750,0.4,1.3,1.7,0.2,1.1,0.2,0.8,2.3
164,Mike Nardi,0,PES,6,11.0,3.3,1.2,3.2,368,0.7,2.2,308,0.3,0.7,500,0.3,0.8,1.2,1.0,1.2,0.0,0.8,1.2
