#,Squadra,Giocate,Min,Totale,Media,40 Min
287,"(2004) 
Benetton Treviso",34,6825,2836,18.9,18.8
288,"(1993) 
Kleenex Pistoia",30,6050,2588,21.4,21.2
289,"(2003) 
Benetton Treviso",34,6625,2943,18.9,19.4
290,"(1991) 
Fernet Branca Pavia",30,6100,2752,21.4,21
291,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2287,21.4,21.1
292,"(2016) 
EA7 Emporio Armani Milano",30,6000,2584,21.4,21.4
293,"(1991) 
Scavolini Pesaro",30,6000,2690,21.4,21.4
294,"(2013) 
Umana Venezia",30,6000,2394,21.4,21.4
295,"(1988) 
Hitachi Venezia",30,6000,2482,21.4,21.4
296,"(2018) 
Segafredo Virtus Bologna",30,6000,2387,21.4,21.4
297,"(2016) 
Umana Reyer Venezia",30,6125,2447,21.5,21.1
298,"(1999) 
Canturina Cantù",30,6075,2155,21.5,21.2
299,"(1989) 
Benetton Treviso",30,6050,2584,21.5,21.3
300,"(2011) 
Fabi Shoes Montegranaro",32,6425,2482,20.2,20.1
301,"(2023) 
Germani Brescia",30,6025,2618,21.5,21.4
302,"(1988) 
Cantine Riunite R.Emilia",30,5825,2502,21.6,22.2
303,"(1999) 
Adecco Milano",30,6075,2117,21.7,21.4
304,"(2011) 
Sidigas Avellino",32,6475,2480,20.3,20.1
305,"(2018) 
Dolomiti Energia Trentino",30,6100,2383,21.7,21.3
306,"(1999) 
Telit Trieste",30,6025,2220,21.7,21.6
307,"(2009) 
Scavolini Spar Pesaro",28,5675,2244,23.3,22.9
308,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2424,21.7,21.6
309,"(1991) 
Knorr Bologna",30,5875,2561,21.7,22.2
310,"(1987) 
Enichem Livorno",30,6050,2782,21.8,21.6
311,"(1989) 
Scavolini Pesaro",30,6025,2944,21.8,21.7
312,"(2018) 
Umana Reyer Venezia",30,6075,2440,21.8,21.6
313,"(2010) 
Banca Tercas Teramo",30,6075,2253,21.8,21.6
314,"(2010) 
Montepaschi Siena",30,6000,2514,21.8,21.8
315,"(2007) 
Tisettanta Cantu'",34,6875,2708,19.3,19.1
316,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2239,21.9,21.4
317,"(2017) 
Umana Reyer Venezia",30,6075,2481,21.9,21.6
318,"(1990) 
Pall. Firenze",30,6000,2652,21.9,21.9
319,"(1994) 
Benetton Treviso",32,6425,2781,20.6,20.5
320,"(2023) 
Givova Scafati Basket",30,6100,2481,21.9,21.6
321,"(1999) 
Varese Roosters",30,6025,2270,21.9,21.8
322,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,22,21.9
323,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,22,21.9
324,"(1999) 
Müller Verona",30,6000,2212,22,22
325,"(2017) 
Banco di Sardegna Sassari",30,6100,2586,22,21.6
326,"(2008) 
Air Avellino",30,6075,2307,22,21.8
327,"(2023) 
Generazione Vincente Napoli Basket",30,6029,2587,22,21.9
328,"(2011) 
Bennet Cantù",32,6425,2383,20.7,20.6
329,"(2014) 
Openjobmetis Varese",30,6150,2418,22.1,21.5
330,"(1999) 
Viola Reggio Calabria",30,6000,2251,22.1,22.1
331,"(1988) 
Paini Napoli",30,5800,2516,22.1,22.8
332,"(2002) 
Benetton Treviso",34,6825,3093,19.5,19.4
333,"(2023) 
Vanoli Basket Cremona",30,6050,2406,22.1,21.9
334,"(2013) 
Grissin Bon Reggio Emilia",30,6000,2341,22.1,22.1
335,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2419,20.8,20.6
336,"(1990) 
S. Clear Cantu'",30,6050,2663,22.1,22
337,"(1995) 
Teorematour Milano",32,6400,2458,20.8,20.8
338,"(1988) 
Ipifim Torino",30,6025,2706,22.2,22.1
