#,Squadra,Giocate,Min,Totale,Media,40 Min
423,"(2023) 
EA7 Emporio Armani Milano",30,6000,2412,47.1,47.1
424,"(2021) 
GeVi Napoli Basket",30,6075,2393,44.1,44.1
425,"(2012) 
Acea Roma",30,6050,2361,46.6,46.6
426,"(2018) 
VL Pesaro",30,6025,2382,42.4,42.4
427,"(2013) 
Vanoli Cremona",30,6025,2285,45.9,45.9
428,"(2014) 
Sidigas Avellino",30,6000,2283,44.6,44.6
429,"(2016) 
Openjobmetis Varese",30,6050,2319,44.2,44.2
430,"(2010) 
Benetton Treviso",30,6025,2311,47.8,47.8
431,"(2013) 
Montepaschi Siena",30,6025,2308,46.3,46.3
432,"(2011) 
Bennet Cantù",32,6425,2383,47.3,47.3
433,"(2022) 
Pallacanestro Trieste",30,6075,2345,44.5,44.5
434,"(2020) 
Allianz Pallacanestro Trieste",28,5600,2253,46.6,46.6
435,"(2023) 
Bertram Derthona Tortona",30,6025,2411,43.8,43.8
436,"(2010) 
Lottomatica Roma",30,6000,2323,47.3,47.3
437,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2417,43.8,43.8
438,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2296,44.3,44.3
439,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,44.7,44.7
440,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,44.7,44.7
441,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2311,43,43
442,"(2021) 
Fortitudo Kigili Bologna",30,6027,2429,45.4,45.4
443,"(2008) 
NGC Cantu'",30,6025,2358,48.2,48.2
444,"(2008) 
La Fortezza Bologna",30,6075,2350,47.5,47.5
445,"(2015) 
Enel Brindisi",30,6125,2320,45.2,45.2
446,"(2020) 
Happy Casa Brindisi",28,5600,2395,46.5,46.5
447,"(2022) 
Germani Brescia",30,6100,2474,45,45
448,"(2022) 
Germani Brescia",30,6100,2474,45,45
449,"(1992) 
Teamsystem Fabriano",30,6100,2419,50,50
450,"(1999) 
Benetton Treviso",30,6025,2343,50.3,50.3
451,"(1991) 
Ticino Assicurazioni Siena",30,6000,2335,48.6,48.6
452,"(2020) 
Germani Brescia",28,5650,2299,45.8,45.8
453,"(2020) 
Vanoli Basket Cremona",28,5700,2370,44.6,44.6
454,"(1994) 
Comerson Siena",32,6400,2417,48.8,48.8
455,"(2023) 
NutriBullet Treviso Basket",30,6000,2434,44.5,44.5
456,"(2017) 
VL Pesaro",30,6050,2310,43.3,43.3
457,"(2018) 
Germani Basket Brescia",30,6050,2408,44,44
458,"(1999) 
Telit Trieste",30,6025,2220,50,50
459,"(2016) 
Germani Basket Brescia",30,6025,2360,44.9,44.9
460,"(2022) 
NutriBullet Treviso Basket",30,6000,2433,45.6,45.6
461,"(1993) 
Filodoro Bologna",30,6050,2506,49.1,49.1
462,"(1992) 
Scaini Venezia",30,6100,2314,48.8,48.8
463,"(2022) 
Tezenis Verona",30,6075,2353,43.5,43.5
464,"(2017) 
The Flexx Pistoia",30,6025,2267,42.1,42.1
465,"(2020) 
De'Longhi Treviso",28,5600,2353,45,45
466,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2419,47.7,47.7
467,"(2016) 
Pasta Reggia Caserta",30,6075,2337,44.2,44.2
468,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,47.3,47.3
469,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,47.3,47.3
470,"(2014) 
Enel Brindisi",30,6025,2280,43.5,43.5
471,"(1999) 
Lineltex Imola",30,6025,2487,47.1,47.1
472,"(1992) 
Stefanel Trieste",30,6000,2417,47.5,47.5
473,"(2015) 
Umana Reyer Venezia",30,6150,2320,42.8,42.8
474,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2424,45.7,45.7
475,"(2013) 
Enel Brindisi",30,6025,2286,44.2,44.2
476,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2307,42.4,42.4
477,"(2008) 
GMAC Bologna",30,6125,2251,45.4,45.4
478,"(2015) 
Vanoli Cremona",30,6125,2258,43.6,43.6
479,"(2016) 
VL Pallacanestro Pesaro",30,6050,2285,44.5,44.5
480,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,45.1,45.1
481,"(2016) 
Betaland Capo d'Orlando",30,6050,2291,45.6,45.6
482,"(2013) 
Acea Roma",30,6050,2357,45.4,45.4
483,"(2021) 
NutriBullet Treviso Basket",30,6075,2366,43.3,43.3
484,"(2012) 
Angelico Biella",30,6075,2168,44.4,44.4
485,"(2013) 
Sutor Montegranaro",30,6025,2328,44,44
486,"(2010) 
Fabi Shoes Montegranaro",30,6050,2314,45.6,45.6
487,"(2012) 
Montepaschi Siena",30,6000,2309,45.4,45.4
488,"(2010) 
Bennet Cantù",30,6000,2311,48.8,48.8
489,"(2021) 
Umana Reyer Venezia",30,6025,2331,43.9,43.9
490,"(2020) 
Umana Reyer Venezia",28,5625,2257,46.3,46.3
491,"(2008) 
Armani Jeans Milano",30,6075,2316,44.9,44.9
492,"(1999) 
Paf Bologna",30,6000,2379,53.6,53.6
493,"(2008) 
Air Avellino",30,6075,2307,45.9,45.9
494,"(2015) 
Openjobmetis Varese",30,6025,2252,43.5,43.5
495,"(2016) 
Banco di Sardegna Sassari",30,6000,2301,44.7,44.7
496,"(2012) 
Sidigas Avellino",30,5875,2274,46.8,46.8
497,"(2010) 
Cimberio Varese",30,6050,2385,45.9,45.9
498,"(2012) 
Lenovo Cantù",30,5825,2222,48.3,48.3
499,"(2014) 
Vanoli Cremona",30,6075,2308,42.3,42.3
500,"(2010) 
Canadian Solar Bologna",30,6100,2345,44.4,44.4
501,"(2017) 
Betaland Capo d'Orlando",30,6050,2153,43.6,43.6
502,"(2015) 
Consultinvest Pesaro",30,6025,2282,43.3,43.3
503,"(2013) 
Pasta Reggia Caserta",30,6025,2189,44.5,44.5
504,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2271,44.5,44.5
505,"(1999) 
Scavolini Pesaro",30,6100,2324,48.6,48.6
506,"(2020) 
Dolomiti Energia Trentino",28,5650,2191,43.5,43.5
507,"(2020) 
Fortitudo Lavoropiù Bologna",28,5600,2179,46.9,46.9
508,"(2013) 
Sidigas Avellino",30,6050,2291,44.2,44.2
509,"(1999) 
Bipop-Carire R.Emilia",30,6000,2259,48.5,48.5
510,"(2014) 
Granarolo Bologna",30,6000,2331,41.9,41.9
511,"(1996) 
Genertel Trieste",26,5250,2207,52.4,52.4
512,"(1999) 
Varese Roosters",30,6025,2270,50.3,50.3
513,"(1996) 
Kinder Bologna",26,5250,2282,55.1,55.1
514,"(2018) 
Oriora Pistoia",30,5825,2233,43.4,43.4
515,"(2014) 
Pasta Reggia Caserta",30,6025,2253,42.2,42.2
516,"(2012) 
Oknoplast Bologna",30,6025,2249,44.5,44.5
517,"(1999) 
Viola Reggio Calabria",30,6000,2251,49,49
518,"(1996) 
Scavolini Pesaro",26,5275,2223,48.6,48.6
519,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2239,41.8,41.8
520,"(2022) 
Givova Scafati",30,6050,2378,42.5,42.5
521,"(2008) 
Premiata Montegranaro",30,6125,2294,44.2,44.2
522,"(2009) 
Pepsi Caserta",28,5675,2247,46.3,46.3
523,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2287,44.6,44.6
524,"(2009) 
Benetton Treviso",28,5625,2230,48.2,48.2
525,"(2009) 
Scavolini Spar Pesaro",28,5675,2244,48.3,48.3
526,"(1999) 
Adecco Milano",30,6075,2117,46.7,46.7
527,"(1999) 
Kinder Bologna",30,6000,2275,51.4,51.4
528,"(2015) 
Pasta Reggia Caserta",30,6050,2171,41.3,41.3
529,"(2023) 
Happy Casa Brindisi",30,6025,2275,42.4,42.4
530,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2245,44,44
531,"(1999) 
Zucchetti Montecatini",30,6000,2260,49.4,49.4
532,"(2020) 
Openjobmetis Varese",28,5675,2271,43.4,43.4
533,"(2008) 
Solsonica Rieti",30,6050,2187,44.6,44.6
534,"(1999) 
Adr Roma",30,6050,2204,46.9,46.9
535,"(2010) 
Banca Tercas Teramo",30,6075,2253,43.1,43.1
536,"(2014) 
Consultinvest Pesaro",30,6000,2169,39,39
537,"(2010) 
Enel Brindisi",30,6050,2194,42.2,42.2
538,"(2015) 
Betaland Capo d'Orlando",30,6025,2058,42.2,42.2
539,"(1997) 
Teamsystem Bologna",26,5225,2172,53.1,53.1
540,"(2009) 
Sigma Coatings Montegranaro",28,5650,2194,45.5,45.5
541,"(1996) 
Telemarket Roma",26,5275,2176,49.6,49.6
542,"(1996) 
Rolly Pistoia",26,5225,2057,50.8,50.8
543,"(2014) 
Upea Capo d'Orlando",30,6000,2094,43.6,43.6
544,"(2009) 
Vanoli Cremona",28,5675,2229,45.4,45.4
545,"(2008) 
Eldo Caserta",30,6050,2236,44.7,44.7
546,"(1996) 
Benetton Treviso",26,5225,2195,49.3,49.3
547,"(2020) 
Acqua S.Bernardo Cantù",28,5625,2179,44,44
548,"(1999) 
Müller Verona",30,6000,2212,46.5,46.5
549,"(2009) 
Lottomatica Roma",28,5625,2149,48,48
550,"(1996) 
Stefanel Milano",26,5200,2101,50.5,50.5
551,"(2012) 
Juve Caserta",30,6100,2164,43.6,43.6
552,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2186,45.9,45.9
553,"(2009) 
NGC Medical Cantu'",28,5625,2137,48.4,48.4
554,"(1996) 
Cagiva Varese",26,5250,2180,48.9,48.9
555,"(1999) 
Canturina Cantù",30,6075,2155,46.5,46.5
556,"(2014) 
Acea Roma",30,6025,2143,41.3,41.3
557,"(2009) 
Air Avellino",28,5675,2125,45.4,45.4
558,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2122,43.2,43.2
559,"(2009) 
Banca Tercas Teramo",28,5600,2151,46.2,46.2
560,"(2009) 
Armani Jeans Milano",28,5700,2103,45.6,45.6
561,"(1996) 
Viola Reggio Calabria",26,5250,2093,48.1,48.1
562,"(1996) 
Teamsystem Bologna",26,5225,2067,49,49
563,"(2009) 
Cimberio Varese",28,5625,2133,45.2,45.2
564,"(1998) 
Benetton Treviso",26,5250,2108,53.3,53.3
565,"(1997) 
Kinder Bologna",26,5225,2070,53.9,53.9
566,"(2009) 
Angelico Biella",28,5650,2132,45.3,45.3
567,"(1997) 
Mash J. Verona",26,5225,2070,50.1,50.1
568,"(1996) 
C. Montana Forli'",26,5200,1951,46.4,46.4
569,"(1997) 
Benetton Treviso",26,5200,2000,52.3,52.3
570,"(2009) 
Canadian Solar BO",28,5625,2074,46.5,46.5
571,"(1996) 
Polti Cantu'",26,5250,2001,49.2,49.2
572,"(1998) 
Pall. Varese",26,5025,2133,51.8,51.8
573,"(1997) 
Pall. Varese",26,5200,2103,48.7,48.7
574,"(2009) 
Carife Ferrara",28,5675,2074,45.3,45.3
575,"(1998) 
Kinder Bologna",26,5225,1983,53.7,53.7
576,"(1997) 
Stefanel Milano",26,5200,2030,51.7,51.7
577,"(1999) 
Ducato Siena",30,6075,2089,44.9,44.9
578,"(1996) 
Fontanafredda Siena",26,5225,2021,50.4,50.4
579,"(1997) 
Scavolini Pesaro",26,5225,2017,46.6,46.6
580,"(1996) 
Mash J. Verona",26,5350,2089,47.8,47.8
581,"(1998) 
Zucchetti R.Emilia",26,5300,2037,48,48
582,"(1997) 
Polti Cantu'",26,5250,1920,48,48
583,"(1998) 
Termal Imola",26,5200,2053,45.3,45.3
584,"(1999) 
Pepsi Rimini",30,6025,2145,45.9,45.9
585,"(1997) 
Mabo Pistoia",26,5225,1982,47.3,47.3
586,"(1998) 
Müller Verona",26,5300,1969,45.9,45.9
587,"(1998) 
Ducato Siena",26,5250,1997,48.4,48.4
588,"(1998) 
Sony Milano",26,5200,1952,49.4,49.4
589,"(1997) 
Fontanafredda Siena",26,5225,1928,46.2,46.2
590,"(1997) 
Viola Reggio Calabria",26,5200,1946,45.9,45.9
591,"(1997) 
Cfm R.Emilia",26,5250,1990,42.7,42.7
592,"(1997) 
Calze Pompea Roma",26,5250,1939,46.9,46.9
593,"(1998) 
Teamsystem Bologna",26,5200,2023,49.9,49.9
594,"(1998) 
Mabo Pistoia",26,5200,1792,46.1,46.1
595,"(2019) 
Virtus Roma",22,4425,1727,46.5,46.5
596,"(1998) 
Calze Pompea Roma",26,5300,1927,47.6,47.6
597,"(2019) 
Happy Casa Brindisi",21,4250,1776,45,45
598,"(1998) 
S.D.A.G. Gorizia",26,5250,1868,44.6,44.6
599,"(2019) 
Segafredo Virtus Bologna",20,4025,1719,49.7,49.7
600,"(2019) 
Dolomiti Energia Trentino",21,4225,1635,46.6,46.6
601,"(2019) 
Grissin Bon Reggio Emilia",21,4200,1741,46.1,46.1
602,"(2019) 
Allianz Pallacanestro Trieste",22,4425,1671,42.6,42.6
603,"(1998) 
Polti Cantu'",26,5075,1779,45.4,45.4
604,"(2019) 
Germani Basket Brescia",21,4200,1707,47.9,47.9
605,"(2019) 
Banco di Sardegna Sassari",21,4200,1796,49.6,49.6
606,"(2019) 
Vanoli Cremona",20,4000,1627,45.2,45.2
607,"(1997) 
Pepsi Rimini",26,5200,1808,43.8,43.8
608,"(1998) 
Pepsi Rimini",26,5225,1774,44.4,44.4
609,"(2019) 
Umana Reyer Venezia",21,4225,1638,44.4,44.4
610,"(2019) 
Pompea Fortitudo Bologna",21,4225,1624,47.1,47.1
611,"(2019) 
De'Longhi Treviso",21,4200,1620,43.6,43.6
612,"(2019) 
A|X Armani Exchange Milano",21,4200,1687,45.6,45.6
613,"(2019) 
S.Bernardo-Cinelandia Cantù",20,4050,1533,43.5,43.5
614,"(2019) 
Oriora Pistoia",22,4400,1639,41.5,41.5
615,"(2019) 
Carpegna Prosciutto Basket Pesaro",20,4025,1583,40.8,40.8
616,"(2019) 
Openjobmetis Varese",19,3825,1570,44.6,44.6
