#,Squadra,Giocate,Min,Totale,Media,40 Min
284,"(2009) 
Angelico Biella",28,5650,2252,98,97.2
285,"(2020) 
Germani Brescia",28,5650,2389,98.1,97.2
286,"(2006) 
Benetton Treviso",34,6800,2463,80.8,80.8
287,"(2017) 
Banco di Sardegna Sassari",30,6100,2488,91.7,90.2
288,"(2021) 
Dolomiti Energia Trentino",30,6100,2447,91.7,90.2
289,"(2013) 
Vanoli Cremona",30,6025,2464,91.7,91.3
290,"(2008) 
GMAC Bologna",30,6125,2385,91.7,89.9
291,"(2021) 
Fortitudo Kigili Bologna",30,6025,2511,91.7,91.4
292,"(2021) 
Happy Casa Brindisi",30,6073,2499,91.8,90.7
293,"(2021) 
Happy Casa Brindisi",30,6073,2499,91.8,90.7
294,"(2022) 
Pallacanestro Trieste",30,6075,2519,91.8,90.7
295,"(2009) 
Scavolini Spar Pesaro",28,5675,2294,98.4,97.1
296,"(2011) 
Angelico Biella",32,6500,2503,86.1,84.8
297,"(1995) 
Teamsystem Bologna",32,6525,2597,86.3,84.7
298,"(2008) 
Eldo Caserta",30,6050,2389,92.1,91.3
299,"(2016) 
Germani Basket Brescia",30,6025,2453,92.1,91.7
300,"(1996) 
Genertel Trieste",26,5250,2354,106.3,105.3
301,"(2011) 
Novipiù Casale Monferrato",32,6525,2447,86.4,84.7
302,"(1994) 
Filodoro Bologna",32,6475,2555,86.4,85.4
303,"(2017) 
Fiat Torino",30,6025,2494,92.3,91.9
304,"(2022) 
GeVi Napoli Basket",30,6075,2515,92.3,91.2
305,"(2010) 
Pepsi Caserta",30,6075,2422,92.3,91.2
306,"(2003) 
Benetton Treviso",34,6625,2640,81.5,83.7
307,"(1990) 
Stefanel Trieste",30,6050,2504,92.4,91.6
308,"(2023) 
Banco di Sardegna Sassari",30,6025,2482,92.4,92
309,"(2001) 
Kinder Bologna",36,7225,2703,77,76.7
310,"(2011) 
Banca Tercas Teramo",32,6425,2488,86.7,86.3
311,"(1995) 
Benetton Treviso",32,6425,2612,86.7,86.4
312,"(1990) 
Benetton Treviso",30,6000,2642,92.5,92.5
313,"(2011) 
Benetton Treviso",32,6450,2493,86.8,86.1
314,"(1989) 
Knorr Bologna",30,6000,2523,92.6,92.6
315,"(2011) 
Banco di Sardegna Sassari",32,6400,2494,86.8,86.8
316,"(2017) 
Vanoli Cremona",30,6000,2495,92.7,92.7
