#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
67,Luca Garri,0,BEI,35,27.2,10.9,4.2,8.8,472,1.2,3.1,380,1.4,2.0,676,1.9,4.2,6.1,0.9,2.0,0.6,2.5,2.9
68,Brandon Armstrong,0,ROS,7,28.6,10.9,4.6,13.1,348,1.3,5.4,237,0.4,0.6,750,0.9,2.3,3.1,1.1,1.1,0.0,1.9,3.1
69,John Lucas,0,PAU,5,23.4,10.8,4.4,9.4,468,1.4,3.2,438,0.6,0.6,1.00,0.6,2.0,2.6,0.6,0.8,0.0,1.4,2.0
70,Jeremy Veal,0,BOL,4,30.0,10.8,4.0,7.5,533,1.5,4.3,353,1.3,1.5,833,0.5,2.3,2.8,2.0,1.5,0.0,1.3,4.0
71,Richard Rocca,0,SS,42,22.2,10.7,4.1,6.8,599,0.0,0.0,0,2.5,3.7,679,3.0,4.1,7.1,0.6,1.8,0.2,1.4,2.7
72,Vlado Ilijevski,0,ROM,41,26.8,10.6,3.7,8.4,438,1.4,4.0,362,1.8,2.5,721,0.3,1.5,1.8,2.6,2.2,0.1,2.1,2.2
73,Yakhouba Diawara,0,BOL,25,20.6,10.6,3.6,6.0,611,1.6,3.0,541,1.7,2.2,778,1.8,2.0,3.8,0.5,1.0,0.3,1.2,3.2
74,Paccelis Morlende,0,ROS,9,25.3,10.4,3.0,8.2,365,1.1,3.9,286,3.3,3.7,909,0.9,2.3,3.2,1.4,1.3,0.0,2.1,1.7
75,Angelo Gigli,0,REG,32,29.5,10.2,4.0,7.0,574,0.9,2.4,372,1.3,2.1,606,2.5,3.8,6.3,0.8,1.7,1.1,1.8,3.0
76,Pietro Vazzana,0,VRC,1,11.0,10.0,4.0,5.0,800,2.0,2.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
77,Gregor Hafnar,0,VAR,33,28.6,9.9,3.2,7.5,430,1.3,3.7,364,2.1,2.5,833,0.4,2.6,3.0,1.3,1.9,0.1,1.7,3.4
78,Phillip Jones,0,CAN,31,25.5,9.8,3.2,8.5,379,2.0,5.0,396,1.4,1.7,792,0.5,2.2,2.7,0.9,1.5,0.1,1.5,2.5
79,Kris Lang,0,BOL,33,22.0,9.7,3.9,6.5,602,0.0,0.1,0,1.8,3.1,588,1.8,3.2,5.0,0.4,1.0,0.7,1.6,2.3
80,Virginijus Praskevicius,0,ORL,22,28.4,9.5,3.4,8.5,401,1.7,4.9,355,1.0,1.4,677,1.0,2.6,3.6,1.2,1.2,0.2,1.1,2.5
81,Duane Woodward,0,SANA,19,23.8,9.5,3.3,7.6,431,1.1,2.6,429,1.8,3.0,614,0.8,1.7,2.5,1.9,2.1,0.1,1.7,2.3
82,Rolando Howell,0,VAR,34,28.2,9.4,3.9,7.1,546,0.0,0.0,0,1.7,3.7,468,2.6,4.4,7.0,0.9,2.4,0.9,1.8,3.0
83,Christian DiGiuliomaria,0,PAU,37,22.5,9.4,3.2,6.7,472,0.5,1.5,364,2.5,4.5,566,1.9,3.5,5.3,0.6,1.6,1.2,2.0,3.5
84,Andrea Michelori,0,CAN,34,21.0,9.4,3.4,6.2,547,0.2,0.8,222,2.4,3.4,711,2.0,2.2,4.2,0.6,1.4,0.3,2.4,2.9
85,Nikos Zisis,0,TREV,33,29.0,9.4,3.1,6.5,479,0.6,2.2,270,2.6,3.5,726,0.5,2.3,2.8,3.5,1.2,0.0,2.0,3.2
86,Kiwane Garris,0,BOL,47,27.6,9.2,2.7,6.2,436,1.7,3.7,449,2.1,2.7,792,0.3,1.9,2.3,2.6,1.5,0.0,1.4,2.7
87,James Collins,0,CAN,16,25.9,9.2,3.5,8.6,409,1.1,3.7,305,1.1,1.3,810,0.8,2.1,2.8,1.9,2.0,0.3,1.8,3.1
88,Nate Green,0,BOL,44,21.3,9.2,3.1,7.3,427,1.0,3.2,331,1.8,2.8,659,0.4,1.8,2.1,2.4,2.1,0.3,1.8,2.9
89,Erazem Lorbek,0,BOL,46,21.8,9.2,3.5,7.0,498,1.0,2.2,444,1.2,1.9,663,1.5,3.5,5.0,1.0,0.6,0.4,1.5,3.3
90,Obinna Ekezie,0,ROM,24,21.2,8.9,3.3,6.2,523,0.0,0.0,0,2.4,3.6,667,2.0,3.7,5.7,0.3,1.9,0.3,2.0,3.5
91,Goran Jurak,0,CAN,33,23.9,8.8,3.4,6.3,536,0.6,1.7,351,1.5,2.7,551,1.6,2.9,4.5,1.2,2.8,0.3,2.3,3.7
92,Vincenzo Esposito,0,ORL,12,22.7,8.8,2.7,6.8,390,1.3,3.9,340,2.1,2.3,893,0.1,0.8,0.9,1.1,0.3,0.0,1.4,2.3
93,Marko Milic,0,BOL,33,22.9,8.7,3.5,6.8,511,0.0,0.2,0,1.8,2.9,608,2.9,4.8,7.7,1.4,1.3,0.1,1.7,2.5
94,Gabriel Fernandez,0,VAR,34,18.7,8.6,2.9,5.4,527,0.5,1.5,360,2.4,3.1,771,1.1,2.5,3.6,0.6,0.9,0.3,1.6,3.1
95,Benjamin Ortner,0,REG,32,20.8,8.6,3.4,6.3,540,0.2,0.4,417,1.7,2.5,667,1.2,2.7,3.9,0.7,1.2,1.0,2.0,2.9
96,Andrea Pecile,0,SANA,37,19.2,8.6,2.8,5.9,484,1.0,2.8,362,1.9,2.5,750,0.8,1.1,1.9,1.7,1.5,0.0,1.7,1.8
97,Periklis Dorkofikis,0,AVE,32,24.7,8.4,3.1,6.5,469,0.7,2.5,284,1.6,2.2,729,0.9,3.3,4.3,1.0,1.4,0.2,2.0,2.5
98,Vladimir Boisa,0,SANA,30,20.9,8.3,3.0,6.4,464,0.6,2.0,311,1.8,2.6,671,1.6,2.2,3.8,0.8,0.8,0.1,1.3,3.0
99,Nate Johnson,0,CAN,11,22.5,8.3,3.0,6.7,446,0.5,2.4,192,1.8,2.0,909,0.2,1.8,2.0,2.1,2.5,0.1,2.1,3.0
100,Tyrone Grant,0,MIL,20,15.1,8.2,2.9,4.8,611,0.1,0.2,250,2.4,2.9,825,1.6,2.3,3.9,0.7,0.9,0.0,2.1,2.4
101,Jon Stefansson,0,SS,39,25.5,8.2,2.9,6.1,469,1.2,3.2,379,1.2,1.6,774,0.4,1.6,2.0,1.0,1.5,0.1,1.5,3.3
102,Bill Phillips,0,LIV,34,25.5,8.1,2.6,5.9,446,1.3,3.5,378,1.5,2.1,685,1.6,4.2,5.9,0.7,0.7,0.5,1.6,2.4
103,Dalibor Bagaric,0,BOL,43,17.6,8.0,3.1,5.1,611,0.0,0.0,1.00,1.7,2.8,622,1.8,3.3,5.1,1.1,1.2,0.8,2.1,3.1
104,Petar Popovic,0,TREV,30,13.6,7.9,3.4,5.5,622,0.0,0.0,0,1.1,1.7,654,1.1,2.2,3.2,0.5,0.7,0.0,1.6,2.1
105,Donzell Rush,0,VRC,11,24.2,7.9,3.0,5.5,550,0.0,0.0,0,1.9,3.2,600,2.3,3.0,5.3,0.6,1.5,0.2,1.3,2.8
106,Terrance Roberson,0,REG,17,21.6,7.9,2.8,7.9,358,1.1,3.9,288,1.1,1.5,760,0.3,1.8,2.1,1.3,0.6,0.1,2.2,2.4
107,Jean Marc Kraidy,0,VRC,7,18.6,7.9,3.0,6.1,488,0.1,1.0,143,1.7,2.3,750,0.7,4.6,5.3,0.7,2.3,0.6,2.0,2.4
108,Matteo Soragna,0,TREV,30,26.1,7.8,2.4,5.4,447,1.0,2.7,378,2.0,2.5,811,0.4,2.4,2.8,1.7,1.3,0.2,1.7,2.7
109,Travis Watson,0,BOL,46,20.3,7.8,2.7,4.8,575,0.1,0.2,300,2.3,3.4,673,3.3,4.4,7.7,0.7,1.9,0.3,1.7,3.6
110,Giacomo Galanda,0,MIL,38,22.6,7.8,2.8,5.9,469,1.3,3.2,390,1.0,1.2,787,1.3,3.0,4.2,0.9,1.2,0.3,1.7,3.3
111,Doremus Bennerman,0,CAN,11,24.5,7.7,2.6,5.5,475,1.3,2.8,452,1.2,1.4,867,0.1,1.0,1.1,1.6,0.3,0.0,1.6,1.8
112,Carl English,0,BOL,25,19.9,7.6,2.6,7.0,377,1.7,4.2,400,0.7,1.3,531,0.4,2.6,3.0,1.4,1.6,0.0,1.8,3.0
113,J.R. Bremer,0,BEI,22,21.2,7.6,2.1,6.5,329,1.5,4.4,330,1.9,2.9,656,0.2,1.5,1.7,2.4,1.0,0.1,1.7,1.3
114,Jay Larranaga,0,SS,42,21.7,7.6,2.4,5.1,465,1.7,3.9,433,1.2,1.3,911,0.4,2.2,2.6,0.4,0.9,0.1,0.9,2.5
115,Oluoma Nnamaka,0,ORL,34,23.6,7.6,2.7,4.4,622,0.0,0.1,333,2.1,3.3,643,2.6,2.9,5.6,0.8,2.0,0.5,1.1,3.3
116,Nicolas Mazzarino,0,CAN,34,23.7,7.4,2.5,5.9,422,1.4,3.6,385,1.1,1.2,881,0.2,1.0,1.2,1.5,1.5,0.0,1.6,1.7
117,Marco Carra,0,REG,28,20.8,7.4,2.5,5.6,437,1.0,2.6,384,1.4,1.7,833,0.3,1.2,1.5,1.2,1.1,0.0,1.3,2.8
118,Alessandro Frosini,0,BEI,36,21.0,7.3,3.0,5.1,599,0.0,0.0,0,1.2,1.8,688,1.9,2.8,4.7,0.5,1.0,0.7,1.1,2.3
119,Alessandro Abbio,0,LIV,32,22.1,7.1,2.3,4.8,474,0.9,2.8,330,1.6,2.2,732,0.4,1.9,2.3,1.0,1.1,0.1,1.5,2.4
120,Stefano Mancinelli,0,BOL,43,19.4,7.1,2.9,6.7,432,0.7,2.7,259,0.7,1.1,596,1.2,1.8,3.0,1.2,1.2,0.1,1.3,1.8
121,Nikos Vetoulas,0,PAU,37,19.2,7.1,2.1,5.2,404,1.4,3.7,365,1.5,1.9,826,0.5,2.3,2.8,2.4,1.7,0.1,1.9,2.5
122,Damien Ronald Ryan,0,TER,33,24.2,7.0,2.4,6.4,376,1.8,4.7,387,0.4,0.5,778,0.5,1.8,2.3,0.8,1.0,0.1,0.8,2.5
123,Shaun Stonerook,0,SANA,38,27.0,7.0,2.3,5.1,456,1.2,3.1,376,1.2,1.9,635,1.5,5.9,7.4,2.2,2.3,0.2,2.4,3.2
124,Tommaso Fantoni,0,LIV,34,17.6,7.0,2.7,5.3,506,0.1,0.6,227,1.5,2.3,633,1.4,2.1,3.5,0.6,0.9,0.4,1.3,1.9
125,Daniel Farabello,0,VAR,34,19.4,7.0,2.4,5.1,477,1.2,3.2,382,0.9,1.0,886,0.5,2.0,2.5,2.0,2.4,0.0,2.0,2.7
126,Giorgio Boscagin,0,REG,31,21.9,6.9,2.2,5.8,380,0.9,2.5,342,1.7,2.0,852,0.3,1.6,1.9,0.6,1.0,0.1,1.3,3.2
127,Alessandro Cittadini,0,SS,42,21.4,6.9,2.7,4.6,599,0.3,0.8,412,1.1,1.5,758,1.8,3.1,4.9,0.2,1.3,0.6,1.3,3.4
128,Diego Fajardo,0,MIL,33,15.8,6.9,2.2,4.7,474,0.3,1.1,314,2.1,2.8,723,1.7,2.7,4.4,0.5,1.3,0.0,1.6,2.5
129,David Lamma,0,CAN,23,22.0,6.8,2.7,6.2,434,0.9,3.1,282,0.6,0.8,722,0.3,1.5,1.9,1.9,2.2,0.0,2.2,2.2
130,Michele Mian,0,PAU,37,22.5,6.8,2.2,5.1,439,1.0,2.4,427,1.4,1.5,926,0.7,1.6,2.4,0.8,0.8,0.0,1.1,2.2
131,Justin Hamilton,0,SANA,38,24.5,6.7,2.4,5.6,439,0.8,2.6,327,0.9,1.4,636,0.4,2.0,2.4,2.1,1.4,0.4,1.5,2.6
132,Ryan Humphrey,0,REG,11,15.5,6.6,2.7,6.6,411,0.0,0.1,0,1.2,2.5,481,1.9,2.4,4.3,0.6,0.9,0.7,1.5,1.9
133,Alessandro De Pol,0,VAR,34,18.1,6.6,2.2,5.1,442,0.7,1.9,369,1.4,2.1,671,0.9,2.8,3.7,0.4,1.3,0.2,1.1,2.3
134,Silvio Gigena,0,PAU,22,17.5,6.5,2.5,4.9,519,0.8,2.0,400,0.5,0.7,750,1.2,2.6,3.8,0.2,0.6,0.0,0.6,1.5
135,Dusan Vukcevic,0,MIL,14,14.3,6.4,2.2,4.4,500,1.3,3.1,419,0.7,0.9,833,0.3,1.1,1.4,0.9,0.6,0.0,1.5,1.5
136,Vedran Morovic,0,BOL,5,13.2,6.4,2.4,4.6,522,0.4,1.4,286,1.2,1.4,857,0.2,0.6,0.8,2.6,1.0,0.0,1.2,3.0
137,Gigi Datome,0,SANA,32,14.3,6.4,2.4,5.1,475,1.0,2.8,363,0.5,0.8,630,0.7,1.5,2.2,0.4,0.8,0.3,0.9,1.5
138,Leonardo Busca,0,ROS,33,30.6,6.4,1.9,5.3,356,1.0,3.0,330,1.6,2.1,779,0.3,1.9,2.2,4.1,1.9,0.1,2.2,3.4
139,Jacopo Giachetti,0,ROM,38,17.7,6.3,2.2,4.1,529,0.4,0.9,441,1.6,2.1,775,0.2,1.0,1.2,1.3,0.9,0.0,1.4,2.5
140,Leandro Garcia-Morales,0,VRC,10,14.7,6.3,2.0,4.8,417,0.8,2.4,333,1.5,1.8,833,0.6,1.4,2.0,1.1,1.5,0.0,1.9,2.7
141,Patrick Mutombo,0,AVE,29,24.6,6.2,2.5,5.6,448,0.7,2.1,328,0.5,0.9,600,1.2,3.2,4.5,0.7,1.0,0.3,1.9,2.8
142,Thierry Zig,0,VRC,26,20.1,6.2,2.2,6.5,341,1.4,4.2,327,0.4,0.7,588,0.4,1.7,2.2,1.0,1.0,0.0,1.5,1.5
143,Mike Bernard,0,TER,23,17.2,6.2,2.5,5.3,471,0.0,0.0,0,1.3,1.8,707,1.6,2.7,4.3,0.2,0.7,0.3,1.3,2.7
144,Rodolfo Rombaldoni,0,BOL,13,14.0,6.0,2.0,3.8,520,1.5,2.4,613,0.5,0.7,778,0.2,1.3,1.5,1.3,0.6,0.0,1.1,1.2
145,Thomas Van Den Spiegel,0,ROM,11,17.1,6.0,2.5,3.9,651,0.0,0.0,0,0.9,1.6,556,2.3,2.4,4.6,0.2,1.1,1.2,1.9,3.7
146,Willie Taylor,0,AVE,9,15.0,5.9,2.2,5.9,377,0.6,1.7,333,0.9,1.0,889,0.6,2.1,2.7,0.8,0.7,0.0,1.0,2.4
147,Herve Toure,0,AVE,24,15.7,5.9,2.1,5.0,417,0.6,2.3,278,1.1,1.6,667,1.8,3.1,4.9,0.6,0.7,0.9,1.6,1.6
148,Brad Traina,0,ORL,10,18.5,5.8,2.3,6.5,354,0.8,3.4,235,0.4,0.8,500,0.4,1.6,2.0,0.4,1.1,0.1,1.3,1.7
149,Marco Mordente,0,TREV,47,21.6,5.8,2.0,4.9,405,0.9,2.3,387,0.9,1.1,796,0.8,2.3,3.1,1.5,1.4,0.0,1.1,2.9
150,Valerio Spinelli,0,SS,42,16.0,5.8,1.8,4.1,439,0.8,2.3,337,1.4,1.8,740,0.4,0.8,1.2,2.2,0.8,0.0,1.6,1.2
151,Davide Bonora,0,AVE,33,32.6,5.7,1.8,5.5,337,0.9,3.1,284,1.2,1.6,704,0.6,2.8,3.4,3.8,2.0,0.1,1.9,2.6
152,Alex Righetti,0,ROM,27,16.2,5.7,1.9,5.3,364,1.1,3.3,348,0.7,1.0,692,0.4,1.3,1.6,0.3,1.1,0.0,0.9,2.1
153,Arnaldinho Filho,0,TREV,2,7.0,5.5,1.5,1.5,1.00,1.5,1.5,1.00,1.0,1.0,1.00,0.0,1.0,1.0,0.5,0.0,0.0,2.0,0.0
154,Gary Trent,0,ROM,2,21.5,5.5,2.5,4.5,556,0.0,0.5,0,0.5,3.0,167,1.0,8.5,9.5,0.5,1.0,0.0,1.5,2.0
155,Roberto Chiacig,0,SANA,36,14.5,5.4,1.8,3.8,489,0.0,0.0,0,1.8,2.7,649,1.5,2.1,3.6,0.3,1.0,0.2,1.2,1.9
