#,Squadra,Giocate,Min,Totale,Media,40 Min
298,"(2004) 
Armani Jeans Milano",34,6825,2486,31.4,31.3
299,"(2015) 
Vanoli Cremona",30,6125,2213,35.6,34.8
300,"(1992) 
Bialetti Montecatini",30,6075,2510,35.6,35.1
301,"(2010) 
Enel Brindisi",30,6050,2466,35.6,35.3
302,"(2016) 
Germani Basket Brescia",30,6025,2453,35.6,35.4
303,"(1994) 
Scavolini Pesaro",32,6500,2634,33.4,32.9
304,"(2017) 
Germani Basket Brescia",30,6075,2282,35.6,35.2
305,"(2013) 
Vanoli Cremona",30,6025,2464,35.6,35.5
306,"(2015) 
Dolomiti Energia Trentino",30,6025,2274,35.6,35.5
307,"(1994) 
Panapesca Montecatini",32,6450,2956,33.4,33.2
308,"(2012) 
Angelico Biella",30,6075,2512,35.7,35.2
309,"(2011) 
Fabi Shoes Montegranaro",32,6425,2588,33.5,33.3
310,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2443,35.7,35.4
311,"(2003) 
Tris Reggio Calabria",34,6900,2734,31.5,31.1
312,"(2016) 
VL Pallacanestro Pesaro",30,6050,2420,35.7,35.4
313,"(2017) 
Segafredo Virtus Bologna",30,6025,2292,35.7,35.6
314,"(1992) 
Marr Rimini",30,6100,2635,35.8,35.2
315,"(1993) 
C. Campeginese R.Emilia",30,6075,2673,35.8,35.4
316,"(2021) 
Happy Casa Brindisi",30,6073,2499,35.8,35.4
317,"(2021) 
Happy Casa Brindisi",30,6073,2499,35.8,35.4
318,"(1988) 
Arimo Bologna",30,6025,2550,35.8,35.7
319,"(2012) 
Montepaschi Siena",30,6000,2160,35.8,35.8
320,"(2016) 
The Flexx Pistoia",30,6075,2298,35.8,35.4
321,"(1989) 
Benetton Treviso",30,6050,2500,35.8,35.5
322,"(1987) 
S. Benedetto Torino",30,6000,2740,35.8,35.8
323,"(2014) 
Sidigas Avellino",30,6000,2341,35.9,35.9
324,"(2003) 
Air Avellino",34,6825,2919,31.7,31.6
325,"(1989) 
Neutroroberts Firenze",30,6150,2834,35.9,35
326,"(1987) 
Divarese Varese",30,6100,2661,35.9,35.3
327,"(2018) 
Alma Trieste",30,6050,2527,35.9,35.6
328,"(2023) 
Happy Casa Brindisi",30,6025,2455,35.9,35.8
329,"(2015) 
Betaland Capo d'Orlando",30,6025,2205,35.9,35.8
330,"(2005) 
Vertical Vision Cantu'",34,6850,2799,31.7,31.5
331,"(1994) 
Illycaffe' Trieste",32,6425,2811,33.7,33.6
332,"(2015) 
Openjobmetis Varese",30,6025,2344,36,35.9
333,"(2018) 
Openjobmetis Varese",30,6000,2284,36,36
334,"(2011) 
Acea Roma",32,6525,2603,33.8,33.1
335,"(2017) 
Happy Casa Brindisi",30,6075,2461,36,35.6
336,"(2018) 
Dolomiti Energia Trentino",30,6100,2410,36.1,35.5
337,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,36.1,35.8
338,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,36.1,35.8
339,"(1989) 
Il Messaggero Roma",30,6025,2651,36.1,35.9
340,"(2003) 
Snaidero Cucine Udine",34,6950,2881,31.9,31.2
341,"(2011) 
Vanoli Braga Cremona",32,6425,2462,33.8,33.7
342,"(2008) 
Eldo Caserta",30,6050,2389,36.1,35.8
343,"(2023) 
Bertram Derthona Tortona",30,6025,2378,36.1,36
344,"(1993) 
S. Clear Cantu'",30,6050,2523,36.1,35.8
345,"(2013) 
Enel Brindisi",30,6025,2242,36.1,36
346,"(2002) 
Euro Roseto",34,6825,2657,31.9,31.8
347,"(2015) 
Banco di Sardegna Sassari",30,6125,2439,36.2,35.4
348,"(2022) 
Tezenis Verona",30,6075,2570,36.2,35.7
349,"(2017) 
The Flexx Pistoia",30,6025,2449,36.2,36
350,"(2012) 
Sutor Montegranaro",30,6050,2570,36.2,35.9
351,"(2014) 
Acqua Vitasnella Cantù",30,6100,2354,36.2,35.6
352,"(2003) 
Scavolini Pesaro",34,6700,2761,32,32.5
353,"(2016) 
Fiat Torino",30,6075,2551,36.3,35.9
354,"(2002) 
Montepaschi Siena",34,6850,2603,32.1,31.8
355,"(1987) 
Benetton Treviso",30,6050,2555,36.4,36.1
356,"(2011) 
Novipiù Casale Monferrato",32,6525,2447,34.1,33.5
357,"(2003) 
Euro Roseto",34,6570,2944,32.1,33.3
358,"(2011) 
Otto Caserta",32,6425,2576,34.2,34
359,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2571,36.5,36.2
360,"(2017) 
VL Pesaro",30,6050,2547,36.5,36.2
361,"(1992) 
Philips Milano",30,6025,2545,36.5,36.3
