#,Squadra,Giocate,Min,Totale,Media,40 Min
46,"(1998) 
Sony Milano",26,5200,1881,37.5,37.5
47,"(1990) 
Sidis R.Emilia",30,6125,2569,35.5,35.5
48,"(1997) 
Scavolini Pesaro",26,5225,2195,38.3,38.3
49,"(1988) 
Benetton Treviso",30,6025,2375,33.7,33.7
50,"(2019) 
De'Longhi Treviso",21,4200,1664,32.8,32.8
51,"(1993) 
Glaxo Verona",30,6075,2355,35.3,35.3
52,"(1992) 
Kleenex Pistoia",30,6050,2523,36.5,36.5
53,"(1996) 
Mash J. Verona",26,5350,2022,36.9,36.9
54,"(1987) 
Snaidero Caserta",30,6000,2858,38.8,38.8
55,"(1997) 
Pall. Varese",26,5200,2004,37.7,37.7
56,"(1998) 
Mabo Pistoia",26,5200,2012,37.1,37.1
57,"(2019) 
S.Bernardo-Cinelandia Cantù",20,4050,1580,35.4,35.4
58,"(1987) 
Arexons Cantù",30,6075,2678,38.9,38.9
59,"(1997) 
Viola Reggio Calabria",26,5200,2100,39.4,39.4
60,"(1991) 
Knorr Bologna",30,5875,2314,37.3,37.3
61,"(1998) 
Ducato Siena",26,5250,2022,34.4,34.4
62,"(1997) 
Fontanafredda Siena",26,5225,1983,39,39
63,"(2019) 
Umana Reyer Venezia",21,4225,1582,33.3,33.3
64,"(1990) 
Filodoro Napoli",30,6100,2677,33.8,33.8
65,"(1987) 
Enichem Livorno",30,6050,2700,37.9,37.9
66,"(1987) 
Tracer Milano",30,6025,2906,37.2,37.2
67,"(1988) 
Ipifim Torino",30,6025,2798,37.3,37.3
68,"(1991) 
Benetton Treviso",30,6000,2500,34.2,34.2
69,"(1988) 
Philips Milano",30,6000,2599,38,38
70,"(1999) 
Viola Reggio Calabria",30,6000,2309,38.3,38.3
71,"(1993) 
Benetton Treviso",30,6100,2446,39.4,39.4
72,"(1999) 
Benetton Treviso",30,6025,2157,35.1,35.1
73,"(1997) 
Cfm R.Emilia",26,5250,2066,38,38
74,"(1989) 
Philips Milano",30,6000,2744,35.3,35.3
75,"(1999) 
Canturina Cantù",30,6075,2381,34.9,34.9
76,"(1991) 
Il Messaggero Roma",30,6050,2663,39.3,39.3
77,"(1988) 
Knorr Bologna",30,6000,2642,38.2,38.2
78,"(1997) 
Polti Cantu'",26,5250,2022,36.2,36.2
79,"(1996) 
Kinder Bologna",26,5250,2120,37,37
80,"(1999) 
Pepsi Rimini",30,6025,2270,37.9,37.9
81,"(1996) 
Rolly Pistoia",26,5225,2187,40.8,40.8
82,"(1994) 
Buckler Bologna",32,6425,2527,36.1,36.1
83,"(1995) 
Teorematour Milano",32,6400,2730,35.2,35.2
84,"(1987) 
Benetton Treviso",30,6050,2555,36,36
85,"(1991) 
A. Ranger Varese",30,6050,2726,34.6,34.6
86,"(1988) 
Cantine Riunite R.Emilia",30,5825,2572,35.7,35.7
87,"(1998) 
Calze Pompea Roma",26,5300,1960,35.5,35.5
88,"(1994) 
Comerson Siena",32,6400,2445,36.9,36.9
89,"(1987) 
Basket Brescia",30,6100,3261,41.3,41.3
90,"(1991) 
S. Clear Cantu'",30,6025,2444,34.8,34.8
91,"(1999) 
Adr Roma",30,6050,2219,35.6,35.6
92,"(1988) 
Scavolini Pesaro",30,6000,2600,36.4,36.4
93,"(1996) 
Viola Reggio Calabria",26,5250,2213,40.2,40.2
94,"(1997) 
Mabo Pistoia",26,5225,2061,37.3,37.3
95,"(1987) 
Neutroroberts Firenze",30,6075,2801,38.7,38.7
96,"(2019) 
Pompea Fortitudo Bologna",21,4225,1670,33.4,33.4
97,"(2019) 
A|X Armani Exchange Milano",21,4200,1555,32.6,32.6
98,"(2019) 
Vanoli Cremona",20,4000,1617,35.6,35.6
99,"(1993) 
Stefanel Trieste",30,6075,2423,38.1,38.1
100,"(1993) 
Kleenex Pistoia",30,6050,2593,36.6,36.6
101,"(1995) 
Teamsystem Bologna",32,6525,2597,34.5,34.5
102,"(1989) 
Benetton Treviso",30,6050,2500,40.2,40.2
103,"(1992) 
Knorr Bologna",30,6050,2359,35.8,35.8
104,"(1992) 
Baker Livorno",30,6000,2499,38.5,38.5
105,"(1999) 
Kinder Bologna",30,6000,2033,35,35
106,"(1989) 
Phonola Caserta",30,6050,2748,34.9,34.9
107,"(1990) 
Phonola Caserta",30,6050,2649,36.3,36.3
108,"(1990) 
Filanto Forli'",30,6025,3109,37.6,37.6
109,"(2019) 
Germani Basket Brescia",21,4200,1554,34.2,34.2
110,"(2019) 
Happy Casa Brindisi",21,4250,1696,35.4,35.4
111,"(1993) 
Buckler Bologna",30,6075,2435,37,37
112,"(1993) 
C. Campeginese R.Emilia",30,6075,2673,38.4,38.4
113,"(1988) 
Phonola Roma",30,6000,2627,38.3,38.3
114,"(1996) 
Genertel Trieste",26,5250,2354,40,40
115,"(1995) 
Olitalia Forli'",32,6475,2617,35.7,35.7
116,"(1992) 
Panasonic R.Calabria",30,6075,2574,38.2,38.2
117,"(1987) 
Scavolini Pesaro",30,6050,2760,38.2,38.2
118,"(1988) 
Enichem Livorno",30,6050,2754,38,38
119,"(1989) 
Cantine Riunite R.Emilia",30,6025,2653,40.8,40.8
120,"(2020) 
Umana Reyer Venezia",28,5625,2142,30.4,30.4
121,"(1994) 
Stefanel Milano",32,6450,2629,37,37
122,"(1992) 
Scaini Venezia",30,6100,2407,38.2,38.2
123,"(1991) 
Glaxo Verona",30,6050,2717,35.7,35.7
124,"(1990) 
Benetton Treviso",30,6000,2642,36.1,36.1
125,"(1996) 
Cagiva Varese",26,5250,2139,37,37
126,"(1991) 
Pall. Trapani",30,6125,2644,40.7,40.7
127,"(2008) 
Air Avellino",30,6075,2293,34.1,34.1
128,"(1988) 
Arimo Bologna",30,6025,2550,36.8,36.8
129,"(1992) 
Scavolini Pesaro",30,6000,2578,39.8,39.8
130,"(1996) 
C. Montana Forli'",26,5200,2194,39.5,39.5
131,"(1995) 
Madigan Pistoia",32,6425,2715,36.3,36.3
132,"(1993) 
Recoaro Milano",30,6075,2637,37,37
133,"(1989) 
Scavolini Pesaro",30,6025,2710,36.8,36.8
134,"(1999) 
Bipop-Carire R.Emilia",30,6000,2386,38,38
135,"(1992) 
S. Clear Cantu'",30,6100,2505,35.9,35.9
136,"(2017) 
Umana Reyer Venezia",30,6075,2364,30.7,30.7
137,"(1993) 
Acqua Lora Venezia",30,6050,2606,40.8,40.8
138,"(1989) 
Panapesca Montecatini",30,6025,2678,38.1,38.1
139,"(1999) 
Zucchetti Montecatini",30,6000,2230,36.8,36.8
140,"(1998) 
Termal Imola",26,5200,2139,38.6,38.6
141,"(1990) 
Panasonic R.Calabria",30,6050,2664,39.5,39.5
142,"(1990) 
Knorr Bologna",30,6025,2530,38.5,38.5
143,"(1991) 
Phonola Caserta",30,6000,2578,36.9,36.9
144,"(2019) 
Dolomiti Energia Trentino",21,4225,1665,32.8,32.8
145,"(2019) 
Segafredo Virtus Bologna",20,4025,1500,33,33
146,"(1989) 
Irge Desio",30,6075,3291,41,41
147,"(1991) 
Philips Milano",30,6050,2597,35.3,35.3
148,"(2010) 
Bennet Cantù",30,6000,2132,31,31
149,"(1988) 
Snaidero Caserta",30,6000,2799,39.1,39.1
150,"(1999) 
Müller Verona",30,6000,2332,34.8,34.8
151,"(1996) 
Scavolini Pesaro",26,5275,2275,38,38
152,"(1993) 
Pfizer R.Calabria",30,6050,2536,37.3,37.3
153,"(2019) 
Banco di Sardegna Sassari",21,4200,1594,30.8,30.8
154,"(1993) 
Baker Livorno",30,6025,2606,37.2,37.2
155,"(2019) 
Carpegna Prosciutto Basket Pesaro",20,4025,1849,39.3,39.3
156,"(2019) 
Openjobmetis Varese",19,3825,1522,36.5,36.5
157,"(1994) 
Meta System R.Emilia",32,6450,2867,40.2,40.2
158,"(1990) 
A. Ranger Varese",30,6069,2860,38.8,38.8
159,"(1994) 
Teorematour Roma",32,6425,2655,35.5,35.5
160,"(1991) 
Baker Livorno",30,6000,2490,36.1,36.1
161,"(1997) 
Stefanel Milano",26,5200,2014,39,39
162,"(1995) 
Buckler Bologna",32,6450,2636,37,37
163,"(1992) 
Bialetti Montecatini",30,6075,2510,36.2,36.2
164,"(1989) 
Enimont Livorno",30,6025,2626,38.3,38.3
165,"(1988) 
Hitachi Venezia",30,6000,2668,44.7,44.7
166,"(2012) 
Lenovo Cantù",30,5825,2031,32.8,32.8
167,"(1987) 
Hitachi Venezia",30,6025,2919,40.8,40.8
168,"(1999) 
Paf Bologna",30,6000,2060,39.5,39.5
169,"(1993) 
Onyx Caserta",30,6000,2816,35.1,35.1
170,"(1999) 
Lineltex Imola",30,6025,2490,37.2,37.2
171,"(2019) 
Grissin Bon Reggio Emilia",21,4200,1763,36.9,36.9
172,"(1992) 
Teamsystem Fabriano",30,6100,2584,40.2,40.2
173,"(2019) 
Allianz Pallacanestro Trieste",22,4425,1770,34.5,34.5
174,"(2012) 
Cimberio Varese",30,6050,2311,32.4,32.4
175,"(1998) 
Pall. Varese",26,5025,1977,39.8,39.8
176,"(1995) 
Mash J. Verona",32,6525,2618,37.5,37.5
177,"(1994) 
Filodoro Bologna",32,6475,2555,37.7,37.7
178,"(2013) 
Montepaschi Siena",30,6025,2114,32.7,32.7
179,"(1994) 
Birex Verona",32,6450,2620,40,40
180,"(1989) 
Knorr Bologna",30,6000,2523,42.7,42.7
181,"(1992) 
Virtus Roma",30,6000,2674,37.8,37.8
182,"(1989) 
Neutroroberts Firenze",30,6150,2834,41.4,41.4
183,"(1992) 
Robe di Kappa Torino",30,6125,2770,40.1,40.1
184,"(1991) 
Fernet Branca Pavia",30,6100,2841,37.1,37.1
185,"(1990) 
Pall. Firenze",30,6000,2869,40.5,40.5
186,"(1992) 
Marr Rimini",30,6100,2635,37.6,37.6
187,"(1992) 
Benetton Treviso",30,6075,2603,38.3,38.3
188,"(1990) 
Auxilium Torino",30,6020,2931,40.5,40.5
189,"(2004) 
Bipop Carire RE",34,6875,2576,35.3,35.3
190,"(1994) 
Scavolini Pesaro",32,6500,2634,38.2,38.2
191,"(1993) 
S. Clear Cantu'",30,6050,2523,38.5,38.5
192,"(1990) 
Libertas Livorno",30,6025,2752,38.3,38.3
193,"(1989) 
Il Messaggero Roma",30,6025,2651,40.1,40.1
194,"(2013) 
EA7 Emporio Armani Milano",30,6025,2134,31.4,31.4
195,"(1988) 
Alno Fabriano",30,6000,2838,43.3,43.3
196,"(2019) 
Virtus Roma",22,4425,1880,35.9,35.9
197,"(1994) 
Illycaffe' Trieste",32,6425,2811,36.6,36.6
198,"(1994) 
Madigan Pistoia",32,6425,2740,38.6,38.6
199,"(1995) 
Cx Orologi Siena",32,6425,2616,41.1,41.1
200,"(2012) 
Trenkwalder Reggio Emilia",30,6000,2201,31.2,31.2
201,"(1990) 
Scavolini Pesaro",30,6050,2888,38.7,38.7
202,"(1994) 
Pfizer R.Calabria",32,6425,2809,38.8,38.8
203,"(2018) 
Umana Reyer Venezia",30,6075,2256,31.7,31.7
204,"(1992) 
Phonola Caserta",30,6075,2562,37.1,37.1
205,"(1993) 
Filodoro Bologna",30,6050,2375,35.5,35.5
206,"(2012) 
Montepaschi Siena",30,6000,2160,34.3,34.3
207,"(2019) 
Oriora Pistoia",22,4400,1832,39.5,39.5
208,"(1995) 
Viola Reggio Calabria",32,6450,2582,38.1,38.1
209,"(1995) 
Benetton Treviso",32,6425,2612,40.6,40.6
210,"(2012) 
EA7 Emporio Armani Milano",30,6075,2304,33.4,33.4
211,"(1994) 
Panapesca Montecatini",32,6450,2956,39.8,39.8
212,"(2010) 
Montepaschi Siena",30,6000,2159,33.7,33.7
213,"(1991) 
Filanto Forli'",30,5825,2823,41.9,41.9
214,"(1998) 
Müller Verona",26,5300,2096,41.4,41.4
215,"(1989) 
Arimo Bologna",30,6025,2710,37.3,37.3
216,"(2009) 
Sigma Coatings Montegranaro",28,5650,2232,39.1,39.1
217,"(2006) 
VidiVici Bologna",34,6850,2597,33.9,33.9
218,"(1995) 
Stefanel Milano",32,6475,2593,38.8,38.8
219,"(1993) 
Scavolini Pesaro",30,6000,2548,42.5,42.5
220,"(2004) 
Vertical Vision Cantu'",34,6850,2745,30.1,30.1
221,"(1993) 
Burghy Roma",30,6025,2782,38.6,38.6
222,"(2018) 
A|X Armani Exchange Milano",30,5875,2371,31.9,31.9
223,"(2002) 
Euro Roseto",34,6825,2657,33.7,33.7
224,"(2011) 
Novipiù Casale Monferrato",32,6525,2447,34.8,34.8
225,"(2010) 
Vanoli-Braga Cremona",30,6125,2395,36,36
226,"(2010) 
Lottomatica Roma",30,6000,2262,34.5,34.5
227,"(2009) 
Pepsi Caserta",28,5675,2161,34.2,34.2
228,"(2002) 
Lauretana Biella",34,6950,2685,34.1,34.1
229,"(2015) 
Umana Reyer Venezia",30,6150,2230,34.3,34.3
230,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2263,32.6,32.6
231,"(2002) 
Lottomatica Roma",34,6825,2507,31.8,31.8
232,"(1995) 
Cagiva Varese",32,6475,2706,36.9,36.9
233,"(2016) 
Umana Reyer Venezia",30,6125,2330,34.5,34.5
234,"(1993) 
Bialetti Montecatini",30,6075,2551,37.7,37.7
235,"(2013) 
Cimberio Varese",30,6025,2458,37.4,37.4
236,"(1994) 
Cagiva Varese",32,6475,2715,36.8,36.8
237,"(2009) 
Montepaschi Siena",28,5600,1965,36.2,36.2
238,"(1995) 
Scavolini Pesaro",32,6475,2760,37,37
239,"(2011) 
EA7 Armani Milano",32,6400,2359,30.9,30.9
240,"(1991) 
Robe di Kappa Torino",30,6075,2711,40.3,40.3
241,"(2010) 
Pepsi Caserta",30,6075,2422,36,36
242,"(2008) 
Scavolini Spar Pesaro",30,6075,2436,35.6,35.6
243,"(2008) 
Montepaschi Siena",30,6050,2153,34.7,34.7
244,"(2010) 
Fabi Shoes Montegranaro",30,6050,2382,34.7,34.7
245,"(1991) 
Ticino Assicurazioni Siena",30,6000,2487,39.4,39.4
246,"(2010) 
Dinamo Sassari",30,6075,2512,33.9,33.9
247,"(2000) 
Montepaschi Siena",34,6875,2714,33.4,33.4
248,"(2017) 
Grissin Bon Reggio Emilia",30,6000,2362,35.2,35.2
249,"(2011) 
Bennet Cantù",32,6425,2237,34.4,34.4
250,"(2013) 
Pasta Reggia Caserta",30,6025,2175,32.3,32.3
251,"(2000) 
Paf Bologna",34,6900,2482,32.1,32.1
252,"(2000) 
Cordivari Roseto",34,6600,2788,36.4,36.4
253,"(1995) 
Nuova Tirrena Roma",32,6450,2657,34.6,34.6
254,"(2014) 
Umana Reyer Venezia",30,6025,2221,33.4,33.4
255,"(2016) 
Banco di Sardegna Sassari",30,6000,2218,35.1,35.1
256,"(2003) 
Lottomatica Roma",34,6925,2653,33.6,33.6
257,"(1995) 
Illycaffe' Trieste",32,6425,2896,39.7,39.7
258,"(2013) 
Granarolo Bologna",30,6050,2376,32.6,32.6
259,"(2010) 
Angelico Biella",30,6050,2487,35,35
260,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2260,34.4,34.4
261,"(2014) 
Granarolo Bologna",30,6000,2416,32.9,32.9
262,"(2000) 
Kinder Bologna",34,6850,2551,33.9,33.9
263,"(2015) 
Acqua Vitasnella Cantù",30,6100,2405,32.6,32.6
264,"(1999) 
Scavolini Pesaro",30,6100,2233,40.1,40.1
265,"(2016) 
The Flexx Pistoia",30,6075,2298,32.7,32.7
266,"(2014) 
Acea Roma",30,6025,2210,31.6,31.6
267,"(2007) 
Montepaschi Siena",34,6825,2366,31.1,31.1
268,"(2011) 
Banco di Sardegna Sassari",32,6400,2494,33,33
269,"(2008) 
Armani Jeans Milano",30,6075,2236,35.3,35.3
270,"(2018) 
Segafredo Virtus Bologna",30,6000,2410,34.5,34.5
271,"(2016) 
Sidigas Avellino",30,6075,2285,35.3,35.3
272,"(1996) 
Telemarket Roma",26,5275,2180,41.9,41.9
273,"(2000) 
Poliform Cantu'",34,6900,2812,36.5,36.5
274,"(2013) 
Grissin Bon Reggio Emilia",30,6000,2236,33.8,33.8
275,"(2009) 
Armani Jeans Milano",28,5700,2069,31.9,31.9
276,"(2013) 
Acqua Vitasnella Cantù",30,6050,2290,33.8,33.8
277,"(2010) 
Benetton Treviso",30,6025,2252,33.8,33.8
278,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2383,35.8,35.8
279,"(2009) 
Cimberio Varese",28,5625,2259,36.2,36.2
280,"(2009) 
Banca Tercas Teramo",28,5600,2171,34.1,34.1
281,"(2011) 
Benetton Treviso",32,6450,2493,33.4,33.4
282,"(2012) 
Umana Venezia",30,6075,2354,36,36
283,"(2018) 
Vanoli Cremona",30,5850,2360,33.7,33.7
284,"(2000) 
De Vizia Avellino",34,6850,2881,37.1,37.1
285,"(2016) 
MIA-Red October Cantù",30,6025,2476,36.1,36.1
286,"(2014) 
Pasta Reggia Caserta",30,6025,2394,33,33
287,"(2013) 
Banco di Sardegna Sassari",30,6000,2400,35.6,35.6
288,"(2011) 
Umana Venezia",32,6450,2436,34,34
289,"(2018) 
Happy Casa Brindisi",30,6075,2370,32.8,32.8
290,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2261,32.3,32.3
291,"(2015) 
Vanoli Cremona",30,6125,2213,33.7,33.7
292,"(2008) 
La Fortezza Bologna",30,6075,2336,35.2,35.2
293,"(2017) 
EA7 Emporio Armani Milano",30,6075,2244,33.3,33.3
294,"(2021) 
Umana Reyer Venezia",30,6027,2297,33.6,33.6
295,"(1999) 
Varese Roosters",30,6025,2277,38.8,38.8
296,"(2014) 
Enel Brindisi",30,6025,2231,33.5,33.5
297,"(2015) 
Betaland Capo d'Orlando",30,6025,2205,31.7,31.7
298,"(2006) 
Montepaschi Siena",34,6875,2522,33,33
299,"(2011) 
Cimberio Varese",32,6475,2385,33.1,33.1
300,"(2014) 
EA7 Emporio Armani Milano",30,6000,2202,33,33
301,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2401,30.3,30.3
302,"(2017) 
Sidigas Avellino",30,6175,2313,33.2,33.2
303,"(2012) 
Juve Caserta",30,6100,2310,32.6,32.6
304,"(2013) 
Umana Venezia",30,6000,2420,34.7,34.7
305,"(2009) 
Canadian Solar BO",28,5625,2057,34.8,34.8
306,"(2007) 
Scavolini Spar Pesaro",34,6825,2819,31.8,31.8
307,"(2008) 
GMAC Bologna",30,6125,2385,36.7,36.7
308,"(2010) 
Banca Tercas Teramo",30,6075,2458,36.8,36.8
309,"(2015) 
Sidigas Avellino",30,6050,2307,34.4,34.4
310,"(2012) 
Banco di Sardegna Sassari",30,6050,2513,33.3,33.3
311,"(2014) 
Sidigas Avellino",30,6000,2341,36.7,36.7
312,"(2014) 
Upea Capo d'Orlando",30,6000,2222,30.2,30.2
313,"(2005) 
Bipop Carire R.Emilia",34,6975,2803,36.6,36.6
314,"(2010) 
Armani Jeans Milano",30,6075,2295,36.4,36.4
315,"(2003) 
Lauretana Biella",34,6900,2759,34.5,34.5
316,"(2015) 
Banco di Sardegna Sassari",30,6125,2439,35.9,35.9
317,"(2006) 
Benetton Treviso",34,6800,2463,33.1,33.1
318,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2360,34.8,34.8
319,"(2015) 
EA7 Emporio Armani Milano",30,6025,2205,31.1,31.1
320,"(2009) 
Scavolini Spar Pesaro",28,5675,2294,37.9,37.9
321,"(2005) 
Montepaschi Siena",34,6850,2495,34.1,34.1
322,"(2018) 
Sidigas Avellino",30,6025,2456,32.4,32.4
323,"(2003) 
Scavolini Pesaro",34,6700,2761,35.3,35.3
324,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2320,32.8,32.8
325,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2443,37.3,37.3
326,"(2017) 
Segafredo Virtus Bologna",30,6025,2292,32,32
327,"(2009) 
Lottomatica Roma",28,5625,2132,38.6,38.6
328,"(2008) 
Eldo Caserta",30,6050,2389,38.7,38.7
329,"(2012) 
Vanoli Cremona",30,6025,2413,37.1,37.1
330,"(2020) 
A|X Armani Exchange Milano",28,5600,2099,34.8,34.8
331,"(2020) 
A|X Armani Exchange Milano",28,5600,2099,34.8,34.8
332,"(2004) 
Montepaschi Siena",34,6825,2593,34.6,34.6
333,"(2008) 
Lottomatica Roma",30,6125,2398,37.6,37.6
334,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2312,33.7,33.7
335,"(2001) 
Montepaschi Siena",36,7300,2714,35.3,35.3
336,"(2011) 
Montepaschi Siena",32,6475,2308,33.4,33.4
337,"(2008) 
Carife Ferrara",30,6050,2390,37.3,37.3
338,"(2010) 
Cimberio Varese",30,6050,2430,35.9,35.9
339,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2332,34.4,34.4
340,"(2009) 
Air Avellino",28,5675,2186,38.4,38.4
341,"(2009) 
NGC Medical Cantu'",28,5625,2114,36.1,36.1
342,"(2006) 
Angelico Biella",34,6850,2721,32.7,32.7
343,"(2002) 
Scavolini Pesaro",34,6850,2892,37.9,37.9
344,"(2002) 
Snaidero Udine",34,6850,2698,35.7,35.7
345,"(2004) 
Benetton Treviso",34,6825,2457,33.6,33.6
346,"(2018) 
Alma Trieste",30,6050,2527,35.6,35.6
347,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2493,36.8,36.8
348,"(2000) 
Snaidero Udine",34,6850,2845,36.7,36.7
349,"(2003) 
Montepaschi Siena",34,6825,2746,36.1,36.1
350,"(2011) 
Otto Caserta",32,6425,2576,36.9,36.9
351,"(2013) 
Acea Roma",30,6050,2350,35.6,35.6
352,"(2018) 
Oriora Pistoia",30,5825,2511,34.9,34.9
353,"(2000) 
Telit Trieste",34,6625,2792,35.8,35.8
354,"(2015) 
Enel Brindisi",30,6125,2351,33.5,33.5
355,"(2010) 
Canadian Solar Bologna",30,6100,2358,33.8,33.8
356,"(2015) 
Pasta Reggia Caserta",30,6050,2288,33.7,33.7
357,"(2006) 
Tisettanta Cantu'",34,6900,2721,35.1,35.1
358,"(2011) 
Angelico Biella",32,6500,2503,35.4,35.4
359,"(2011) 
Canadian Solar Bologna",32,6450,2378,34.4,34.4
360,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2219,34.7,34.7
361,"(2014) 
Vanoli Cremona",30,6075,2348,33.6,33.6
362,"(2001) 
Skipper Bologna",36,7200,2807,34.9,34.9
363,"(2005) 
Benetton Treviso",34,6875,2616,33.4,33.4
364,"(2008) 
Benetton Treviso",30,6075,2261,33.4,33.4
365,"(2017) 
The Flexx Pistoia",30,6025,2449,35.5,35.5
366,"(2017) 
Dolomiti Energia Trentino",30,6000,2304,33.6,33.6
367,"(2009) 
Vanoli Cremona",28,5675,2326,37,37
368,"(2009) 
Angelico Biella",28,5650,2252,38.8,38.8
369,"(2006) 
Siviglia Wear Teramo",34,6800,2744,33.7,33.7
370,"(2012) 
Acea Roma",30,6050,2273,35.1,35.1
371,"(2009) 
Carife Ferrara",28,5675,2211,41.4,41.4
372,"(2020) 
Acqua S.Bernardo Cantù",28,5625,2313,36,36
373,"(2002) 
Acegas Trieste",34,6875,2820,36.9,36.9
374,"(2002) 
Virtus Bologna",34,6850,2749,35.8,35.8
375,"(2022) 
Umana Reyer Venezia",30,6075,2402,35.8,35.8
376,"(2022) 
Umana Reyer Venezia",30,6075,2402,35.8,35.8
377,"(2016) 
Dolomiti Energia Trentino",30,6050,2201,35.3,35.3
378,"(2017) 
Vanoli Cremona",30,6000,2495,34.4,34.4
379,"(2012) 
Sidigas Avellino",30,5875,2431,39,39
380,"(2006) 
Whirlpool Varese",34,6900,2692,35.6,35.6
381,"(2005) 
Whirlpool Varese",34,6875,2643,33.6,33.6
382,"(2000) 
Scavolini Pesaro",34,6875,2736,35.3,35.3
383,"(2002) 
Pompea Napoli",34,6850,2737,31.9,31.9
384,"(2002) 
Benetton Treviso",34,6825,2691,37.2,37.2
385,"(2017) 
Banco di Sardegna Sassari",30,6100,2488,37.5,37.5
386,"(2018) 
Dolomiti Energia Trentino",30,6100,2410,35,35
387,"(2010) 
Air Avellino",30,6075,2378,34.5,34.5
388,"(2010) 
Enel Brindisi",30,6050,2466,38,38
389,"(2015) 
Dolomiti Energia Trentino",30,6025,2274,36.9,36.9
390,"(2020) 
Allianz Pallacanestro Trieste",28,5600,2249,33.9,33.9
391,"(2001) 
Lauretana Biella",36,7300,3091,34.8,34.8
392,"(2002) 
Montepaschi Siena",34,6850,2603,35.9,35.9
393,"(2000) 
Benetton Treviso",34,6850,2738,36.5,36.5
394,"(2002) 
Oregon Scientific Cantu'",34,6800,2601,35.3,35.3
395,"(2007) 
Lottomatica Roma",34,6675,2471,33.2,33.2
396,"(2015) 
Manital Torino",30,6075,2401,35.5,35.5
