#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
155,Ken Lacey,0,MIL,30,14.4,5.3,1.8,3.1,574,0.0,0.0,0,1.7,2.1,781,1.5,1.7,3.2,0.2,1.3,0.1,1.2,2.8
156,Marin Rozic,0,LIV,28,14.4,5.2,2.0,4.3,455,0.6,1.9,315,0.7,1.0,704,0.9,1.2,2.1,0.2,0.7,0.2,1.3,2.0
157,Michele Maggioli,0,AVE,34,17.9,5.1,2.1,4.3,483,0.3,1.1,282,0.6,0.9,759,1.6,2.8,4.4,0.2,1.2,1.0,1.2,2.8
158,Dan Callahan,0,VAR,32,15.0,5.0,2.0,3.6,565,0.0,0.0,0,0.9,1.3,732,1.4,2.5,3.9,0.5,0.8,0.2,1.0,2.4
159,Dimitrios Marmarinos,0,PAU,9,15.9,5.0,1.7,2.7,625,0.0,0.0,0,1.7,2.8,600,0.9,2.6,3.4,0.0,1.6,0.4,1.6,3.8
160,Ike Fontaine,0,SS,2,17.5,5.0,2.0,5.5,364,0.0,1.5,0,1.0,1.0,1.00,1.0,1.5,2.5,0.0,0.0,0.0,1.5,2.0
161,Chris Young,0,LIV,29,14.5,5.0,2.0,3.1,652,0.0,0.0,0,1.0,1.6,622,1.1,1.6,2.7,0.1,0.9,0.3,1.0,2.5
162,Silvio Gigena,0,PES,37,10.9,4.9,1.8,3.2,567,0.7,1.4,519,0.5,0.7,800,0.8,1.6,2.4,0.1,0.8,0.1,0.6,1.2
163,Andrea Camata,0,TRIE,33,20.2,4.9,2.3,3.9,577,0.0,0.0,0,0.4,0.9,400,1.5,3.0,4.5,0.2,0.8,0.1,1.3,2.6
164,Vincenzo Esposito,0,ROM,10,15.5,4.9,1.3,4.4,295,0.7,2.3,304,1.6,1.7,941,0.1,0.6,0.7,0.4,0.8,0.1,1.2,1.7
165,Uros Slokar,0,TREV,28,10.8,4.9,1.7,3.0,571,0.2,0.5,400,1.3,1.7,729,0.6,1.0,1.6,0.3,0.6,0.3,0.8,1.4
166,Frederic Forte,0,AVE,34,23.6,4.9,1.5,3.6,415,1.0,2.4,398,0.9,1.0,912,0.2,1.3,1.5,2.0,1.7,0.0,1.4,2.5
167,Riccardo Pittis,0,TREV,39,18.9,4.8,1.8,3.4,519,0.1,0.3,308,1.2,2.1,542,0.7,1.9,2.7,2.9,1.9,0.1,2.2,1.7
168,Marco Belinelli,0,BOL,34,12.1,4.5,1.6,3.2,514,0.7,1.8,410,0.4,0.6,789,0.3,0.5,0.8,0.4,0.7,0.0,0.5,1.4
169,Chris Haslam,0,MESS,32,14.2,4.4,1.8,3.7,475,0.3,0.8,320,0.7,1.2,564,0.8,1.8,2.6,0.4,0.6,0.1,1.7,1.9
170,Marvin Zaandam,0,TRIE,8,21.8,4.4,1.6,5.6,289,0.5,2.8,182,0.6,1.1,556,0.8,1.6,2.4,0.1,0.9,0.4,1.0,2.4
171,Daniele Parente,0,LIV,31,23.5,4.3,1.3,3.7,357,0.5,2.0,226,1.2,1.6,776,0.6,1.4,2.0,0.8,2.3,0.0,0.8,2.4
172,Alessandro Cittadini,0,SS,28,13.9,4.3,1.7,3.3,516,0.1,0.3,286,0.9,1.4,615,1.4,1.8,3.2,0.2,0.8,0.3,1.1,2.6
173,Andrea Bargnani,0,TREV,10,8.6,4.2,1.6,2.8,571,0.5,0.9,556,0.5,1.2,417,0.4,1.2,1.6,0.4,0.4,0.2,0.6,1.0
174,Erazem Lorbek,0,BOL,32,12.8,4.1,1.8,3.0,583,0.2,0.5,333,0.4,0.7,636,0.9,2.3,3.3,0.5,0.7,0.5,0.8,1.7
175,Mauricio Aguiar,0,BEI,25,8.8,4.0,1.3,2.4,550,0.2,1.0,231,1.2,1.6,725,0.3,0.5,0.8,0.4,0.6,0.0,0.7,0.9
176,Casey Schmidt,0,SS,39,15.8,4.0,1.4,3.5,409,0.6,1.6,375,0.5,0.7,750,0.3,1.4,1.7,0.3,0.4,0.1,1.1,1.5
177,Patricio Prato,0,BOL,33,11.2,4.0,1.4,3.0,470,0.3,1.2,282,0.8,0.9,897,0.4,1.3,1.7,0.5,1.0,0.0,0.6,1.8
178,Fernando Labella,0,TER,33,20.7,3.9,1.2,3.3,364,0.5,1.9,274,0.9,1.2,775,0.2,1.7,1.8,2.1,1.4,0.1,1.6,2.1
179,Matteo Malaventura,0,PES,41,13.8,3.8,1.3,3.1,419,0.7,1.8,387,0.5,0.8,645,0.3,0.8,1.0,0.2,0.9,0.0,0.4,1.0
180,Antonio Porta,0,LIV,26,10.6,3.8,1.4,3.2,440,0.3,1.4,250,0.6,0.7,941,0.4,0.7,1.1,0.8,0.6,0.0,1.3,1.4
181,Steven Hansell,0,ROS,20,15.0,3.8,1.5,2.8,518,0.3,1.1,227,0.6,0.9,667,0.3,0.5,0.8,0.8,0.7,0.2,1.0,2.5
182,Pawel Storozynski,0,AVE,14,10.4,3.7,1.2,2.1,586,0.1,0.4,400,1.1,1.6,727,1.4,1.2,2.6,0.1,1.0,0.1,1.4,2.1
183,Alex Bougaieff,0,BEI,31,14.6,3.5,1.4,2.9,484,0.2,0.6,368,0.5,0.8,577,0.9,1.7,2.6,0.3,0.9,0.4,0.6,1.8
184,Teemu Rannikko,0,PES,22,16.9,3.5,1.0,3.0,354,0.7,2.4,308,0.7,1.1,667,0.2,0.8,1.0,0.5,0.9,0.0,0.6,1.8
185,Jon Larranaga,0,ROS,2,7.5,3.5,1.5,2.0,750,0.5,0.5,1.00,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5
186,Davide Bonora,0,ROM,37,18.5,3.5,1.2,3.0,391,0.6,1.7,387,0.5,0.6,864,0.3,1.3,1.6,1.3,0.9,0.1,1.1,2.2
187,Domenico Morena,0,SS,29,8.7,3.4,1.1,2.4,478,0.4,1.3,333,0.7,0.8,826,0.4,1.1,1.6,0.1,0.4,0.2,0.9,2.6
188,Donato Avenia,0,ROS,9,9.4,3.3,1.0,1.7,600,0.9,1.3,667,0.4,0.6,800,0.2,1.2,1.4,0.6,0.8,0.0,0.4,0.7
189,Marco Sambugaro,0,SANA,8,10.5,3.1,1.1,2.1,529,0.8,1.8,429,0.1,0.1,1.00,0.1,1.8,1.9,0.8,0.6,0.1,0.1,0.1
190,Manuchar Markoishvili,0,TREV,10,9.0,3.1,0.9,2.0,450,0.5,1.3,385,0.8,0.9,889,0.1,0.2,0.3,0.4,0.4,0.0,0.4,1.3
191,Paolo Alberti,0,VRC,31,14.5,3.1,1.4,2.5,538,0.1,0.2,429,0.3,0.6,400,0.7,1.8,2.5,0.4,1.1,0.1,1.2,2.8
192,Manuel Vanuzzo,0,MIL,32,12.6,3.1,1.2,3.2,366,0.3,1.2,256,0.4,0.6,778,0.8,1.8,2.6,0.1,0.7,0.2,0.6,1.3
193,Davide Frattini,0,VAR,1,3.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Claudio Bonaccorsi,0,ROS,21,10.3,3.0,1.0,2.9,328,0.8,2.2,348,0.3,0.4,875,0.2,0.6,0.8,1.0,0.3,0.0,1.0,1.1
195,Tommaso Fantoni,0,LIV,19,8.1,2.8,1.0,2.1,487,0.1,0.4,125,0.8,1.2,682,0.8,0.9,1.7,0.1,0.2,0.2,0.6,1.3
196,Cal Bowdler,0,ROM,18,10.9,2.7,1.0,2.3,429,0.1,0.1,500,0.6,1.1,579,0.8,1.7,2.6,0.2,0.7,0.3,0.8,1.7
197,Tony Giovacchini,0,ROS,29,15.3,2.7,0.9,2.1,426,0.4,0.9,444,0.4,0.6,765,0.5,1.2,1.7,1.1,0.6,0.1,1.0,2.2
198,Alejandro Gomez,0,TER,10,9.8,2.6,0.6,1.3,462,0.4,0.7,571,1.0,1.4,714,0.7,1.3,2.0,0.3,0.4,0.2,0.9,1.9
199,Pablo Moldu,0,SS,37,11.4,2.6,1.0,2.8,365,0.2,0.9,212,0.4,0.5,722,0.3,0.9,1.2,0.5,0.9,0.0,1.3,2.4
200,Marco Pilat,0,TRIE,18,10.5,2.6,0.9,2.6,348,0.2,0.7,250,0.6,0.9,688,0.6,0.7,1.2,0.0,0.4,0.0,0.2,1.4
201,Mats Levin,0,CAN,36,12.2,2.5,0.8,2.3,370,0.3,0.9,273,0.6,0.9,656,0.3,1.1,1.3,0.9,1.1,0.0,1.1,1.7
202,Pavel Podkolzin,0,VAR,23,11.0,2.5,0.7,1.6,459,0.0,0.0,0,1.0,1.4,697,0.5,1.7,2.2,0.2,0.7,0.5,1.3,1.9
203,Vladimir Bogojevic,0,MESS,10,14.8,2.4,0.8,2.2,364,0.2,1.1,182,0.6,0.8,750,0.4,1.0,1.4,0.9,0.8,0.0,2.2,1.9
204,Robert Fultz,0,BOL,11,12.1,2.4,0.9,2.4,385,0.4,1.4,267,0.2,0.2,1.00,0.2,0.5,0.7,1.7,0.3,0.0,0.9,0.9
205,Anibal Marin,0,VAR,6,5.3,2.3,0.8,1.0,833,0.3,0.5,667,0.3,0.3,1.00,0.2,0.0,0.2,0.2,0.7,0.0,0.5,1.5
206,Daniel Tonetti,0,TRIE,3,5.0,2.3,1.0,1.3,750,0.3,0.3,1.00,0.0,0.0,0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.3
207,Samuele Podesta,0,TREV,7,7.9,2.3,1.1,2.1,533,0.0,0.0,0,0.0,0.4,0,0.7,1.9,2.6,0.1,0.1,0.1,1.4,1.9
208,Stefano Simeoli,0,BEI,4,3.5,2.3,0.5,1.3,400,0.3,0.5,500,1.0,1.3,800,0.0,0.5,0.5,0.0,0.5,0.3,0.3,0.8
209,Wade Helliwell,0,ROM,11,9.0,2.2,0.8,1.0,818,0.0,0.0,0,0.5,1.3,429,0.8,0.8,1.6,0.4,0.8,0.2,0.9,2.5
210,Jason Keep,0,BEI,8,11.5,2.1,0.6,2.0,313,0.0,0.0,0,0.9,2.0,438,1.1,1.8,2.9,0.4,0.8,0.3,1.4,2.0
211,Johnny Branch,0,ROM,11,6.8,2.1,0.5,1.1,500,0.5,0.9,600,0.5,0.5,833,0.0,0.7,0.7,0.0,0.3,0.0,0.7,1.1
212,Stefano Zampogna,0,MESS,11,6.8,2.1,0.7,1.4,533,0.4,0.9,400,0.3,0.4,750,0.3,0.4,0.6,0.2,0.5,0.0,0.5,1.0
213,Antonio Saccardo,0,SS,1,3.0,2.0,1.0,2.0,500,0.0,0.0,0,0.0,0.0,0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
214,Matteo Sain,0,TRIE,1,2.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
215,Massimo Gattoni,0,PAU,32,13.1,1.9,0.7,1.7,389,0.2,0.8,200,0.5,0.8,600,0.4,0.8,1.2,0.7,0.7,0.0,1.0,1.8
216,Gigi Datome,0,SANA,6,2.8,1.7,0.5,0.7,750,0.3,0.5,667,0.3,0.3,1.00,0.0,1.0,1.0,0.3,0.2,0.0,0.5,0.7
217,Umani Filippo,0,TRIE,3,1.3,1.7,0.7,1.0,667,0.3,0.3,1.00,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0
218,Marco Cusin,0,TRIE,16,8.5,1.6,0.7,1.5,458,0.0,0.0,0,0.3,0.4,571,1.1,1.4,2.6,0.1,0.4,0.4,0.4,1.4
219,Emiliano Lucci,0,TER,17,6.6,1.6,0.5,1.5,360,0.4,0.9,400,0.2,0.2,1.00,0.1,0.1,0.2,0.3,0.2,0.0,0.3,0.8
220,Claudio Munini,0,PAU,2,1.5,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Tomas Ress,0,PES,18,8.0,1.5,0.4,1.3,348,0.1,0.2,667,0.5,0.7,750,0.7,1.3,2.0,0.1,0.2,0.6,0.7,1.3
222,Duilio Birindelli,0,ROS,12,9.4,1.5,0.5,1.0,500,0.0,0.2,0,0.5,0.5,1.00,0.2,0.8,0.9,0.7,0.8,0.0,0.8,2.1
223,Tyrone Staindl,0,VAR,2,5.5,1.5,0.5,2.0,250,0.5,1.5,333,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5
224,Maurizio Ferrara,0,AVE,16,7.0,1.4,0.4,0.9,429,0.2,0.4,500,0.5,0.9,571,0.2,0.3,0.5,0.3,0.9,0.0,0.8,1.6
225,Sebastiano Grasso,0,MESS,7,8.4,1.3,0.4,2.1,200,0.1,1.0,143,0.3,0.3,1.00,0.3,0.1,0.4,0.1,0.6,0.0,0.1,1.3
226,Mariano Castets,0,VRC,4,2.5,1.3,0.3,0.3,1.00,0.0,0.0,0,0.8,1.0,750,0.0,0.0,0.0,0.5,0.3,0.0,0.5,1.0
227,Luca Vitali,0,SANA,9,2.1,1.1,0.3,0.9,375,0.2,0.4,500,0.2,0.3,667,0.0,0.2,0.2,0.2,0.3,0.0,1.0,0.6
228,Filippo Gagliardo,0,TER,19,8.6,1.1,0.5,1.4,346,0.0,0.0,0,0.2,0.2,750,0.8,0.9,1.7,0.2,0.2,0.1,0.3,1.3
229,Dan Gay,0,CAN,22,6.5,1.1,0.4,0.8,471,0.0,0.0,0,0.4,0.5,800,0.5,0.5,1.1,0.0,0.2,0.0,0.2,1.1
230,Peracchia Marco,0,TER,3,1.3,1.0,0.3,1.0,333,0.3,0.7,500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
231,Andrew Rice,0,AVE,9,5.8,1.0,0.3,1.0,333,0.1,0.3,333,0.2,0.2,1.00,0.1,0.2,0.3,0.1,0.1,0.2,1.3,1.9
232,Marco Grimaldi,0,TRIE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
233,Giacomo Devecchi,0,MIL,3,2.3,1.0,0.3,1.7,200,0.3,0.3,1.00,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3
234,Borja Vidal,0,SS,5,2.4,1.0,0.4,0.4,1.00,0.0,0.0,0,0.2,0.4,500,0.2,0.6,0.8,0.0,0.0,0.0,0.2,0.2
235,Justin Brown,0,PAU,19,5.7,1.0,0.4,1.2,364,0.0,0.0,0,0.2,0.4,375,0.4,0.8,1.2,0.0,0.1,0.4,0.7,1.1
236,Daniele Valerio,0,LIV,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Patrizio Riva,0,CAN,12,6.4,0.9,0.4,1.8,227,0.0,0.8,0,0.1,0.2,500,0.0,0.3,0.3,0.0,0.6,0.0,0.5,1.0
238,Giuseppe Costantino,0,SS,13,4.0,0.8,0.3,0.9,333,0.0,0.2,0,0.2,0.4,600,0.5,0.2,0.7,0.4,0.5,0.0,0.5,0.8
239,Michele Ferrari,0,PAU,3,5.0,0.7,0.0,1.0,0,0.0,0.7,0,0.7,1.3,500,0.0,0.3,0.3,0.0,0.3,0.0,0.7,0.7
240,Patricio Rodriguez,0,ROS,3,8.7,0.7,0.3,1.7,200,0.0,1.3,0,0.0,0.0,0,0.0,0.7,0.7,0.3,0.3,0.0,0.3,1.0
241,Marco Venuto,0,PAU,10,2.7,0.6,0.3,0.7,429,0.0,0.2,0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.5
242,Tommaso Marino,0,SANA,5,1.8,0.6,0.2,0.6,333,0.0,0.2,0,0.2,0.4,500,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
243,Guilherme Da Luz,0,VRC,6,9.0,0.5,0.2,0.8,200,0.2,0.5,333,0.0,0.0,0,0.2,0.7,0.8,0.5,0.5,0.0,0.8,2.0
244,Andrea Bizzotto,0,MESS,4,5.0,0.5,0.3,0.5,500,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,1.5
245,Diego Godina,0,TRIE,5,2.0,0.4,0.2,0.8,250,0.0,0.2,0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2
246,Michele Antonutti,0,PAU,5,4.2,0.4,0.2,0.4,500,0.0,0.0,0,0.0,0.0,0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.6
247,Brendon Polyblank,0,ROS,9,12.4,0.3,0.1,0.8,143,0.0,0.6,0,0.1,0.2,500,0.0,0.7,0.7,0.4,0.7,0.0,0.9,1.7
248,Edoardo Persico,0,BEI,3,1.7,0.3,0.0,0.0,0,0.0,0.0,0,0.3,0.7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
249,Jacopo Valentini,0,PES,3,1.7,0.3,0.0,1.0,0,0.0,0.7,0,0.3,0.7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Marco Tagliabue,0,SANA,5,1.0,0.2,0.0,0.2,0,0.0,0.0,0,0.2,0.4,500,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0
251,Luca Lechthaler,0,SANA,6,1.7,0.2,0.0,0.3,0,0.0,0.0,0,0.2,0.7,250,0.3,0.3,0.7,0.0,0.2,0.0,0.5,0.7
252,Stefano Borsato,0,TREV,2,1.0,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
253,Giovanni Fattori,0,SANA,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
254,Simone Ferrarese,0,MIL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,Luigi Lotti,0,TRIE,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Alberto D'Inca,0,TREV,3,1.3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
257,Pasquale Nigro,0,AVE,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Andrea Lagioia,0,PES,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Alessandro Priuli,0,MIL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Roberto Cipolat,0,ROM,3,1.7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
261,Fevola Danilo,0,SS,2,2.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5
262,Andrea Giadini,0,VAR,2,2.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
263,Ivan Scarponi,0,SANA,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Paolo Rossetti,0,MIL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Luca Vetrone,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Eugene Baah,0,LIV,1,2.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,Andrea Cinciarini,0,PES,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Jacopo Pozzi,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
269,Luca Matteucci,0,MIL,2,2.0,0.0,0.0,1.5,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
270,Toto Forray,0,MESS,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,Francesco Corrandini,0,TREV,5,1.4,0.0,0.0,0.4,0,0.0,0.4,0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0
272,Andrea Bettini,0,LIV,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,Lorenzo Mazzaufo,0,TER,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Gabriele Ganeto,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Bruno Morabito,0,ROM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Luigi Impagnatiello,0,TRIE,3,1.7,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
277,Salvatore Genovese,0,MESS,1,2.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,Francesco Cola,0,VAR,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Michele Oeser,0,TRIE,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Emanuele Pancotto,0,TRIE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,David Granucci,0,VRC,5,2.0,0.0,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4
282,Lorenzo Novati,0,CAN,2,1.0,0.0,0.0,1.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
