#,Squadra,Giocate,Min,Totale,Media,40 Min
291,"(2002) 
Acegas Trieste",34,6875,2680,74.8,74.8
292,"(2002) 
Scavolini Pesaro",34,6850,2736,67.5,67.5
293,"(2006) 
VidiVici Bologna",34,6850,2779,70.7,70.7
294,"(2008) 
Premiata Montegranaro",30,6125,2294,73.5,73.5
295,"(2010) 
Pepsi Caserta",30,6075,2395,71.8,71.8
296,"(1989) 
Irge Desio",30,6075,2656,67.9,67.9
297,"(2008) 
Montepaschi Siena",30,6050,2651,78.4,78.4
298,"(2023) 
Openjobmetis Varese",30,6000,2618,79.1,79.1
299,"(1998) 
Calze Pompea Roma",26,5300,1927,69.5,69.5
300,"(2010) 
Banca Tercas Teramo",30,6075,2253,76.1,76.1
301,"(1987) 
Dietor Bologna",30,6075,2695,76.8,76.8
302,"(1987) 
Benetton Treviso",30,6050,2485,74.2,74.2
303,"(2007) 
Cimberio Varese",34,6975,2656,71,71
304,"(2011) 
Otto Caserta",32,6425,2479,78.8,78.8
305,"(2004) 
Scavolini Pesaro",34,6800,2709,74.5,74.5
306,"(2023) 
NutriBullet Treviso Basket",30,6000,2434,77,77
307,"(1996) 
Viola Reggio Calabria",26,5250,2093,76.3,76.3
308,"(1998) 
Pall. Varese",26,5025,2133,76.2,76.2
309,"(2022) 
Openjobmetis Varese",30,6050,2726,74.7,74.7
310,"(2022) 
Openjobmetis Varese",30,6050,2726,74.7,74.7
311,"(1991) 
Ticino Assicurazioni Siena",30,6000,2335,76.1,76.1
312,"(1997) 
Cfm R.Emilia",26,5250,1990,74,74
313,"(2007) 
Air Avellino",34,6825,2878,71.7,71.7
314,"(1991) 
Filanto Forli'",30,5825,2537,77.9,77.9
315,"(2009) 
Montepaschi Siena",28,5600,2485,80.1,80.1
316,"(2006) 
Tisettanta Cantu'",34,6900,2679,66.4,66.4
317,"(2007) 
Scavolini Spar Pesaro",34,6825,2762,73.9,73.9
318,"(1989) 
Viola Reggio Calabria",30,6050,2582,76,76
319,"(2009) 
Vanoli Cremona",28,5675,2229,76.2,76.2
320,"(2006) 
Angelico Biella",34,6850,2740,69.4,69.4
321,"(2011) 
Umana Venezia",32,6450,2475,76.2,76.2
322,"(2017) 
Red October Cantù",30,6050,2619,75.3,75.3
323,"(1987) 
Neutroroberts Firenze",30,6075,2689,75.1,75.1
324,"(1991) 
Benetton Treviso",30,6000,2736,71.8,71.8
325,"(2018) 
Germani Basket Brescia",30,6050,2408,74.4,74.4
326,"(2007) 
Legea Scafati",34,6600,2587,74.5,74.5
327,"(1988) 
Phonola Roma",30,6000,2479,73,73
328,"(2016) 
EA7 Emporio Armani Milano",30,6000,2584,73.9,73.9
329,"(2014) 
Vanoli Cremona",30,6075,2308,79.4,79.4
330,"(2010) 
Fabi Shoes Montegranaro",30,6050,2314,71,71
331,"(2023) 
Umana Reyer Venezia",30,6025,2488,74.7,74.7
332,"(2018) 
Banco di Sardegna Sassari",30,5875,2593,75.5,75.5
333,"(1996) 
Telemarket Roma",26,5275,2176,83.1,83.1
334,"(1996) 
Cagiva Varese",26,5250,2180,74.7,74.7
335,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2186,78.5,78.5
336,"(2015) 
Consultinvest Pesaro",30,6025,2282,73.2,73.2
337,"(2023) 
Germani Brescia",30,6025,2618,77.6,77.6
338,"(2012) 
Juve Caserta",30,6100,2164,76.3,76.3
339,"(2022) 
Givova Scafati",30,6050,2378,81.1,81.1
340,"(2021) 
Fortitudo Kigili Bologna",30,6027,2429,73.1,73.1
341,"(1991) 
Baker Livorno",30,6000,2390,68.8,68.8
342,"(2020) 
Happy Casa Brindisi",28,5600,2395,74.8,74.8
343,"(1993) 
S. Clear Cantu'",30,6050,2465,72.6,72.6
344,"(1991) 
Stefanel Trieste",30,6025,2414,66.3,66.3
345,"(1992) 
Baker Livorno",30,6000,2444,73.3,73.3
346,"(1997) 
Kinder Bologna",26,5225,2070,72.6,72.6
347,"(2018) 
VL Pesaro",30,6025,2382,73.7,73.7
348,"(2011) 
Sidigas Avellino",32,6475,2480,77.2,77.2
349,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2287,75.3,75.3
350,"(1997) 
Pepsi Rimini",26,5200,1808,71.9,71.9
351,"(2002) 
Snaidero Udine",34,6850,2656,71.1,71.1
352,"(1997) 
Scavolini Pesaro",26,5225,2017,70.1,70.1
353,"(2007) 
Benetton Treviso",34,6825,2607,68,68
354,"(1993) 
Baker Livorno",30,6025,2412,71.9,71.9
355,"(1998) 
Termal Imola",26,5200,2053,76.6,76.6
356,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2458,77.2,77.2
357,"(1998) 
Benetton Treviso",26,5250,2108,77,77
358,"(2023) 
Virtus Segafredo Bologna",30,6050,2668,75.5,75.5
359,"(1998) 
Zucchetti R.Emilia",26,5300,2037,72.9,72.9
360,"(1988) 
Knorr Bologna",30,6000,2623,72.7,72.7
361,"(1988) 
Alno Fabriano",30,6000,2648,74.7,74.7
362,"(2011) 
EA7 Armani Milano",32,6400,2532,72.7,72.7
363,"(2008) 
Eldo Caserta",30,6050,2236,75.2,75.2
364,"(2013) 
Acea Roma",30,6050,2357,81.2,81.2
365,"(2023) 
Happy Casa Brindisi",30,6025,2275,79.2,79.2
366,"(1988) 
Benetton Treviso",30,6025,2467,71.6,71.6
367,"(1998) 
Pepsi Rimini",26,5225,1774,72.5,72.5
368,"(2002) 
Carifac Fabriano",34,6925,2460,69.7,69.7
369,"(1988) 
Allibert Livorno",30,5825,2512,71.5,71.5
370,"(1996) 
Benetton Treviso",26,5225,2195,77.6,77.6
371,"(2008) 
La Fortezza Bologna",30,6075,2350,72.7,72.7
372,"(2008) 
Solsonica Rieti",30,6050,2187,70.5,70.5
373,"(1999) 
Adr Roma",30,6050,2204,75.3,75.3
374,"(1996) 
Scavolini Pesaro",26,5275,2223,76.5,76.5
375,"(2021) 
GeVi Napoli Basket",30,6075,2393,72.4,72.4
376,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2417,77.1,77.1
377,"(2022) 
Happy Casa Brindisi",30,6025,2494,74.6,74.6
378,"(2017) 
Fiat Torino",30,6025,2432,75,75
379,"(1996) 
Stefanel Milano",26,5200,2101,77.5,77.5
380,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,72.6,72.6
381,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,72.6,72.6
382,"(2012) 
Acea Roma",30,6050,2361,71.3,71.3
383,"(1998) 
Ducato Siena",26,5250,1997,76.5,76.5
384,"(2008) 
Angelico Biella",30,6050,2514,77,77
385,"(2011) 
Angelico Biella",32,6500,2454,70.2,70.2
386,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2526,71,71
387,"(2023) 
Banco di Sardegna Sassari",30,6025,2394,78,78
388,"(2012) 
Oknoplast Bologna",30,6025,2249,69.8,69.8
389,"(1996) 
Mash J. Verona",26,5350,2089,81.3,81.3
390,"(1996) 
Genertel Trieste",26,5250,2207,71.6,71.6
391,"(2017) 
EA7 Emporio Armani Milano",30,6075,2463,77.9,77.9
392,"(1989) 
Benetton Treviso",30,6050,2584,75.1,75.1
393,"(2023) 
EA7 Emporio Armani Milano",30,6000,2412,75.9,75.9
394,"(2011) 
Benetton Treviso",32,6450,2403,76,76
395,"(2022) 
Tezenis Verona",30,6075,2353,71.9,71.9
396,"(1998) 
S.D.A.G. Gorizia",26,5250,1868,72.2,72.2
397,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2296,72.5,72.5
398,"(2015) 
EA7 Emporio Armani Milano",30,6025,2452,74,74
399,"(2014) 
EA7 Emporio Armani Milano",30,6000,2584,77.3,77.3
400,"(2018) 
Segafredo Virtus Bologna",30,6000,2387,71.4,71.4
401,"(2009) 
Lottomatica Roma",28,5625,2149,76.4,76.4
402,"(2012) 
Umana Venezia",30,6075,2370,74.8,74.8
403,"(2007) 
Eldo Napoli",34,6875,2672,66.2,66.2
404,"(2011) 
Acea Roma",32,6525,2519,75.3,75.3
405,"(2020) 
De'Longhi Treviso",28,5600,2353,79.1,79.1
406,"(1998) 
Kinder Bologna",26,5225,1983,75.8,75.8
407,"(2013) 
Sutor Montegranaro",30,6025,2328,77.1,77.1
408,"(2009) 
Armani Jeans Milano",28,5700,2103,77.5,77.5
409,"(2022) 
Umana Reyer Venezia",30,6075,2510,78.1,78.1
410,"(2022) 
Umana Reyer Venezia",30,6075,2510,78.1,78.1
411,"(2008) 
Scavolini Spar Pesaro",30,6075,2456,72.5,72.5
412,"(2009) 
Angelico Biella",28,5650,2132,72.8,72.8
413,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,83,83
414,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,83,83
415,"(2010) 
Enel Brindisi",30,6050,2194,72.9,72.9
416,"(2014) 
Consultinvest Pesaro",30,6000,2169,73,73
417,"(1997) 
Stefanel Milano",26,5200,2030,73.7,73.7
418,"(2015) 
Enel Brindisi",30,6125,2320,73.7,73.7
419,"(2012) 
Sutor Montegranaro",30,6050,2489,77.1,77.1
420,"(2017) 
VL Pesaro",30,6050,2310,73,73
421,"(2016) 
Germani Basket Brescia",30,6025,2360,74,74
422,"(2010) 
Bennet Cantù",30,6000,2311,77.9,77.9
423,"(1997) 
Fontanafredda Siena",26,5225,1928,79.8,79.8
424,"(2007) 
Snaidero Cucine Udine",34,6825,2591,69.4,69.4
425,"(2011) 
Vanoli Braga Cremona",32,6425,2349,74.9,74.9
426,"(2018) 
Oriora Pistoia",30,5825,2233,69,69
427,"(1996) 
Teamsystem Bologna",26,5225,2067,72.4,72.4
428,"(1998) 
Sony Milano",26,5200,1952,76.2,76.2
429,"(2013) 
Sidigas Avellino",30,6050,2291,77,77
430,"(2012) 
Banco di Sardegna Sassari",30,6050,2677,77,77
431,"(2012) 
Sidigas Avellino",30,5875,2274,73.2,73.2
432,"(2020) 
Vanoli Basket Cremona",28,5700,2370,76.8,76.8
433,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2239,69.5,69.5
434,"(2021) 
Germani Brescia",30,6000,2524,76.4,76.4
435,"(2021) 
Germani Brescia",30,6000,2524,76.4,76.4
436,"(2021) 
NutriBullet Treviso Basket",30,6075,2366,78,78
437,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,75.1,75.1
438,"(2023) 
Bertram Derthona Tortona",30,6025,2411,73.8,73.8
439,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,75.1,75.1
440,"(2017) 
Dolomiti Energia Trentino",30,6000,2423,68.7,68.7
441,"(2008) 
GMAC Bologna",30,6125,2251,68.9,68.9
442,"(2010) 
Armani Jeans Milano",30,6075,2409,72,72
443,"(2014) 
Banco di Sardegna Sassari",30,6075,2549,74,74
444,"(1996) 
Polti Cantu'",26,5250,2001,75.6,75.6
445,"(2017) 
Banco di Sardegna Sassari",30,6100,2586,79.1,79.1
446,"(2016) 
Pasta Reggia Caserta",30,6075,2337,71.9,71.9
447,"(1989) 
Knorr Bologna",30,6000,2664,67.9,67.9
448,"(2009) 
NGC Medical Cantu'",28,5625,2137,73.3,73.3
449,"(2018) 
Dolomiti Energia Trentino",30,6100,2383,68.2,68.2
450,"(2008) 
Armani Jeans Milano",30,6075,2316,72.1,72.1
451,"(2009) 
Cimberio Varese",28,5625,2133,76.7,76.7
452,"(2011) 
Bennet Cantù",32,6425,2383,76.8,76.8
453,"(2013) 
Victoria Libertas Pesaro",30,6125,2360,69.3,69.3
454,"(2009) 
Banca Tercas Teramo",28,5600,2151,73.7,73.7
455,"(1997) 
Viola Reggio Calabria",26,5200,1946,73.3,73.3
456,"(2020) 
Openjobmetis Varese",28,5675,2271,74.7,74.7
457,"(2009) 
Canadian Solar BO",28,5625,2074,72.4,72.4
458,"(2008) 
Air Avellino",30,6075,2307,71.2,71.2
459,"(2008) 
NGC Cantu'",30,6025,2358,69.1,69.1
460,"(2012) 
Vanoli Cremona",30,6025,2397,72.5,72.5
461,"(2018) 
Fiat Torino",30,6125,2492,71.3,71.3
462,"(1987) 
Irge Desio",30,6050,2568,75.9,75.9
463,"(2009) 
Air Avellino",28,5675,2125,76.4,76.4
464,"(2009) 
Benetton Treviso",28,5625,2230,75.8,75.8
465,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2531,74.4,74.4
466,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2531,74.4,74.4
467,"(2023) 
Givova Scafati Basket",30,6100,2481,74.4,74.4
468,"(2021) 
Umana Reyer Venezia",30,6025,2331,75.6,75.6
469,"(1998) 
Müller Verona",26,5300,1969,73.3,73.3
470,"(2010) 
Lottomatica Roma",30,6000,2323,70.3,70.3
471,"(2014) 
Acqua Vitasnella Cantù",30,6100,2389,70.2,70.2
472,"(2012) 
EA7 Emporio Armani Milano",30,6075,2441,76.6,76.6
473,"(2011) 
Cimberio Varese",32,6475,2429,76.4,76.4
474,"(2010) 
Angelico Biella",30,6050,2393,72,72
475,"(2008) 
Carife Ferrara",30,6050,2359,68.5,68.5
476,"(2021) 
Openjobmetis Varese",30,6025,2470,73.4,73.4
477,"(2014) 
Pasta Reggia Caserta",30,6025,2253,76.4,76.4
478,"(2009) 
Pepsi Caserta",28,5675,2247,70.6,70.6
479,"(2021) 
UNAHOTELS Reggio Emilia",30,6150,2409,74.3,74.3
480,"(2016) 
Dolomiti Energia Trentino",30,6050,2352,67.9,67.9
481,"(2014) 
Openjobmetis Varese",30,6150,2418,70.2,70.2
482,"(2018) 
Alma Trieste",30,6050,2634,74.2,74.2
483,"(2016) 
Vanoli Cremona",30,6025,2370,75.5,75.5
484,"(2010) 
Benetton Treviso",30,6025,2311,71.6,71.6
485,"(2022) 
GeVi Napoli Basket",30,6075,2379,70.2,70.2
486,"(2010) 
Vanoli-Braga Cremona",30,6125,2384,72.5,72.5
487,"(2016) 
Enel Brindisi",30,6100,2495,72.7,72.7
488,"(2015) 
Acqua Vitasnella Cantù",30,6100,2422,71.4,71.4
489,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2245,71.6,71.6
490,"(2013) 
Pasta Reggia Caserta",30,6025,2189,73.4,73.4
491,"(2007) 
Lottomatica Roma",34,6675,2650,72.9,72.9
492,"(2009) 
Carife Ferrara",28,5675,2074,69.9,69.9
493,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,73.7,73.7
494,"(2016) 
Openjobmetis Varese",30,6050,2319,72.9,72.9
495,"(2018) 
Sidigas Avellino",30,6025,2470,74.9,74.9
496,"(2009) 
Scavolini Spar Pesaro",28,5675,2244,70.3,70.3
497,"(1997) 
Mabo Pistoia",26,5225,1982,73.5,73.5
498,"(2021) 
Vanoli Basket Cremona",30,6075,2386,76.3,76.3
499,"(2016) 
Betaland Capo d'Orlando",30,6050,2291,78.1,78.1
500,"(1987) 
Allibert Livorno",30,6050,2576,68.5,68.5
501,"(2013) 
EA7 Emporio Armani Milano",30,6025,2452,74.4,74.4
502,"(2018) 
Vanoli Cremona",30,5850,2484,70.9,70.9
503,"(2017) 
Germani Basket Brescia",30,6075,2397,68.9,68.9
504,"(2021) 
Carpegna Prosciutto Pesaro",30,6075,2408,74.6,74.6
505,"(2014) 
Sidigas Avellino",30,6000,2283,69.4,69.4
506,"(2013) 
Enel Brindisi",30,6025,2286,73.6,73.6
507,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,74.7,74.7
508,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,74.7,74.7
509,"(2016) 
VL Pallacanestro Pesaro",30,6050,2285,74.1,74.1
510,"(2013) 
Granarolo Bologna",30,6050,2335,72.4,72.4
511,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2307,78.4,78.4
512,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2122,77.3,77.3
513,"(2020) 
Virtus Segafredo Bologna",28,5600,2397,74.4,74.4
514,"(2023) 
Vanoli Basket Cremona",30,6050,2406,75.6,75.6
515,"(2015) 
Banco di Sardegna Sassari",30,6125,2509,77.4,77.4
516,"(2022) 
Pallacanestro Trieste",30,6075,2345,72.5,72.5
517,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,75.6,75.6
518,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,75.6,75.6
