#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Shaun Stonerook,0,SANA,44,23.1,5.0,1.7,3.8,432,1.1,2.8,398,0.6,0.9,667,0.6,3.5,4.2,1.6,1.6,0.4,1.5,3.3
157,Anthony Maestranzi,0,ROM,27,18.8,5.0,1.4,4.1,336,0.9,2.7,329,1.4,1.5,902,0.3,0.6,0.9,1.7,0.6,0.0,1.1,2.2
158,Benjamin Ortner,0,CAN,6,13.2,5.0,2.3,3.5,667,0.0,0.0,0,0.3,1.2,286,1.3,2.0,3.3,0.0,0.7,0.3,0.7,1.2
159,Massimo Chessa,0,BEI,32,18.9,4.9,1.7,4.3,397,0.9,2.9,326,0.6,0.8,769,0.3,1.5,1.8,0.9,0.6,0.0,1.1,2.9
160,Andrea Cinciarini,0,CAN,34,21.4,4.9,1.6,4.5,344,0.2,1.4,128,1.5,2.0,765,0.7,1.6,2.4,1.8,1.0,0.1,1.3,1.5
161,Richard Rocca,0,MIL,42,10.9,4.8,2.0,3.0,688,0.0,0.0,0,0.7,1.3,547,1.0,1.6,2.7,0.5,0.5,0.0,0.8,1.9
162,Donnie McGrath,0,TER,4,21.8,4.8,1.3,5.3,238,1.0,3.5,286,1.3,2.0,625,0.0,1.8,1.8,3.0,0.3,0.0,0.8,1.5
163,Marco Carraretto,0,SANA,41,14.2,4.7,1.7,3.3,500,0.8,2.0,415,0.6,0.7,821,0.3,1.1,1.5,0.5,0.4,0.0,0.4,1.7
164,Luca Vitali,0,BOL,28,17.4,4.6,1.6,4.8,326,0.6,2.5,225,0.9,1.0,897,0.5,1.4,1.9,1.0,0.5,0.1,1.7,2.1
165,Brian Sacchetti,0,SAS,37,13.6,4.6,1.3,3.2,408,0.6,1.8,343,1.3,1.6,845,0.6,1.9,2.5,0.7,0.7,0.0,0.6,1.6
166,Oluoma Nnamaka,0,NCM,18,24.8,4.3,1.6,3.7,424,0.9,2.1,447,0.3,0.4,625,1.8,2.8,4.6,0.9,1.1,0.4,0.3,2.3
167,Justin Dentmon,0,MIL,3,12.3,4.3,1.3,4.0,333,0.3,1.7,200,1.3,1.3,1.00,0.0,1.3,1.3,1.3,0.3,0.0,1.7,3.0
168,Denis Marconato,0,CAN,35,13.5,4.3,1.9,3.7,516,0.0,0.1,0,0.5,0.6,864,1.2,2.1,3.3,0.4,0.0,0.3,0.9,1.7
169,Luca Garri,0,VAR,32,12.7,4.3,1.6,3.8,433,0.2,0.8,200,0.9,1.2,744,0.9,2.1,3.1,0.4,0.8,0.2,1.2,1.6
170,Simone Pierich,0,NCM,30,13.2,4.2,1.4,4.0,350,1.0,2.9,352,0.4,0.5,750,0.3,1.3,1.6,0.5,0.4,0.0,0.5,1.6
171,Brandon Thomas,0,CRE,7,24.9,4.1,1.3,4.3,300,0.4,2.3,188,0.6,1.1,500,0.7,2.0,2.7,0.7,0.6,0.1,1.9,1.1
172,Leon Radosevic,0,MIL,39,10.7,4.1,1.6,2.6,627,0.0,0.0,0,0.8,1.3,660,0.6,1.6,2.2,0.2,0.4,0.3,0.9,1.5
173,Kris Lang,0,BOL,28,14.3,4.1,1.6,3.9,422,0.0,0.0,0,0.8,1.4,590,1.2,2.0,3.1,0.2,0.3,0.3,1.5,1.8
174,Yaniv Green,0,TER,20,12.3,4.1,1.7,3.5,478,0.0,0.0,0,0.8,1.3,577,0.8,1.5,2.2,0.5,0.7,0.7,1.8,1.6
175,Saulius Kuzminskas,0,CRE,3,14.7,4.0,1.3,2.7,500,0.0,0.0,0,1.3,2.0,667,1.3,2.3,3.7,0.3,0.7,0.0,0.7,1.0
176,DaJuan Summers,0,SANA,3,13.7,4.0,1.7,5.3,313,0.3,1.3,250,0.3,0.7,500,0.3,1.0,1.3,0.3,0.3,1.0,1.7,1.7
177,Michele Antonutti,0,MON,17,13.0,3.9,1.5,3.4,439,0.5,1.4,348,0.5,0.6,800,0.6,0.9,1.5,0.4,0.6,0.0,0.5,0.9
178,Gabriele Ganeto,0,VAR,34,13.6,3.9,1.3,3.8,344,0.7,1.9,354,0.6,0.9,625,0.4,1.5,1.9,0.4,0.6,0.0,1.0,1.4
179,Nicolo Melli,0,MIL,37,12.6,3.8,1.3,3.5,375,0.4,1.3,265,0.9,1.1,786,0.8,2.4,3.2,0.4,0.5,0.2,0.9,2.4
180,Sandro Nicevic,0,MON,27,10.9,3.7,1.6,3.4,484,0.0,0.1,0,0.5,0.7,684,0.2,1.3,1.4,0.6,0.3,0.1,0.7,1.6
181,Lorenzo D'ercole,0,CRE,32,15.1,3.7,1.3,3.4,385,0.9,2.3,403,0.2,0.3,625,0.1,1.0,1.1,0.6,0.6,0.0,0.8,1.1
182,Jacopo Giachetti,0,MIL,39,11.9,3.6,1.1,2.6,440,0.5,1.3,373,0.9,1.0,875,0.2,0.9,1.0,1.0,0.3,0.0,1.1,1.9
183,Nika Metreveli,0,SAS,29,9.7,3.6,1.3,2.9,464,0.1,0.3,222,0.6,0.7,800,0.7,1.0,1.8,0.0,0.2,0.3,0.4,1.6
184,Andrea De Nicolao,0,TREV,30,16.4,3.5,1.2,3.4,347,0.7,2.0,350,0.5,0.7,667,0.7,1.4,2.1,1.1,0.9,0.0,1.4,2.1
185,Mauro Pinton,0,SAS,34,11.1,3.4,1.1,2.8,411,0.7,1.9,385,0.3,0.4,733,0.1,0.7,0.8,1.1,0.2,0.0,1.0,1.5
186,Sylvere Bryan,0,VEN,32,13.0,3.3,1.3,2.3,583,0.0,0.0,0,0.7,1.1,639,1.5,1.5,3.1,0.2,0.5,0.3,1.6,2.5
187,Marco Diviach,0,CAN,3,5.3,3.3,1.7,3.0,556,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.7,0.0,0.0,0.3,0.3
188,Ivan Paunic,0,BOL,6,11.8,3.2,1.0,2.5,400,0.8,1.7,500,0.3,0.7,500,0.2,1.2,1.3,0.3,0.2,0.0,1.3,2.0
189,Tomas Ress,0,SANA,44,14.3,3.1,1.3,3.1,407,0.4,1.1,327,0.3,0.4,611,0.6,1.9,2.5,0.4,0.5,0.5,0.7,1.2
190,Edin Bavcic,0,CRE,3,16.0,3.0,1.3,4.3,308,0.3,2.0,167,0.0,0.7,0,1.3,2.3,3.7,0.3,0.3,0.3,0.7,2.7
191,Alessandro Bonomi,0,MIL,1,2.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Mike Dunigan,0,NCM,5,13.6,2.8,1.0,2.6,385,0.0,0.0,0,0.8,1.2,667,1.2,2.8,4.0,0.2,0.8,0.6,1.6,1.2
193,Giacomo Devecchi,0,SAS,29,11.6,2.7,1.0,2.6,392,0.4,1.5,279,0.3,0.5,600,0.2,1.1,1.2,0.7,0.4,0.0,0.6,1.3
194,Dimitri Lauwers,0,AVE,20,14.4,2.7,0.8,2.9,263,0.6,2.1,286,0.6,0.7,923,0.4,0.9,1.3,0.3,0.6,0.0,0.4,1.6
195,Jeff Viggiano,0,MIL,3,10.7,2.7,1.0,1.3,750,0.7,1.0,667,0.0,0.0,0,0.0,0.7,0.7,1.3,0.7,0.7,0.3,1.3
196,Andrea Michelori,0,SANA,23,9.1,2.7,1.1,2.4,473,0.0,0.0,0,0.6,1.0,591,1.1,0.8,1.9,0.3,0.3,0.1,0.5,1.4
197,Ariel Filloy,0,MIL,16,8.9,2.6,0.9,2.1,455,0.6,1.6,400,0.1,0.3,500,0.1,1.3,1.4,0.3,0.2,0.1,0.8,0.9
198,Giorgio Piunti,0,MON,7,9.0,2.6,1.0,2.0,500,0.0,0.1,0,0.6,0.9,667,0.6,0.7,1.3,0.3,0.4,0.0,0.3,0.9
199,Gino Cuccarolo,0,TREV,29,8.7,2.5,1.0,1.9,527,0.0,0.0,0,0.5,0.9,560,1.2,1.4,2.6,0.2,0.2,0.5,0.7,1.9
200,Davide Reati,0,VAR,31,8.2,2.0,0.7,1.7,415,0.5,1.2,378,0.1,0.2,800,0.3,0.6,0.9,0.3,0.4,0.0,0.5,1.1
201,Filippo Gorrieri,0,ROM,1,10.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
202,Jakub Parzenski,0,BOL,1,2.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
203,Francesco Belloni,0,CRE,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Guido Meini,0,VEN,35,13.2,1.9,0.6,1.9,318,0.3,1.1,300,0.4,0.5,684,0.1,0.5,0.7,1.1,0.6,0.0,0.8,1.6
205,Arminas Urbutis,0,PES,8,7.6,1.9,0.6,1.4,455,0.0,0.1,0,0.6,1.0,625,0.5,1.6,2.1,0.0,0.1,0.0,0.1,1.4
206,Linos Chrysikopoulos,0,BEI,7,11.6,1.9,0.6,1.0,571,0.1,0.3,500,0.6,0.6,1.00,0.1,0.6,0.7,0.7,0.0,0.6,1.1,1.7
207,Daniele Magro,0,VEN,19,5.5,1.8,0.8,1.4,615,0.0,0.0,0,0.2,0.4,429,0.6,1.0,1.6,0.1,0.0,0.1,0.5,1.6
208,Jakub Wojciechowski,0,TREV,5,9.8,1.8,0.6,1.4,429,0.2,0.8,250,0.4,0.8,500,0.6,1.2,1.8,0.0,0.0,0.0,0.2,1.4
209,Marco Lagana,0,BEI,11,7.5,1.7,0.5,1.9,286,0.3,1.0,273,0.4,0.5,667,0.2,1.0,1.2,0.5,0.3,0.0,0.5,1.2
210,Dan Werner,0,BOL,22,7.9,1.6,0.7,1.9,390,0.3,0.9,316,0.1,0.2,750,0.3,1.0,1.3,0.2,0.2,0.2,0.6,1.5
211,Niccolo Martinoni,0,NCM,18,8.6,1.5,0.6,1.6,393,0.1,0.6,200,0.2,0.2,750,0.9,0.9,1.9,0.1,0.3,0.1,0.3,1.8
212,Mattia Soloperto,0,AVE,22,7.1,1.5,0.5,2.0,267,0.0,0.0,0,0.4,0.5,667,0.8,1.3,2.1,0.1,0.2,0.0,0.6,0.7
213,Marco Allegretti,0,VEN,21,7.1,1.4,0.5,1.6,333,0.2,0.9,222,0.1,0.3,500,0.4,0.8,1.1,0.1,0.2,0.0,0.2,0.7
214,Simone Flamini,0,PES,41,14.9,1.3,0.5,1.5,317,0.3,1.0,279,0.1,0.2,375,0.3,1.4,1.7,0.1,0.6,0.0,0.4,1.7
215,Niccolo Martinoni,0,BOL,7,10.4,1.3,0.4,2.0,214,0.3,1.4,200,0.1,0.6,250,0.9,1.3,2.1,0.4,0.6,0.1,0.3,1.1
216,Jonathan Tavernari,0,BEI,7,8.3,1.3,0.4,1.4,300,0.4,1.3,333,0.0,0.0,0,0.3,0.9,1.1,0.1,0.0,0.0,0.7,1.3
217,Antonello Ricci,0,TER,21,8.8,1.3,0.5,1.4,367,0.2,0.7,267,0.0,0.2,250,0.1,0.2,0.3,0.4,0.2,0.0,0.5,1.5
218,Giovanni Tomassini,0,VEN,15,4.1,1.3,0.3,1.1,235,0.1,0.7,200,0.6,0.9,643,0.0,0.1,0.1,0.3,0.2,0.0,0.4,0.1
219,Michele Vitali,0,BOL,4,5.8,1.3,0.3,1.5,167,0.3,0.5,500,0.5,0.8,667,0.3,0.8,1.0,0.5,0.3,0.0,1.0,1.5
220,Gianluca Marchetti,0,ROM,4,3.8,1.3,0.5,1.3,400,0.3,0.8,333,0.0,0.0,0,0.0,0.0,0.0,0.3,0.5,0.0,0.5,0.5
221,Federico Bolzonella,0,CAN,8,3.5,1.3,0.4,0.6,600,0.3,0.4,667,0.3,0.3,1.00,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.0
222,Alberto Causin,0,VEN,8,2.5,1.1,0.4,1.0,375,0.3,0.8,333,0.1,0.5,250,0.3,0.3,0.5,0.0,0.0,0.0,0.3,0.6
223,Daniele Sandri,0,TREV,9,9.4,1.1,0.3,1.9,176,0.0,1.0,0,0.4,0.7,667,0.9,0.3,1.2,0.1,0.1,0.2,0.4,1.4
224,Giancarlo Ferrero,0,NCM,15,5.9,1.1,0.3,0.9,357,0.2,0.7,300,0.2,0.3,750,0.3,0.4,0.7,0.1,0.1,0.1,0.4,1.1
225,Luca Lechthaler,0,SANA,18,4.9,1.1,0.5,1.3,391,0.0,0.0,0,0.1,0.3,200,0.2,1.0,1.2,0.1,0.0,0.2,0.5,0.6
226,Alessandro Tonolli,0,ROM,25,9.1,1.0,0.4,0.9,435,0.2,0.4,364,0.1,0.2,500,0.4,1.1,1.5,0.2,0.2,0.1,0.4,1.6
227,Simone Berti,0,NCM,3,4.0,1.0,0.3,0.3,1.00,0.3,0.3,1.00,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3
228,Ianua Manuel,0,MON,2,2.5,1.0,0.5,1.0,500,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Nicola Bertoglio,0,VAR,3,1.0,1.0,0.3,1.0,333,0.3,0.7,500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
230,Nicola Minessi,0,BEI,11,3.9,0.9,0.1,0.2,500,0.0,0.0,0,0.7,0.7,1.00,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.9
231,Andrea Traini,0,PES,6,3.2,0.8,0.3,1.0,333,0.2,0.7,250,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.5,1.0
232,Dario Cefarelli,0,JUV,15,4.7,0.8,0.4,0.7,545,0.0,0.1,0,0.0,0.1,0,0.1,0.4,0.5,0.0,0.1,0.0,0.1,1.0
233,Tommaso Fenati,0,MON,4,7.5,0.8,0.3,1.3,200,0.3,1.0,250,0.0,0.5,0,0.3,0.3,0.5,0.0,0.3,0.0,0.3,0.5
234,Tony Binetti,0,SAS,11,7.5,0.6,0.3,1.2,231,0.1,0.4,250,0.0,0.0,0,0.1,0.5,0.5,0.4,0.6,0.0,0.3,1.5
235,Gianluca Lulli,0,TER,13,6.6,0.6,0.2,0.4,600,0.0,0.0,0,0.2,0.2,1.00,0.7,1.2,1.8,0.3,0.2,0.0,0.2,0.7
236,Mirza Alibegovic,0,PES,6,3.5,0.5,0.2,1.7,100,0.2,1.2,143,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3
237,Eric Lombardi,0,BEI,20,5.2,0.5,0.2,0.7,286,0.0,0.2,0,0.1,0.1,1.00,0.5,0.3,0.7,0.1,0.3,0.1,0.5,0.7
238,Domenico Marzaioli,0,JUV,10,5.1,0.5,0.2,0.6,333,0.0,0.0,0,0.1,0.1,1.00,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.3
239,William Magarity,0,BEI,4,6.0,0.5,0.3,0.8,333,0.0,0.3,0,0.0,0.0,0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,1.3
240,Daniele Demartini,0,VAR,21,3.8,0.5,0.1,0.5,300,0.0,0.2,0,0.2,0.2,800,0.0,0.3,0.3,0.2,0.1,0.0,0.1,0.3
241,Riccardo Antonelli,0,CRE,18,3.8,0.4,0.2,0.7,250,0.0,0.2,0,0.1,0.1,500,0.2,0.7,0.8,0.0,0.1,0.1,0.4,0.8
242,Maurizio Ferrara,0,AVE,17,3.4,0.3,0.1,0.5,222,0.0,0.2,0,0.1,0.1,500,0.1,0.4,0.4,0.3,0.5,0.0,0.1,0.5
243,Diego Ciorciari,0,JUV,8,10.6,0.3,0.1,1.0,125,0.0,0.5,0,0.0,0.0,0,0.1,0.4,0.5,1.8,0.6,0.0,0.8,1.6
244,Marco Spissu,0,SAS,1,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
245,Francesco Quaglia,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
246,Valerio Staffieri,0,ROM,1,4.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
247,Armin Mazic,0,CRE,2,2.5,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
248,Lorenzo Landi,0,SANA,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Giulio Perini,0,MON,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
250,Gianluca Contessa,0,TREV,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Stefano Stassi,0,BEI,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Pavlin Ivanov,0,TREV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Jonathan Person,0,BOL,3,1.3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Matteo Lottici,0,CRE,2,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0
255,Giovanni Severini,0,SANA,1,1.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Niccolo De Vico,0,BEI,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
257,Riccardo Riva,0,MIL,1,3.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
258,Federico Di Prampero,0,NCM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Lorenzo Tortu',0,PES,4,1.0,0.0,0.0,0.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3
260,Francesco Candussi,0,VEN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,Marco Vallasciani,0,MON,2,8.5,0.0,0.0,1.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0
262,David Loncarevic,0,JUV,2,2.5,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
263,Matteo Cercolani,0,PES,2,1.0,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
264,Awudu Abass,0,CAN,2,1.5,0.0,0.0,0.5,0,0.0,0.0,0,0.0,1.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
