#,Squadra,Giocate,Min,Totale,Media,40 Min
72,"(2006) 
VidiVici Bologna",34,6850,2779,38.1,38.1
73,"(2021) 
Germani Brescia",30,6000,2524,37.5,37.5
74,"(2021) 
Germani Brescia",30,6000,2524,37.5,37.5
75,"(2000) 
Adr Roma",34,6850,2818,36.5,36.5
76,"(2021) 
NutriBullet Treviso Basket",30,6075,2366,35.2,35.2
77,"(2013) 
Acqua Vitasnella Cantù",30,6050,2432,40.5,40.5
78,"(2001) 
Skipper Bologna",36,7200,3075,36.5,36.5
79,"(2000) 
Cordivari Roseto",34,6600,2789,37.6,37.6
80,"(2003) 
Euro Roseto",34,6570,2841,37.4,37.4
81,"(2020) 
Umana Reyer Venezia",28,5625,2257,37.2,37.2
82,"(2002) 
Scavolini Pesaro",34,6850,2736,34.2,34.2
83,"(2022) 
Germani Brescia",30,6100,2474,37.4,37.4
84,"(2022) 
Germani Brescia",30,6100,2474,37.4,37.4
85,"(2023) 
Bertram Derthona Tortona",30,6025,2411,34,34
86,"(2021) 
Happy Casa Brindisi",30,6075,2440,36.6,36.6
87,"(2021) 
Happy Casa Brindisi",30,6075,2440,36.6,36.6
88,"(2018) 
Alma Trieste",30,6050,2634,38.2,38.2
89,"(2021) 
Openjobmetis Varese",30,6025,2470,33.1,33.1
90,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,42.3,42.3
91,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,42.3,42.3
92,"(2000) 
Adecco Milano",34,6875,2870,40.2,40.2
93,"(2005) 
Viola R.Calabria",34,6875,2549,33,33
94,"(2005) 
Benetton Treviso",34,6875,2862,40.8,40.8
95,"(2008) 
Angelico Biella",30,6050,2514,38,38
96,"(2018) 
A|X Armani Exchange Milano",30,5875,2609,37.9,37.9
97,"(2007) 
Solsonica Rieti",34,6875,2689,37.6,37.6
98,"(2005) 
Angelico Biella",34,6850,2730,35.3,35.3
99,"(2003) 
Scavolini Pesaro",34,6700,2918,43.1,43.1
100,"(2021) 
UNAHOTELS Reggio Emilia",30,6150,2409,35.3,35.3
101,"(2004) 
Pompea Napoli",34,6900,2885,39,39
102,"(2003) 
Air Avellino",34,6825,2834,39.4,39.4
103,"(2003) 
Pompea Napoli",34,6825,2858,38.7,38.7
104,"(2003) 
Skipper Bologna",34,6770,2947,36,36
105,"(1992) 
Philips Milano",30,6025,2752,42,42
106,"(2021) 
Umana Reyer Venezia",30,6025,2331,33.9,33.9
107,"(2014) 
EA7 Emporio Armani Milano",30,6000,2584,37.7,37.7
108,"(2003) 
Oregon Scientific Cantu'",34,6825,2835,36.6,36.6
109,"(2017) 
Sidigas Avellino",30,6175,2492,40,40
110,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,37,37
111,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,37,37
112,"(2003) 
Lauretana Biella",34,6900,2756,38.2,38.2
113,"(2007) 
Premiata Montegranaro",34,6850,2853,38,38
114,"(2003) 
Mabo Livorno",34,6850,2765,33.1,33.1
115,"(2023) 
Givova Scafati Basket",30,6100,2481,38.4,38.4
116,"(2012) 
Montepaschi Siena",30,6000,2309,37.2,37.2
117,"(2012) 
Scavolini Banca Marche Pesaro",30,6000,2245,35.7,35.7
118,"(2020) 
Banco di Sardegna Sassari",28,5625,2527,41,41
119,"(2007) 
Pierrel Capo d'Orlando",34,6875,2941,35.6,35.6
120,"(2015) 
Umana Reyer Venezia",30,6150,2320,34.1,34.1
121,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2271,35,35
122,"(2001) 
Euro Roseto",36,7250,3018,37.6,37.6
123,"(2002) 
Lottomatica Roma",34,6825,2670,35.8,35.8
124,"(2007) 
Lottomatica Roma",34,6675,2650,37.5,37.5
125,"(2007) 
Legea Scafati",34,6600,2587,36.2,36.2
126,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2417,34.6,34.6
127,"(2009) 
Sigma Coatings Montegranaro",28,5650,2194,38.1,38.1
128,"(2002) 
Air Avellino",34,6900,2728,33.5,33.5
129,"(2005) 
Vertical Vision Cantu'",34,6850,2699,35.5,35.5
130,"(2007) 
Tisettanta Cantu'",34,6875,2708,37.2,37.2
131,"(2000) 
De Vizia Avellino",34,6850,2807,36.2,36.2
132,"(1999) 
Lineltex Imola",30,6025,2487,38.1,38.1
133,"(2009) 
Montepaschi Siena",28,5600,2485,43,43
134,"(2000) 
Müller Verona",34,6850,3056,38.8,38.8
135,"(2006) 
Legea Scafati",34,6850,2748,36.4,36.4
136,"(2007) 
Armani Jeans Milano",34,6800,2708,37.4,37.4
137,"(2011) 
Sidigas Avellino",32,6475,2480,36,36
138,"(2002) 
Skipper Bologna",34,6800,2796,36.2,36.2
139,"(2015) 
Sidigas Avellino",30,6050,2389,36.9,36.9
140,"(2021) 
Fortitudo Kigili Bologna",30,6027,2429,36,36
141,"(2018) 
Vanoli Cremona",30,5850,2484,33.4,33.4
142,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,36.7,36.7
143,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,36.7,36.7
144,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2363,33.9,33.9
145,"(2005) 
Navigo.it Teramo",34,6800,2786,33.5,33.5
146,"(2015) 
Acqua Vitasnella Cantù",30,6100,2422,35.9,35.9
147,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,34.3,34.3
148,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,34.3,34.3
149,"(2023) 
Umana Reyer Venezia",30,6025,2488,35.4,35.4
150,"(2001) 
Snaidero Udine",36,7225,2858,37.5,37.5
151,"(2002) 
Mabo Prefabbricati Livorno",34,6800,2637,36.8,36.8
152,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,38.3,38.3
153,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,38.3,38.3
154,"(2023) 
NutriBullet Treviso Basket",30,6000,2434,33.4,33.4
155,"(1990) 
Philips Milano",30,6025,2857,39.5,39.5
156,"(2004) 
Sedima Roseto",34,6850,2692,38.1,38.1
157,"(2004) 
Villaggio Solidago Livorno",34,6825,2815,32.9,32.9
158,"(2023) 
UNAHOTELS Reggio Emilia",30,6000,2403,36,36
159,"(2018) 
Banco di Sardegna Sassari",30,5875,2593,37,37
160,"(2001) 
Coop Nordest Trieste",36,7250,2861,34.3,34.3
161,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2424,36.5,36.5
162,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,35.3,35.3
163,"(2013) 
Cimberio Varese",30,6025,2389,36.3,36.3
164,"(2007) 
Cimberio Varese",34,6975,2656,34.1,34.1
165,"(2002) 
Montepaschi Siena",34,6850,2813,40.4,40.4
166,"(2018) 
Sidigas Avellino",30,6025,2470,34.9,34.9
167,"(2005) 
Bipop Carire R.Emilia",34,6975,2796,36.6,36.6
168,"(2003) 
Tris Reggio Calabria",34,6900,2733,37.4,37.4
169,"(2000) 
Snaidero Udine",34,6850,2829,37.4,37.4
170,"(2004) 
Air Avellino",34,6800,2737,32.3,32.3
171,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2458,34.9,34.9
172,"(2010) 
Cimberio Varese",30,6050,2385,36.3,36.3
173,"(2007) 
Upim Bologna",34,6850,2669,34.1,34.1
174,"(2004) 
Scavolini Pesaro",34,6800,2709,34.9,34.9
175,"(2017) 
Openjobmetis Varese",30,6050,2355,35.9,35.9
176,"(2023) 
EA7 Emporio Armani Milano",30,6000,2412,35,35
177,"(2020) 
Acqua S.Bernardo Cantù",28,5625,2179,36.5,36.5
178,"(2007) 
Siviglia Wear Teramo",34,6850,2845,35.4,35.4
179,"(2011) 
Bennet Cantù",32,6425,2383,38.2,38.2
180,"(2018) 
Fiat Torino",30,6125,2492,38.1,38.1
181,"(2008) 
Air Avellino",30,6075,2307,38,38
182,"(2008) 
Armani Jeans Milano",30,6075,2316,36.3,36.3
183,"(2023) 
Happy Casa Brindisi",30,6025,2275,33.6,33.6
184,"(2006) 
Armani Jeans Milano",34,6800,2663,35.7,35.7
185,"(2014) 
Openjobmetis Varese",30,6150,2418,34.2,34.2
186,"(2017) 
Red October Cantù",30,6050,2619,34.8,34.8
187,"(2020) 
Vanoli Basket Cremona",28,5700,2370,34.7,34.7
188,"(2009) 
Scavolini Spar Pesaro",28,5675,2244,39.6,39.6
189,"(2001) 
Kinder Bologna",36,7225,3121,38.8,38.8
190,"(2000) 
Paf Bologna",34,6900,2750,36.9,36.9
191,"(2000) 
Vip Rimini",34,6800,2914,36.5,36.5
192,"(2002) 
Oregon Scientific Cantu'",34,6800,2718,35.9,35.9
193,"(2021) 
Carpegna Prosciutto Pesaro",30,6075,2408,36.1,36.1
194,"(2011) 
EA7 Armani Milano",32,6400,2532,37,37
195,"(2014) 
Enel Brindisi",30,6025,2280,32.4,32.4
196,"(2017) 
The Flexx Pistoia",30,6025,2267,34.1,34.1
197,"(2011) 
Novipiù Casale Monferrato",32,6525,2353,33.7,33.7
198,"(1991) 
Fernet Branca Pavia",30,6100,2752,42,42
199,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2307,35.6,35.6
200,"(2013) 
Acea Roma",30,6050,2357,35.5,35.5
201,"(2001) 
De Vizia Avellino",36,7250,2869,37.4,37.4
202,"(2005) 
Lottomatica Roma",34,6900,2740,36.5,36.5
203,"(2004) 
Eurofiditalia R.Calabria",34,6875,2720,36.7,36.7
204,"(2006) 
Angelico Biella",34,6850,2740,36.4,36.4
205,"(2013) 
Sidigas Avellino",30,6050,2291,33.9,33.9
206,"(2014) 
Umana Reyer Venezia",30,6025,2400,33.9,33.9
207,"(1987) 
Snaidero Caserta",30,6000,2927,40.5,40.5
208,"(2003) 
Benetton Treviso",34,6625,2943,40.1,40.1
209,"(2011) 
Banca Tercas Teramo",32,6425,2373,32.2,32.2
210,"(2012) 
EA7 Emporio Armani Milano",30,6075,2441,36.5,36.5
211,"(1991) 
Philips Milano",30,6050,2842,39.9,39.9
212,"(2018) 
Germani Basket Brescia",30,6050,2408,34.9,34.9
213,"(2008) 
Eldo Caserta",30,6050,2236,36.3,36.3
214,"(2013) 
Montepaschi Siena",30,6025,2308,35.4,35.4
215,"(2016) 
Germani Basket Brescia",30,6025,2360,35.7,35.7
216,"(2016) 
Fiat Torino",30,6075,2455,36.3,36.3
217,"(2022) 
NutriBullet Treviso Basket",30,6000,2433,35.5,35.5
218,"(2000) 
Lineltex Imola",34,6900,2894,34.2,34.2
219,"(2005) 
VidiVici Bologna",34,6825,2887,37.4,37.4
220,"(2004) 
Armani Jeans Milano",34,6825,2680,35.8,35.8
221,"(2022) 
Pallacanestro Trieste",30,6075,2345,34.3,34.3
222,"(2015) 
EA7 Emporio Armani Milano",30,6025,2452,36.1,36.1
223,"(2013) 
Sutor Montegranaro",30,6025,2328,35.5,35.5
224,"(2014) 
Acea Roma",30,6025,2143,32.5,32.5
225,"(2009) 
Pepsi Caserta",28,5675,2247,37.9,37.9
226,"(2020) 
Germani Brescia",28,5650,2299,37,37
227,"(2001) 
Oregon Scientific Cantu'",36,7225,2979,37.2,37.2
228,"(2007) 
Angelico Biella",34,6875,2725,32.9,32.9
229,"(2008) 
Banca Tercas Teramo",30,6100,2491,37.1,37.1
230,"(2017) 
Segafredo Virtus Bologna",30,6025,2353,33.3,33.3
231,"(2020) 
Allianz Pallacanestro Trieste",28,5600,2253,36.3,36.3
232,"(2001) 
Viola Reggio Calabria",36,7250,2972,35.9,35.9
233,"(2002) 
Snaidero Udine",34,6850,2656,38.2,38.2
234,"(2016) 
Pasta Reggia Caserta",30,6075,2337,34.8,34.8
235,"(2017) 
EA7 Emporio Armani Milano",30,6075,2463,33.6,33.6
236,"(2003) 
Sicilia Messina",34,6900,2768,37.1,37.1
237,"(2008) 
NGC Cantu'",30,6025,2358,38.7,38.7
238,"(2002) 
Lauretana Biella",34,6950,2746,34.8,34.8
239,"(2020) 
De'Longhi Treviso",28,5600,2353,34.2,34.2
240,"(2020) 
Virtus Segafredo Bologna",28,5600,2397,34.4,34.4
241,"(2001) 
Montepaschi Siena",36,7300,2975,39.1,39.1
242,"(2005) 
Whirlpool Varese",34,6875,2620,34.2,34.2
243,"(2000) 
Scavolini Pesaro",34,6875,2969,39.9,39.9
244,"(2000) 
Montepaschi Siena",34,6875,2810,38.5,38.5
245,"(2003) 
Metis Varese",34,6850,2906,37.7,37.7
246,"(2003) 
Breil Milano",34,6800,2744,35.5,35.5
247,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2287,33.6,33.6
248,"(2003) 
Snaidero Cucine Udine",34,6950,2850,37.4,37.4
249,"(2005) 
Basket Livorno",34,6925,2764,34.3,34.3
250,"(2002) 
Acegas Trieste",34,6875,2680,36.4,36.4
251,"(1995) 
Mash J. Verona",32,6525,2647,40.3,40.3
252,"(2014) 
Pasta Reggia Caserta",30,6025,2253,32.4,32.4
253,"(2020) 
Dolomiti Energia Trentino",28,5650,2191,35.2,35.2
254,"(2003) 
Montepaschi Siena",34,6825,3014,37.5,37.5
255,"(2018) 
Happy Casa Brindisi",30,6075,2454,33.3,33.3
256,"(2017) 
Germani Basket Brescia",30,6075,2397,35.3,35.3
257,"(2008) 
Snaidero Cucine Udine",30,6025,2329,33.3,33.3
258,"(2016) 
EA7 Emporio Armani Milano",30,6000,2584,40.1,40.1
259,"(2009) 
Banca Tercas Teramo",28,5600,2151,37.2,37.2
260,"(2022) 
Tezenis Verona",30,6075,2353,32.5,32.5
261,"(2022) 
Happy Casa Brindisi",30,6025,2494,33.9,33.9
262,"(2013) 
EA7 Emporio Armani Milano",30,6025,2452,38.4,38.4
263,"(2010) 
Bennet Cantù",30,6000,2311,39.8,39.8
264,"(2020) 
Happy Casa Brindisi",28,5600,2395,32.8,32.8
265,"(2005) 
Upea Capo d'Orlando",34,6900,2779,34.8,34.8
266,"(2002) 
Pippo Milano",34,6850,2743,36.8,36.8
267,"(2006) 
Benetton Treviso",34,6800,2582,35.3,35.3
268,"(2003) 
Coop Nordest Trieste",34,6625,2518,33.7,33.7
269,"(1994) 
Filodoro Bologna",32,6475,2725,40.2,40.2
270,"(1993) 
Recoaro Milano",30,6075,2740,42.4,42.4
271,"(2023) 
Germani Brescia",30,6025,2618,35.1,35.1
272,"(2009) 
Angelico Biella",28,5650,2132,35.2,35.2
273,"(2004) 
Bipop Carire RE",34,6875,2657,34,34
274,"(2011) 
Benetton Treviso",32,6450,2403,34.2,34.2
275,"(2016) 
Betaland Capo d'Orlando",30,6050,2291,37,37
276,"(2016) 
Vanoli Cremona",30,6025,2370,34.1,34.1
277,"(2000) 
Kinder Bologna",34,6850,3018,38.1,38.1
278,"(2021) 
Vanoli Basket Cremona",30,6075,2386,33,33
279,"(2021) 
GeVi Napoli Basket",30,6075,2393,32.3,32.3
280,"(2004) 
Montepaschi Siena",34,6825,2875,34.8,34.8
281,"(2005) 
Air Avellino",34,6800,2589,29.8,29.8
282,"(2023) 
Banco di Sardegna Sassari",30,6025,2394,35.5,35.5
283,"(2015) 
Openjobmetis Varese",30,6025,2252,35.9,35.9
284,"(2009) 
Cimberio Varese",28,5625,2133,37.5,37.5
285,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2122,34.7,34.7
286,"(2011) 
Acea Roma",32,6525,2519,36.3,36.3
287,"(1995) 
Cagiva Varese",32,6475,2807,39.1,39.1
288,"(2010) 
Dinamo Sassari",30,6075,2463,35.3,35.3
289,"(2016) 
VL Pallacanestro Pesaro",30,6050,2285,34.5,34.5
290,"(2012) 
Cimberio Varese",30,6050,2519,37,37
291,"(2000) 
BingoSNAI Montecatini",34,6850,2806,38.3,38.3
292,"(2021) 
Dolomiti Energia Trentino",30,6102,2345,35.8,35.8
293,"(2022) 
GeVi Napoli Basket",30,6075,2379,35.7,35.7
294,"(2006) 
Climamio Bologna",34,6850,2764,33.6,33.6
295,"(2004) 
Sicc Cucine Jesi",34,6850,2751,33.5,33.5
296,"(2011) 
Umana Venezia",32,6450,2475,35.6,35.6
297,"(2015) 
Vanoli Cremona",30,6125,2258,32.4,32.4
298,"(2008) 
Carife Ferrara",30,6050,2359,35.4,35.4
299,"(2012) 
Enel Brindisi",30,6025,2441,34.8,34.8
300,"(1994) 
Birex Verona",32,6450,2592,41.4,41.4
301,"(2008) 
Lottomatica Roma",30,6125,2556,38.2,38.2
302,"(2014) 
Granarolo Bologna",30,6000,2331,35.6,35.6
303,"(2014) 
Dolomiti Energia Trento",30,6075,2440,33.7,33.7
304,"(2010) 
Armani Jeans Milano",30,6075,2409,34.8,34.8
305,"(1996) 
Mash J. Verona",26,5350,2089,42.8,42.8
306,"(2004) 
Lottomatica Roma",34,6850,2761,33.6,33.6
307,"(2006) 
Air Avellino",34,6825,2648,34,34
308,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2311,31.4,31.4
309,"(2013) 
Enel Brindisi",30,6025,2286,32.5,32.5
310,"(2017) 
Fiat Torino",30,6025,2432,34.2,34.2
311,"(2009) 
Benetton Treviso",28,5625,2230,38.4,38.4
312,"(2007) 
La Fortezza Bologna",34,6850,2684,32,32
313,"(2002) 
Pompea Napoli",34,6850,2735,38,38
314,"(2011) 
Otto Caserta",32,6425,2479,33,33
315,"(2008) 
Scavolini Spar Pesaro",30,6075,2456,39.5,39.5
316,"(2010) 
Air Avellino",30,6075,2468,34.2,34.2
317,"(2016) 
MIA-Red October Cantù",30,6025,2335,35.9,35.9
318,"(1990) 
Filanto Forli'",30,6025,2980,42.4,42.4
319,"(2017) 
Dolomiti Energia Trentino",30,6000,2423,34.3,34.3
320,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2239,32,32
321,"(2010) 
Vanoli-Braga Cremona",30,6125,2384,36.1,36.1
322,"(2010) 
Angelico Biella",30,6050,2393,34,34
323,"(1992) 
Panasonic R.Calabria",30,6075,2688,38.4,38.4
324,"(2017) 
Betaland Capo d'Orlando",30,6050,2153,30.9,30.9
325,"(2001) 
Adecco Milano",36,7300,2953,35.6,35.6
326,"(2002) 
Virtus Bologna",34,6850,2659,34.6,34.6
327,"(2018) 
Dolomiti Energia Trentino",30,6100,2383,33.3,33.3
328,"(2012) 
Sutor Montegranaro",30,6050,2489,35.2,35.2
329,"(1988) 
Snaidero Caserta",30,6000,2803,39.7,39.7
330,"(2005) 
BT Roseto",34,6800,2464,31.7,31.7
331,"(2019) 
Openjobmetis Varese",19,3825,1570,35.7,35.7
332,"(2000) 
Viola Reggio Calabria",34,6825,2939,34.5,34.5
333,"(2000) 
Varese Roosters",34,6825,3020,36.3,36.3
334,"(2010) 
Enel Brindisi",30,6050,2194,31.3,31.3
335,"(2015) 
Pasta Reggia Caserta",30,6050,2171,30.7,30.7
336,"(2018) 
Segafredo Virtus Bologna",30,6000,2387,34.6,34.6
337,"(2012) 
Sidigas Avellino",30,5875,2274,36,36
338,"(2012) 
Lenovo Cantù",30,5825,2222,38,38
339,"(2008) 
Premiata Montegranaro",30,6125,2294,35,35
340,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,34.1,34.1
341,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,34.1,34.1
342,"(2008) 
Benetton Treviso",30,6075,2320,34.4,34.4
343,"(1988) 
Paini Napoli",30,5800,2516,35.9,35.9
344,"(2002) 
Euro Roseto",34,6825,2682,33.9,33.9
345,"(2011) 
Montepaschi Siena",32,6475,2639,37.6,37.6
346,"(2010) 
Banca Tercas Teramo",30,6075,2253,33.4,33.4
347,"(2014) 
Vanoli Cremona",30,6075,2308,32.3,32.3
348,"(2013) 
Umana Venezia",30,6000,2394,35.6,35.6
349,"(1997) 
Mash J. Verona",26,5225,2070,40.3,40.3
350,"(1995) 
Benetton Treviso",32,6425,2761,38.6,38.6
351,"(2017) 
Grissin Bon Reggio Emilia",30,6000,2322,33.8,33.8
352,"(2009) 
Carife Ferrara",28,5675,2074,35.2,35.2
353,"(1993) 
Baker Livorno",30,6025,2412,37.3,37.3
354,"(2014) 
Upea Capo d'Orlando",30,6000,2094,35.6,35.6
355,"(2016) 
Dolomiti Energia Trentino",30,6050,2352,32.7,32.7
356,"(1996) 
Benetton Treviso",26,5225,2195,38.9,38.9
357,"(2018) 
VL Pesaro",30,6025,2382,32.2,32.2
358,"(2013) 
Grissin Bon Reggio Emilia",30,6000,2341,35.6,35.6
359,"(2001) 
Müller Verona",36,7225,2852,32.8,32.8
360,"(1995) 
Nuova Tirrena Roma",32,6450,2711,37.5,37.5
361,"(2009) 
Vanoli Cremona",28,5675,2229,34.2,34.2
362,"(2020) 
Fortitudo Lavoropiù Bologna",28,5600,2179,34.2,34.2
363,"(2010) 
Lottomatica Roma",30,6000,2323,34.3,34.3
364,"(2010) 
Canadian Solar Bologna",30,6100,2345,33.8,33.8
365,"(2008) 
La Fortezza Bologna",30,6075,2350,37.5,37.5
366,"(2016) 
Openjobmetis Varese",30,6050,2319,33.3,33.3
367,"(1989) 
Phonola Caserta",30,6050,2789,38.7,38.7
368,"(2009) 
Air Avellino",28,5675,2125,31.7,31.7
369,"(1994) 
Benetton Treviso",32,6425,2781,42.7,42.7
370,"(1989) 
Knorr Bologna",30,6000,2664,42.1,42.1
371,"(2006) 
Siviglia Wear Teramo",34,6800,2758,31.3,31.3
372,"(2014) 
Acqua Vitasnella Cantù",30,6100,2389,36.4,36.4
373,"(2017) 
Happy Casa Brindisi",30,6075,2317,31.9,31.9
374,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2186,34.6,34.6
375,"(2012) 
Oknoplast Bologna",30,6025,2249,34,34
376,"(2013) 
Vanoli Cremona",30,6025,2285,33.3,33.3
377,"(2019) 
De'Longhi Treviso",21,4200,1620,37,37
378,"(1991) 
Glaxo Verona",30,6050,2617,39.9,39.9
379,"(2006) 
Lottomatica Roma",34,6925,2556,31.2,31.2
380,"(2000) 
Telit Trieste",34,6625,2683,32.6,32.6
381,"(2011) 
Vanoli Braga Cremona",32,6425,2349,33.3,33.3
382,"(2002) 
Viola Reggio Calabria",34,6850,2607,36.1,36.1
383,"(2004) 
Lauretana Biella",34,6800,2747,33.7,33.7
384,"(2011) 
Angelico Biella",32,6500,2454,32.1,32.1
385,"(2011) 
Fabi Shoes Montegranaro",32,6425,2482,32.6,32.6
386,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2526,34,34
387,"(2012) 
Acea Roma",30,6050,2361,37.5,37.5
388,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2419,33.3,33.3
389,"(1990) 
Stefanel Trieste",30,6050,2609,34.4,34.4
390,"(1999) 
Adr Roma",30,6050,2204,37.9,37.9
391,"(2009) 
NGC Medical Cantu'",28,5625,2137,40,40
