#,Squadra,Giocate,Min,Totale,Media,40 Min
72,"(2005) 
Armani Jeans Milano",34,6850,2826,83.1,82.5
73,"(1987) 
Scavolini Pesaro",30,6050,2823,94.1,93.3
74,"(2005) 
Snaidero Udine",34,6850,2819,82.9,82.3
75,"(2000) 
Adr Roma",34,6850,2818,82.9,82.3
76,"(2004) 
Villaggio Solidago Livorno",34,6825,2815,82.8,82.5
77,"(1987) 
Arexons Cantù",30,6075,2815,93.8,92.7
78,"(2001) 
Würth Roma",36,7225,2813,78.1,77.9
79,"(2002) 
Montepaschi Siena",34,6850,2813,82.7,82.1
80,"(2000) 
Montepaschi Siena",34,6875,2810,82.6,81.7
81,"(2000) 
De Vizia Avellino",34,6850,2807,82.6,82
82,"(1995) 
Cagiva Varese",32,6475,2807,87.7,86.7
83,"(2000) 
BingoSNAI Montecatini",34,6850,2806,82.5,81.9
84,"(1988) 
Snaidero Caserta",30,6000,2803,93.4,93.4
85,"(1990) 
A. Ranger Varese",30,6075,2802,93.4,92.2
86,"(1989) 
Il Messaggero Roma",30,6025,2802,93.4,93
87,"(1989) 
Philips Milano",30,6000,2797,93.2,93.2
88,"(2005) 
Bipop Carire R.Emilia",34,6975,2796,82.2,80.2
89,"(2002) 
Skipper Bologna",34,6800,2796,82.2,82.2
90,"(1995) 
Scavolini Pesaro",32,6475,2791,87.2,86.2
91,"(2000) 
Cordivari Roseto",34,6600,2789,82,84.5
92,"(1995) 
Stefanel Milano",32,6475,2789,87.2,86.1
93,"(1989) 
Phonola Caserta",30,6050,2789,93,92.2
94,"(2005) 
Navigo.it Teramo",34,6800,2786,81.9,81.9
95,"(1987) 
Enichem Livorno",30,6050,2782,92.7,92
96,"(1994) 
Benetton Treviso",32,6425,2781,86.9,86.6
97,"(2005) 
Upea Capo d'Orlando",34,6900,2779,81.7,80.6
98,"(2006) 
VidiVici Bologna",34,6850,2779,81.7,81.1
99,"(1991) 
Il Messaggero Roma",30,6050,2778,92.6,91.8
100,"(1987) 
Banco Roma",30,6025,2776,92.5,92.1
101,"(2003) 
Sicilia Messina",34,6900,2768,81.4,80.2
102,"(1994) 
Stefanel Milano",32,6450,2766,86.4,85.8
103,"(2003) 
Mabo Livorno",34,6850,2765,81.3,80.7
104,"(2005) 
Basket Livorno",34,6925,2764,81.3,79.8
105,"(2006) 
Climamio Bologna",34,6850,2764,81.3,80.7
106,"(2005) 
Montepaschi Siena",34,6850,2763,81.3,80.7
107,"(2007) 
Scavolini Spar Pesaro",34,6825,2762,81.2,80.9
108,"(2004) 
Lottomatica Roma",34,6850,2761,81.2,80.6
109,"(1995) 
Benetton Treviso",32,6425,2761,86.3,85.9
110,"(1988) 
Philips Milano",30,6000,2760,92,92
111,"(2004) 
Navigo.it Teramo",34,6825,2758,81.1,80.8
112,"(2006) 
Siviglia Wear Teramo",34,6800,2758,81.1,81.1
113,"(2003) 
Lauretana Biella",34,6900,2756,81.1,79.9
114,"(2006) 
Snaidero Cucine Udine",34,6800,2753,81,81
115,"(1991) 
Fernet Branca Pavia",30,6100,2752,91.7,90.2
116,"(1992) 
Philips Milano",30,6025,2752,91.7,91.4
117,"(2004) 
Sicc Cucine Jesi",34,6850,2751,80.9,80.3
118,"(2000) 
Paf Bologna",34,6900,2750,80.9,79.7
119,"(2006) 
Legea Scafati",34,6850,2748,80.8,80.2
120,"(2006) 
Whirlpool Varese",34,6900,2747,80.8,79.6
121,"(2004) 
Lauretana Biella",34,6800,2747,80.8,80.8
122,"(2002) 
Lauretana Biella",34,6950,2746,80.8,79
123,"(1988) 
Vismara Cantu'",30,5825,2745,91.5,94.2
124,"(2003) 
Breil Milano",34,6800,2744,80.7,80.7
125,"(2002) 
Pippo Milano",34,6850,2743,80.7,80.1
126,"(1990) 
Benetton Treviso",30,6000,2742,91.4,91.4
127,"(2005) 
Lottomatica Roma",34,6900,2740,80.6,79.4
128,"(2006) 
Angelico Biella",34,6850,2740,80.6,80
129,"(1993) 
Recoaro Milano",30,6075,2740,91.3,90.2
130,"(2004) 
Air Avellino",34,6800,2737,80.5,80.5
131,"(2002) 
Scavolini Pesaro",34,6850,2736,80.5,79.9
132,"(2004) 
Casti Group Varese",34,6825,2736,80.5,80.2
133,"(1991) 
Benetton Treviso",30,6000,2736,91.2,91.2
134,"(2002) 
Pompea Napoli",34,6850,2735,80.4,79.9
135,"(2003) 
Tris Reggio Calabria",34,6900,2733,80.4,79.2
136,"(1990) 
Il Messaggero Roma",30,6020,2731,91,90.7
137,"(2005) 
Angelico Biella",34,6850,2730,80.3,79.7
138,"(2002) 
Air Avellino",34,6900,2728,80.2,79.1
139,"(1994) 
Scavolini Pesaro",32,6500,2727,85.2,83.9
140,"(2022) 
Openjobmetis Varese",30,6050,2726,90.9,90.1
141,"(2022) 
Openjobmetis Varese",30,6050,2726,90.9,90.1
142,"(2007) 
Angelico Biella",34,6875,2725,80.1,79.3
143,"(1994) 
Filodoro Bologna",32,6475,2725,85.2,84.2
144,"(1995) 
Teamsystem Bologna",32,6525,2723,85.1,83.5
145,"(2004) 
Eurofiditalia R.Calabria",34,6875,2720,80,79.1
146,"(2002) 
Oregon Scientific Cantu'",34,6800,2718,79.9,79.9
147,"(1990) 
Libertas Livorno",30,6025,2718,90.6,90.2
148,"(1989) 
Arimo Bologna",30,6025,2716,90.5,90.2
149,"(2003) 
Lottomatica Roma",34,6925,2712,79.8,78.3
150,"(1995) 
Nuova Tirrena Roma",32,6450,2711,84.7,84.1
151,"(1987) 
S. Benedetto Torino",30,6000,2711,90.4,90.4
152,"(2004) 
Scavolini Pesaro",34,6800,2709,79.7,79.7
153,"(2007) 
Tisettanta Cantu'",34,6875,2708,79.6,78.8
154,"(2007) 
Armani Jeans Milano",34,6800,2708,79.6,79.6
155,"(1988) 
Ipifim Torino",30,6025,2706,90.2,89.8
156,"(2005) 
Vertical Vision Cantu'",34,6850,2699,79.4,78.8
157,"(2006) 
Premiata Montegranaro",34,6825,2699,79.4,79.1
158,"(1989) 
Enimont Livorno",30,6025,2699,90,89.6
159,"(2002) 
Metis Varese",34,6825,2695,79.3,79
160,"(1987) 
Dietor Bologna",30,6075,2695,89.8,88.7
161,"(1992) 
Virtus Roma",30,6000,2695,89.8,89.8
162,"(2004) 
Sedima Roseto",34,6850,2692,79.2,78.6
163,"(1991) 
Scavolini Pesaro",30,6000,2690,89.7,89.7
164,"(2007) 
Solsonica Rieti",34,6875,2689,79.1,78.2
165,"(1987) 
Neutroroberts Firenze",30,6075,2689,89.6,88.5
166,"(1990) 
Phonola Caserta",30,6050,2689,89.6,88.9
167,"(1992) 
Panasonic R.Calabria",30,6075,2688,89.6,88.5
168,"(2007) 
La Fortezza Bologna",34,6850,2684,78.9,78.4
169,"(2000) 
Telit Trieste",34,6625,2683,78.9,81
170,"(2002) 
Euro Roseto",34,6825,2682,78.9,78.6
171,"(2006) 
TDShop.it Livorno",34,6850,2681,78.9,78.3
172,"(2002) 
Acegas Trieste",34,6875,2680,78.8,78
173,"(2004) 
Armani Jeans Milano",34,6825,2680,78.8,78.5
174,"(2006) 
Tisettanta Cantu'",34,6900,2679,78.8,77.7
175,"(1993) 
Onyx Caserta",30,6000,2678,89.3,89.3
176,"(1988) 
Scavolini Pesaro",30,6000,2678,89.3,89.3
177,"(2012) 
Banco di Sardegna Sassari",30,6050,2677,89.2,88.5
178,"(2000) 
Poliform Cantu'",34,6900,2676,78.7,77.6
179,"(1989) 
Vismara Cantu'",30,6000,2676,89.2,89.2
180,"(2004) 
Snaidero Cucine Udine",34,6825,2675,78.7,78.4
181,"(1991) 
A. Ranger Varese",30,6050,2675,89.2,88.4
182,"(2007) 
Eldo Napoli",34,6875,2672,78.6,77.7
183,"(2002) 
Lottomatica Roma",34,6825,2670,78.5,78.2
184,"(1994) 
Madigan Pistoia",32,6425,2670,83.4,83.1
185,"(2007) 
Upim Bologna",34,6850,2669,78.5,77.9
186,"(2023) 
Virtus Segafredo Bologna",30,6050,2668,88.9,88.2
187,"(1989) 
Cantine Riunite R.Emilia",30,6025,2668,88.9,88.6
188,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,88.9,87.7
189,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,88.9,87.7
190,"(1993) 
Burghy Roma",30,6025,2666,88.9,88.5
191,"(1989) 
Knorr Bologna",30,6000,2664,88.8,88.8
192,"(2006) 
Armani Jeans Milano",34,6800,2663,78.3,78.3
193,"(1994) 
Illycaffe' Trieste",32,6425,2663,83.2,82.9
194,"(1991) 
Robe di Kappa Torino",30,6075,2663,88.8,87.7
195,"(1990) 
S. Clear Cantu'",30,6050,2663,88.8,88
196,"(1990) 
Panasonic R.Calabria",30,6050,2660,88.7,87.9
197,"(2002) 
Virtus Bologna",34,6850,2659,78.2,77.6
198,"(1992) 
Benetton Treviso",30,6075,2658,88.6,87.5
199,"(2004) 
Bipop Carire RE",34,6875,2657,78.1,77.3
200,"(2007) 
Cimberio Varese",34,6975,2656,78.1,76.2
201,"(2002) 
Snaidero Udine",34,6850,2656,78.1,77.5
202,"(1989) 
Irge Desio",30,6075,2656,88.5,87.4
203,"(1989) 
Paini Napoli",30,6000,2656,88.5,88.5
204,"(1990) 
Pall. Firenze",30,6000,2652,88.4,88.4
205,"(1993) 
Buckler Bologna",30,6075,2651,88.4,87.3
206,"(2008) 
Montepaschi Siena",30,6050,2651,88.4,87.6
207,"(2007) 
Lottomatica Roma",34,6675,2650,77.9,79.4
208,"(1994) 
Panapesca Montecatini",32,6450,2649,82.8,82.1
209,"(2006) 
Eldo Napoli",34,6875,2648,77.9,77
210,"(2006) 
Air Avellino",34,6825,2648,77.9,77.6
211,"(1995) 
Madigan Pistoia",32,6425,2648,82.8,82.4
212,"(1989) 
Neutroroberts Firenze",30,6150,2648,88.3,86.1
213,"(1988) 
Alno Fabriano",30,6000,2648,88.3,88.3
214,"(1995) 
Mash J. Verona",32,6525,2647,82.7,81.1
215,"(2011) 
Montepaschi Siena",32,6475,2639,82.5,81.5
216,"(2002) 
Mabo Prefabbricati Livorno",34,6800,2637,77.6,77.6
217,"(1988) 
Arimo Bologna",30,6025,2636,87.9,87.5
218,"(1987) 
Wuber Napoli",30,6100,2634,87.8,86.4
219,"(2018) 
Alma Trieste",30,6050,2634,87.8,87.1
220,"(1994) 
Pfizer R.Calabria",32,6425,2629,82.2,81.8
221,"(1993) 
Scavolini Pesaro",30,6000,2625,87.5,87.5
222,"(1988) 
Knorr Bologna",30,6000,2623,87.4,87.4
223,"(2005) 
Whirlpool Varese",34,6875,2620,77.1,76.2
224,"(2017) 
Red October Cantù",30,6050,2619,87.3,86.6
225,"(2023) 
Germani Brescia",30,6025,2618,87.3,86.9
226,"(2023) 
Openjobmetis Varese",30,6000,2618,87.3,87.3
227,"(1991) 
Glaxo Verona",30,6050,2617,87.2,86.5
228,"(1995) 
Olitalia Forli'",32,6475,2614,81.7,80.7
229,"(1988) 
Divarese Varese",30,6000,2614,87.1,87.1
230,"(1990) 
Stefanel Trieste",30,6050,2609,87,86.2
231,"(2018) 
A|X Armani Exchange Milano",30,5875,2609,87,88.8
232,"(2002) 
Viola Reggio Calabria",34,6850,2607,76.7,76.1
233,"(2007) 
Benetton Treviso",34,6825,2607,76.7,76.4
234,"(1992) 
Robe di Kappa Torino",30,6125,2594,86.5,84.7
235,"(2018) 
Banco di Sardegna Sassari",30,5875,2593,86.4,88.3
236,"(1994) 
Birex Verona",32,6450,2592,81,80.4
237,"(2007) 
Snaidero Cucine Udine",34,6825,2591,76.2,75.9
238,"(2005) 
Air Avellino",34,6800,2589,76.1,76.1
239,"(2013) 
Banco di Sardegna Sassari",30,6000,2589,86.3,86.3
240,"(1993) 
Kleenex Pistoia",30,6050,2588,86.3,85.6
241,"(2007) 
Legea Scafati",34,6600,2587,76.1,78.4
242,"(2023) 
Generazione Vincente Napoli Basket",30,6029,2587,86.2,85.8
243,"(2017) 
Banco di Sardegna Sassari",30,6100,2586,86.2,84.8
244,"(1993) 
Stefanel Trieste",30,6075,2584,86.1,85.1
245,"(1989) 
Benetton Treviso",30,6050,2584,86.1,85.4
246,"(2016) 
EA7 Emporio Armani Milano",30,6000,2584,86.1,86.1
247,"(2014) 
EA7 Emporio Armani Milano",30,6000,2584,86.1,86.1
248,"(2006) 
Benetton Treviso",34,6800,2582,75.9,75.9
249,"(1993) 
C. Campeginese R.Emilia",30,6075,2582,86.1,85
250,"(1989) 
Viola Reggio Calabria",30,6050,2582,86.1,85.4
251,"(2011) 
Banco di Sardegna Sassari",32,6400,2581,80.7,80.7
252,"(1990) 
Filodoro Napoli",30,6100,2581,86,84.6
253,"(1987) 
Allibert Livorno",30,6050,2576,85.9,85.2
254,"(1992) 
Knorr Bologna",30,6050,2575,85.8,85.1
255,"(1990) 
Knorr Bologna",30,6019,2574,85.8,85.5
256,"(1994) 
Teorematour Roma",32,6425,2572,80.4,80.1
257,"(1992) 
S. Clear Cantu'",30,6100,2572,85.7,84.3
258,"(1994) 
Meta System R.Emilia",32,6450,2569,80.3,79.7
259,"(1987) 
Irge Desio",30,6050,2568,85.6,84.9
260,"(1991) 
Knorr Bologna",30,5875,2561,85.4,87.2
261,"(2006) 
Bipop Carire R.Emilia",34,6800,2560,75.3,75.3
262,"(1995) 
Illycaffe' Trieste",32,6425,2557,79.9,79.6
263,"(1992) 
Scavolini Pesaro",30,6000,2557,85.2,85.2
264,"(2006) 
Lottomatica Roma",34,6925,2556,75.2,73.8
265,"(2008) 
Lottomatica Roma",30,6125,2556,85.2,83.5
266,"(2017) 
Vanoli Cremona",30,6000,2554,85.1,85.1
267,"(2005) 
Viola R.Calabria",34,6875,2549,75,74.2
268,"(2014) 
Banco di Sardegna Sassari",30,6075,2549,85,83.9
269,"(1993) 
Pfizer R.Calabria",30,6050,2547,84.9,84.2
270,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,84.7,84.4
271,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,84.7,84.4
272,"(1992) 
Phonola Caserta",30,6075,2541,84.7,83.7
273,"(2021) 
Banco di Sardegna Sassari",30,6075,2541,84.7,83.7
274,"(2021) 
Banco di Sardegna Sassari",30,6075,2541,84.7,83.7
275,"(1993) 
Glaxo Verona",30,6075,2539,84.6,83.6
276,"(1991) 
Filanto Forli'",30,5825,2537,84.6,87.1
277,"(2011) 
EA7 Armani Milano",32,6400,2532,79.1,79.1
278,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2531,84.4,83.7
279,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2531,84.4,83.7
280,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,84.3,84
281,"(2022) 
Banco di Sardegna Sassari",30,6025,2530,84.3,84
282,"(1991) 
S. Clear Cantu'",30,6025,2527,84.2,83.9
283,"(2020) 
Banco di Sardegna Sassari",28,5625,2527,90.3,89.8
284,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2526,84.2,83.5
285,"(2006) 
Upea Capo d'Orlando",34,6825,2524,74.2,74
286,"(2021) 
Germani Brescia",30,6000,2524,84.1,84.1
287,"(2021) 
Germani Brescia",30,6000,2524,84.1,84.1
288,"(1992) 
Kleenex Pistoia",30,6050,2521,84,83.3
289,"(1989) 
Panapesca Montecatini",30,6025,2521,84,83.7
290,"(2011) 
Acea Roma",32,6525,2519,78.7,77.2
291,"(2012) 
Cimberio Varese",30,6050,2519,84,83.3
292,"(2003) 
Coop Nordest Trieste",34,6625,2518,74.1,76
293,"(1988) 
Paini Napoli",30,5800,2516,83.9,86.8
294,"(2008) 
Angelico Biella",30,6050,2514,83.8,83.1
295,"(2010) 
Montepaschi Siena",30,6000,2514,83.8,83.8
296,"(1988) 
Allibert Livorno",30,5825,2512,83.7,86.2
297,"(2022) 
Umana Reyer Venezia",30,6075,2510,83.7,82.6
298,"(2022) 
Umana Reyer Venezia",30,6075,2510,83.7,82.6
299,"(2015) 
Banco di Sardegna Sassari",30,6125,2509,83.6,81.9
300,"(1993) 
Filodoro Bologna",30,6050,2506,83.5,82.8
301,"(1988) 
Cantine Riunite R.Emilia",30,5825,2502,83.4,85.9
302,"(2023) 
Dolomiti Energia Trentino",30,6025,2498,83.3,82.9
303,"(2016) 
Enel Brindisi",30,6100,2495,83.2,81.8
304,"(2022) 
Happy Casa Brindisi",30,6025,2494,83.1,82.8
305,"(2017) 
Sidigas Avellino",30,6175,2492,83.1,80.7
306,"(2018) 
Fiat Torino",30,6125,2492,83.1,81.4
307,"(2008) 
Banca Tercas Teramo",30,6100,2491,83,81.7
308,"(1992) 
Marr Rimini",30,6100,2489,83,81.6
309,"(2012) 
Sutor Montegranaro",30,6050,2489,83,82.3
310,"(1995) 
Viola Reggio Calabria",32,6450,2488,77.8,77.1
311,"(2023) 
Umana Reyer Venezia",30,6025,2488,82.9,82.6
312,"(1999) 
Lineltex Imola",30,6025,2487,82.9,82.6
313,"(1992) 
Bialetti Montecatini",30,6075,2485,82.8,81.8
314,"(1987) 
Benetton Treviso",30,6050,2485,82.8,82.1
315,"(2009) 
Montepaschi Siena",28,5600,2485,88.8,88.8
316,"(2018) 
Vanoli Cremona",30,5850,2484,82.8,84.9
317,"(2011) 
Fabi Shoes Montegranaro",32,6425,2482,77.6,77.3
318,"(1988) 
Hitachi Venezia",30,6000,2482,82.7,82.7
319,"(2023) 
Givova Scafati Basket",30,6100,2481,82.7,81.3
320,"(2017) 
Umana Reyer Venezia",30,6075,2481,82.7,81.7
321,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,82.7,82.4
322,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,82.7,82.4
323,"(2011) 
Sidigas Avellino",32,6475,2480,77.5,76.6
324,"(1993) 
Benetton Treviso",30,6100,2480,82.7,81.3
325,"(2011) 
Otto Caserta",32,6425,2479,77.5,77.2
326,"(1988) 
Phonola Roma",30,6000,2479,82.6,82.6
327,"(2011) 
Umana Venezia",32,6450,2475,77.3,76.7
328,"(2022) 
Germani Brescia",30,6100,2474,82.5,81.1
329,"(2022) 
Germani Brescia",30,6100,2474,82.5,81.1
330,"(1990) 
Sidis R.Emilia",30,6125,2473,82.4,80.8
331,"(1993) 
Bialetti Montecatini",30,6075,2472,82.4,81.4
332,"(2021) 
Openjobmetis Varese",30,6025,2470,82.3,82
333,"(2018) 
Sidigas Avellino",30,6025,2470,82.3,82
334,"(2010) 
Air Avellino",30,6075,2468,82.3,81.3
335,"(1988) 
Benetton Treviso",30,6025,2467,82.2,81.9
336,"(1993) 
S. Clear Cantu'",30,6050,2465,82.2,81.5
337,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,82.2,81.5
338,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,82.2,81.5
339,"(2005) 
BT Roseto",34,6800,2464,72.5,72.5
340,"(2010) 
Dinamo Sassari",30,6075,2463,82.1,81.1
341,"(2017) 
EA7 Emporio Armani Milano",30,6075,2463,82.1,81.1
342,"(2002) 
Carifac Fabriano",34,6925,2460,72.4,71
343,"(1995) 
Teorematour Milano",32,6400,2458,76.8,76.8
344,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2458,81.9,81.3
345,"(2008) 
Scavolini Spar Pesaro",30,6075,2456,81.9,80.9
346,"(2016) 
Fiat Torino",30,6075,2455,81.8,80.8
347,"(2011) 
Angelico Biella",32,6500,2454,76.7,75.5
348,"(2018) 
Happy Casa Brindisi",30,6075,2454,81.8,80.8
349,"(1995) 
Cx Orologi Siena",32,6425,2452,76.6,76.3
350,"(2013) 
EA7 Emporio Armani Milano",30,6025,2452,81.7,81.4
