#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Kristjan Kangur,0,VAR,30,24.2,5.3,2.0,4.9,401,0.5,2.0,254,0.8,1.0,862,1.3,2.5,3.8,0.9,0.7,0.0,1.3,2.5
157,Eric Lombardi,0,PIS,33,20.1,5.1,2.0,5.1,396,0.2,0.9,161,0.9,1.3,714,1.0,3.3,4.2,1.0,0.7,0.3,1.1,1.8
158,Tommaso Laquintana,0,ORL,34,15.8,5.1,1.8,3.9,466,0.3,1.0,294,1.2,1.7,737,0.6,1.4,2.1,1.2,1.0,0.0,1.8,1.6
159,Delroy James,0,REG,15,18.1,5.1,1.9,5.7,337,0.4,2.1,188,0.8,1.4,571,0.9,2.5,3.5,1.5,0.9,0.9,2.1,1.9
160,Brian Sacchetti,0,SAS,32,21.0,5.1,1.4,3.6,404,1.0,2.5,405,1.2,1.5,776,1.3,3.0,4.3,2.0,0.6,0.1,1.0,1.2
161,Danny Agbelese,0,NBB,23,15.9,5.0,2.3,4.0,565,0.0,0.0,0,0.5,0.9,600,1.6,2.6,4.2,0.2,0.3,0.7,1.1,2.8
162,Daniele Cavaliero,0,VAR,28,18.1,4.8,1.6,4.3,375,0.9,2.3,391,0.7,0.9,792,0.1,1.5,1.6,1.4,0.6,0.0,0.9,1.8
163,Simone Fontecchio,0,MIL,28,12.1,4.6,1.8,3.6,495,0.7,1.6,422,0.4,0.5,714,0.5,1.1,1.6,0.8,0.4,0.1,0.7,2.0
164,Marco Cusin,0,AVE,32,18.1,4.6,1.8,3.5,532,0.0,0.0,0,0.9,1.3,700,1.7,3.3,4.9,0.8,0.4,0.9,1.8,2.6
165,Zoltan Perl,0,ORL,16,14.8,4.5,1.5,3.5,429,0.2,0.6,300,1.3,1.6,840,0.6,1.7,2.3,0.8,0.6,0.0,1.1,1.3
166,Giancarlo Ferrero,0,VAR,26,13.7,4.4,1.6,3.2,494,0.5,1.3,382,0.8,1.0,741,0.3,1.3,1.6,0.4,0.4,0.0,0.3,2.4
167,Craig Callahan,0,CAN,27,13.9,4.4,1.5,3.7,396,0.8,2.4,338,0.6,1.1,567,1.1,1.3,2.4,0.8,0.3,0.0,0.6,2.6
168,Teddy Okereafor,0,PIS,24,17.5,4.4,1.6,4.6,355,0.4,1.7,220,0.8,0.9,818,0.4,2.0,2.4,2.2,0.9,0.0,1.2,1.2
169,Gabe York,0,CRE,6,17.0,4.3,1.5,6.7,225,0.7,4.2,160,0.7,0.8,800,0.7,2.5,3.2,1.5,0.7,0.2,1.0,1.5
170,Benjamin Ortner,0,VEN,31,13.5,4.1,1.8,3.3,534,0.0,0.0,0,0.5,1.1,485,1.3,1.6,2.9,0.6,0.4,0.3,0.7,2.3
171,Blaz Mesicek,0,NBB,9,14.9,4.0,1.4,3.8,382,0.7,2.1,316,0.4,0.9,500,0.1,1.0,1.1,0.3,0.1,0.0,1.3,2.0
172,Jawad Williams,0,REG,11,15.9,3.9,1.4,4.1,333,0.4,1.9,190,0.8,0.9,900,0.6,1.6,2.3,0.5,0.4,0.4,0.8,2.2
173,Viktor C. Gaddefors,0,JUV,30,22.3,3.9,1.4,3.1,457,0.4,1.1,353,0.6,1.0,633,0.3,2.6,3.0,1.3,1.0,0.1,1.0,2.7
174,Franko Bushati,0,BRE,30,13.9,3.6,1.2,3.8,327,0.5,2.2,224,0.7,1.1,606,0.3,1.1,1.4,0.8,0.3,0.0,0.8,1.8
175,Julyan Stone,0,VEN,26,18.8,3.5,1.2,3.2,366,0.7,1.8,362,0.6,1.0,600,0.9,3.2,4.1,2.6,0.9,0.3,1.2,2.2
176,Andrea Zerini,0,AVE,39,14.8,3.3,1.2,2.9,402,0.6,1.9,329,0.4,0.7,615,0.8,1.6,2.4,0.7,0.3,0.6,0.8,1.9
177,Gino Cuccarolo,0,TOR,5,12.8,3.2,1.6,2.4,667,0.0,0.0,0,0.0,0.2,0,1.6,1.4,3.0,0.8,0.0,0.4,0.8,2.6
178,Alessandro Lever,0,REG,1,6.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
179,Jeff Viggiano,0,VEN,40,10.2,2.9,1.0,2.7,387,0.5,1.7,290,0.4,0.5,778,0.3,1.1,1.4,0.5,0.4,0.1,0.4,1.1
180,Riccardo Moraschini,0,TREN,27,10.3,2.8,1.2,2.6,457,0.2,0.7,300,0.2,0.4,545,0.2,0.7,1.0,0.4,0.4,0.0,0.6,0.5
181,Arturs Strautins,0,REG,14,12.0,2.8,0.8,1.9,423,0.4,1.2,294,0.9,1.1,800,0.6,1.5,2.1,0.4,0.3,0.1,0.6,1.6
182,Uros Slokar,0,CAN,4,10.3,2.8,1.0,2.0,500,0.0,0.5,0,0.8,1.0,750,1.5,1.3,2.8,0.0,0.5,0.0,1.3,1.0
183,Donatas Zavackas,0,PES,26,13.9,2.7,0.8,2.5,338,0.6,1.6,357,0.4,0.5,786,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1.9
184,Joshua Jackson,0,JUV,12,8.4,2.7,0.8,2.1,360,0.5,1.3,400,0.7,0.9,727,0.3,0.7,0.9,0.4,0.2,0.0,0.2,0.5
185,Massimo Bulleri,0,VAR,24,10.1,2.5,0.8,2.5,328,0.3,1.3,200,0.6,0.8,789,0.2,0.8,1.0,0.9,0.5,0.0,1.0,2.1
186,Mario Ihring,0,ORL,2,10.5,2.5,1.0,3.0,333,0.5,1.5,333,0.0,0.0,0,0.5,1.0,1.5,2.0,0.5,0.0,1.5,1.5
187,Andrea Amato,0,CRE,17,8.9,2.5,0.8,2.1,361,0.5,1.4,348,0.5,0.5,1.00,0.1,0.4,0.5,1.6,0.4,0.0,0.8,1.8
188,David Okeke,0,TOR,17,9.2,2.5,0.9,1.6,593,0.2,0.4,429,0.4,0.6,700,0.6,0.9,1.5,0.2,0.2,0.1,0.1,1.1
189,Marco Spanghero,0,NBB,28,11.0,2.2,0.8,2.5,304,0.5,1.7,292,0.2,0.2,1.00,0.3,0.7,1.0,0.8,0.4,0.0,0.8,1.5
190,Salvatore Parrillo,0,CAN,29,10.2,2.2,0.7,1.9,370,0.5,1.3,368,0.3,0.4,833,0.3,0.8,1.1,0.7,0.3,0.0,0.3,2.1
191,Davide Parente,0,TOR,13,6.8,2.0,0.5,1.8,304,0.5,1.6,333,0.4,0.4,1.00,0.0,0.0,0.0,0.6,0.2,0.0,0.4,0.8
192,Federico Miaschi,0,VEN,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Tomas Ress,0,VEN,41,8.7,2.0,0.7,2.3,290,0.5,1.7,282,0.2,0.4,533,0.3,0.9,1.2,0.3,0.1,0.3,0.2,0.6
194,Riccardo Crespi,0,TOR,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Giulio Gazzotti,0,PES,30,10.5,1.9,0.7,2.0,333,0.3,1.0,323,0.3,0.4,727,0.3,1.3,1.6,0.6,0.4,0.1,0.2,1.8
196,Giacomo Devecchi,0,SAS,30,13.1,1.9,0.7,2.1,323,0.4,1.3,300,0.2,0.2,833,0.4,0.9,1.3,0.7,0.6,0.1,0.5,1.3
197,Sandro Nicevic,0,ORL,9,8.2,1.9,0.7,2.1,316,0.0,0.0,0,0.6,0.6,1.00,0.2,0.8,1.0,0.9,0.2,0.2,0.7,1.4
198,Francesco Quaglia,0,CAN,16,5.9,1.9,0.8,1.7,444,0.1,0.6,200,0.3,0.4,571,0.4,0.9,1.3,0.1,0.0,0.0,0.1,0.9
199,Vaidas Kariniauskas,0,CAN,14,15.4,1.7,0.6,2.0,321,0.1,0.9,77,0.4,0.8,455,0.4,1.1,1.5,2.6,0.3,0.1,0.9,2.1
200,Marco Cardillo,0,NBB,27,16.1,1.6,0.6,1.7,340,0.2,1.0,185,0.3,0.6,438,0.4,2.0,2.5,0.7,0.7,0.0,0.7,2.3
201,Linton Johnson,0,JUV,13,10.4,1.6,0.7,1.2,600,0.0,0.1,0,0.2,0.3,750,1.2,1.9,3.1,0.3,0.5,0.2,0.2,2.5
202,Lorenzo D'ercole,0,SAS,27,12.3,1.5,0.5,1.7,304,0.5,1.6,302,0.0,0.0,0,0.1,0.9,1.0,0.6,0.4,0.0,0.5,1.0
203,Pietro Bocconcelli,0,PES,2,3.5,1.5,0.5,1.0,500,0.5,1.0,500,0.0,0.0,0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.5
204,Michele Serpilli,0,PES,2,6.0,1.5,0.5,1.0,500,0.5,1.0,500,0.0,0.0,0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
205,Marco Lagana,0,BRE,10,9.1,1.5,0.5,2.3,217,0.4,1.4,286,0.1,0.2,500,0.2,0.8,1.0,0.6,0.2,0.0,1.4,1.8
206,Davide Bruttini,0,BRE,11,6.5,1.5,0.5,1.2,385,0.0,0.0,0,0.5,0.5,1.00,0.5,0.5,1.0,0.4,0.5,0.0,0.4,1.3
207,Bruno Cerella,0,MIL,15,8.4,1.4,0.6,1.3,450,0.2,0.7,300,0.0,0.0,0,0.1,0.9,1.0,0.6,0.3,0.0,0.4,1.1
208,Diego Monaldi,0,SAS,11,5.2,1.4,0.5,0.9,500,0.4,0.7,500,0.1,0.2,500,0.2,0.4,0.5,0.2,0.4,0.0,0.4,0.5
209,Daniel Donzelli,0,NBB,10,7.4,1.2,0.4,1.7,235,0.1,0.8,125,0.3,0.5,600,0.5,1.2,1.7,0.4,0.3,0.3,0.5,0.4
210,Salvatore Parlato,0,AVE,6,1.3,1.2,0.3,0.5,667,0.3,0.5,667,0.2,0.3,500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2
211,Giorgio Galipo,0,ORL,3,7.3,1.0,0.3,1.3,250,0.3,0.7,500,0.0,0.0,0,0.0,0.3,0.3,0.3,0.0,0.0,1.3,0.7
212,Pietro Vertova,0,BRE,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Andrea Donda,0,ORL,1,1.0,1.0,0.0,1.0,0,0.0,0.0,0,1.0,2.0,500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214,Luca Lechthaler,0,TREN,28,5.4,0.9,0.3,0.7,450,0.0,0.0,0,0.3,0.5,615,0.6,0.9,1.5,0.2,0.1,0.1,0.5,1.0
215,Giorgio Sgobba,0,NBB,8,3.5,0.9,0.4,0.8,500,0.0,0.1,0,0.1,0.3,500,0.1,0.1,0.3,0.0,0.3,0.0,0.1,0.1
216,Alessandro Cittadini,0,BRE,6,5.7,0.8,0.3,1.0,333,0.0,0.0,0,0.2,0.3,500,0.2,0.0,0.2,0.0,0.3,0.0,0.7,0.7
217,Giovanni Severini,0,AVE,29,5.3,0.7,0.2,0.6,389,0.1,0.4,333,0.1,0.4,273,0.2,0.5,0.7,0.4,0.2,0.0,0.2,0.6
218,Federico Bonacini,0,REG,9,10.6,0.7,0.3,1.1,300,0.0,0.6,0,0.0,0.0,0,0.3,0.8,1.1,0.3,0.1,0.1,0.2,1.6
219,Dario Boccasavia,0,CRE,3,2.7,0.7,0.3,0.7,500,0.0,0.3,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0
220,Riccardo Ballabio,0,CAN,3,2.0,0.7,0.3,0.7,500,0.0,0.0,0,0.0,0.0,0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0
221,Nika Metreveli,0,JUV,10,4.6,0.6,0.2,0.9,222,0.0,0.1,0,0.2,0.2,1.00,0.5,0.5,1.0,0.1,0.0,0.0,0.7,0.9
222,Marco Passera,0,BRE,6,5.5,0.5,0.2,1.3,125,0.0,1.0,0,0.2,0.3,500,0.0,0.3,0.3,0.7,0.2,0.0,1.0,1.0
223,Michele Ebeling,0,SAS,4,1.3,0.5,0.3,0.8,333,0.0,0.3,0,0.0,0.0,0,0.0,0.5,0.5,0.3,0.0,0.0,0.5,0.0
224,Marco Lagana,0,CAN,4,4.0,0.5,0.0,1.3,0,0.0,0.5,0,0.5,0.5,1.00,0.0,0.8,0.8,0.3,0.3,0.0,0.0,0.3
225,Matias Ariel Ibarra,0,CRE,5,3.0,0.4,0.2,0.6,333,0.0,0.2,0,0.0,0.0,0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,1.0
226,Alessio Bolis,0,BRE,5,6.6,0.4,0.2,1.2,167,0.0,0.2,0,0.0,0.0,0,0.2,0.0,0.2,0.2,0.2,0.0,0.4,0.4
227,Alessandro Cassese,0,PES,8,3.0,0.4,0.1,0.4,333,0.1,0.3,500,0.0,0.0,0,0.1,0.1,0.3,0.1,0.0,0.0,0.4,0.5
228,Riccardo Visconti,0,VEN,9,2.2,0.3,0.1,0.4,250,0.1,0.2,500,0.0,0.0,0,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.6
229,Dario Cefarelli,0,JUV,11,3.8,0.3,0.1,0.6,143,0.1,0.5,200,0.0,0.0,0,0.1,0.3,0.4,0.0,0.0,0.2,0.0,0.6
230,Marco Di Pizzo,0,PIS,11,1.7,0.3,0.1,0.2,500,0.0,0.0,0,0.1,0.2,500,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1
231,Brandon Solazzi,0,PIS,24,3.2,0.3,0.1,0.4,200,0.0,0.1,0,0.1,0.2,500,0.0,0.1,0.1,0.3,0.0,0.0,0.2,0.2
232,Filip Pavicevic,0,ORL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
233,Davide Giglia,0,ORL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Francesco Carlo Stella,0,ORL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
235,Matteo Canavesi,0,VAR,2,2.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
236,Abdel Kadel Pierre Fall,0,TOR,7,2.4,0.0,0.0,0.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
237,Berthol Nyonse,0,BRE,3,1.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7
238,Matteo Lo Biondo,0,VAR,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Lorenzo Esposito,0,AVE,5,1.0,0.0,0.0,0.2,0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Luca Conti,0,TREN,3,1.3,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
241,Donato Vitale,0,TOR,4,2.5,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
242,Gabriele Pacifico,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Sergio Invidia,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,Michele Antelli,0,VEN,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Michele Esposito,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Andrea Bernardi,0,TREN,3,2.3,0.0,0.0,0.7,0,0.0,0.3,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.7
247,Edoardo Battiston,0,VEN,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Isacco Lovisotto,0,TREN,7,1.3,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
249,Nicholas Groppi,0,VEN,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Simone Bergamo,0,VEN,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
251,Vincenzo Ventrone,0,JUV,2,3.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
252,Biram Baparape,0,CAN,5,1.8,0.0,0.0,0.6,0,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Francesco Zanetti,0,BRE,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Gianmarco De Vita,0,VAR,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Vincenzo Taddeo,0,VEN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
