#,Squadra,Giocate,Min,Totale,Media,40 Min
559,"(2000) 
Vip Rimini",34,6800,3086,55.7,55.7
560,"(1988) 
Cantine Riunite R.Emilia",30,5825,2572,56.2,56.2
561,"(2003) 
Sicilia Messina",34,6900,3024,56.3,56.3
562,"(1989) 
Scavolini Pesaro",30,6025,2710,51.7,51.7
563,"(2001) 
Benetton Treviso",36,7250,2986,51.2,51.2
564,"(2002) 
Scavolini Pesaro",34,6850,2892,57.2,57.2
565,"(1989) 
Cantine Riunite R.Emilia",30,6025,2653,56.4,56.4
566,"(2000) 
Müller Verona",34,6850,3123,56.4,56.4
567,"(2001) 
Fabriano Basket",36,7275,3166,53.8,53.8
568,"(2001) 
Mabo Prefabbricati Livorno",36,7250,3199,56,56
569,"(1991) 
Il Messaggero Roma",30,6050,2663,55,55
570,"(1987) 
Scavolini Pesaro",30,6050,2760,54.2,54.2
571,"(1987) 
Irge Desio",30,6050,2684,56.4,56.4
572,"(2000) 
Varese Roosters",34,6825,3210,56.9,56.9
573,"(1988) 
Allibert Livorno",30,5825,2613,57.1,57.1
574,"(2005) 
Viola R.Calabria",34,6875,3055,57.3,57.3
575,"(1988) 
Hitachi Venezia",30,6000,2668,54.8,54.8
576,"(1991) 
Robe di Kappa Torino",30,6075,2711,58.3,58.3
577,"(1988) 
Alno Fabriano",30,6000,2838,54.9,54.9
578,"(1989) 
Philips Milano",30,6000,2744,53.7,53.7
579,"(1994) 
Meta System R.Emilia",32,6450,2867,59.2,59.2
580,"(1994) 
Panapesca Montecatini",32,6450,2956,58.7,58.7
581,"(1990) 
Filodoro Napoli",30,6100,2677,56.5,56.5
582,"(1990) 
A. Ranger Varese",30,6069,2860,54.9,54.9
583,"(1990) 
Scavolini Pesaro",30,6050,2888,58.5,58.5
584,"(1990) 
Libertas Livorno",30,6025,2752,57.9,57.9
585,"(1987) 
Enichem Livorno",30,6050,2700,54.9,54.9
586,"(1990) 
S. Clear Cantu'",30,6050,2644,57.8,57.8
587,"(1987) 
Wuber Napoli",30,6100,2746,53.9,53.9
588,"(1989) 
Panapesca Montecatini",30,6025,2678,57,57
589,"(1991) 
Filanto Forli'",30,5825,2823,57.2,57.2
590,"(1995) 
Teorematour Milano",32,6400,2730,59,59
591,"(1990) 
Philips Milano",30,6025,2679,55.1,55.1
592,"(1987) 
Dietor Bologna",30,6075,2687,55.4,55.4
593,"(1987) 
Arexons Cantù",30,6075,2678,53.3,53.3
594,"(1991) 
Fernet Branca Pavia",30,6100,2841,57.4,57.4
595,"(1987) 
Banco Roma",30,6025,2721,52.5,52.5
596,"(2001) 
Viola Reggio Calabria",36,7250,3205,58,58
597,"(1988) 
Enichem Livorno",30,6050,2754,55.8,55.8
598,"(1990) 
Auxilium Torino",30,6020,2931,56.4,56.4
599,"(1987) 
Snaidero Caserta",30,6000,2858,54,54
600,"(1991) 
Glaxo Verona",30,6050,2717,60,60
601,"(1989) 
Viola Reggio Calabria",30,6050,2598,55.1,55.1
602,"(2001) 
Lauretana Biella",36,7300,3091,57.3,57.3
603,"(1989) 
A. Ranger Varese",30,6025,2766,53.9,53.9
604,"(1989) 
Paini Napoli",30,6000,2644,55.1,55.1
605,"(1990) 
Pall. Firenze",30,6000,2869,59.2,59.2
606,"(1988) 
Vismara Cantu'",30,5825,2686,57,57
607,"(1987) 
S. Benedetto Torino",30,6000,2740,56,56
608,"(1987) 
Tracer Milano",30,6025,2906,55,55
609,"(1987) 
Neutroroberts Firenze",30,6075,2801,58.7,58.7
610,"(1988) 
Ipifim Torino",30,6025,2798,58.8,58.8
611,"(1987) 
Hitachi Venezia",30,6025,2919,55.6,55.6
612,"(1989) 
Neutroroberts Firenze",30,6150,2834,59.9,59.9
613,"(1990) 
Filanto Forli'",30,6025,3109,58,58
614,"(1987) 
Divarese Varese",30,6100,2661,56.2,56.2
615,"(1989) 
Irge Desio",30,6075,3291,61.5,61.5
616,"(1987) 
Basket Brescia",30,6100,3261,59.4,59.4
