#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
22,Amedeo Della Valle,0,BRE,35,26.6,13.9,3.8,8.7,433,2.3,5.3,422,4.1,4.5,917,0.3,2.3,2.6,2.9,0.9,0.1,1.7,1.8
23,Breein Tyree,0,SAS,28,27.0,13.9,5.0,11.6,435,1.8,5.2,345,2.0,2.9,704,0.3,2.3,2.6,2.6,0.9,0.1,2.1,2.1
24,Sean McDermott,0,VAR,27,29.6,13.9,4.6,9.9,466,2.7,6.6,412,2.0,2.3,869,0.7,3.7,4.4,1.3,0.6,0.3,1.0,2.0
25,Marco Belinelli,1,BOL,41,21.2,13.7,4.3,9.9,430,2.9,7.0,411,2.3,2.5,931,0.2,1.3,1.5,2.2,0.4,0.0,0.9,1.6
26,Scott Bamforth,0,PES,21,27.3,13.7,4.3,9.7,446,2.3,5.6,419,2.7,2.9,933,0.6,2.4,3.0,3.7,1.0,0.0,2.1,2.7
27,Tornike Shengelia,0,BOL,36,23.6,13.6,4.5,9.0,502,0.7,1.9,382,3.9,4.8,808,1.1,3.8,4.9,3.1,0.7,0.2,2.1,2.3
28,D'Angelo Harrison,0,TREV,28,25.7,13.4,4.2,10.4,405,1.6,5.2,303,3.4,4.1,826,0.4,3.3,3.7,1.9,1.4,0.1,1.7,3.2
29,Brandon Jefferson,0,SAS,17,27.5,13.2,4.2,8.7,480,2.7,6.4,426,2.2,2.3,949,0.1,1.8,1.9,3.8,0.9,0.1,1.8,2.4
30,Kruize Pinkins,0,SCAF,27,28.6,13.2,4.4,7.6,583,0.9,2.1,414,3.5,4.6,766,1.9,5.0,6.9,1.6,0.4,0.2,2.0,3.0
31,Leonardo Tote,0,PES,24,24.7,13.1,4.9,9.7,509,0.0,0.3,0,3.3,4.7,705,2.0,3.1,5.1,1.0,0.6,0.9,1.7,2.7
32,Shabazz Napier,0,MIL,27,25.8,13.1,4.1,8.3,493,2.0,4.4,449,3.0,3.6,835,0.4,1.5,1.9,4.0,1.2,0.1,2.3,2.2
33,"Frank Bartley, IV",0,NBB,16,27.1,12.9,4.7,11.9,393,1.6,6.1,265,1.9,2.6,738,0.6,3.1,3.7,1.9,1.3,0.1,1.9,1.7
34,Eric Washington,0,NBB,10,27.9,12.9,4.3,7.9,544,1.3,3.0,433,3.0,3.4,882,0.7,1.9,2.6,4.7,1.0,0.0,2.9,2.1
35,C.J. Massinburg,0,BRE,35,21.8,12.8,4.2,8.2,509,1.8,4.0,460,2.7,3.3,795,1.1,2.4,3.5,2.0,1.3,0.1,0.7,1.2
36,Miro Bilan,0,BRE,36,24.6,12.7,5.1,8.6,595,0.2,0.4,400,2.3,3.2,713,2.8,5.6,8.3,2.8,0.8,0.3,2.0,2.2
37,Sek Henry,0,SCAF,7,27.3,12.6,4.3,8.1,526,3.0,5.3,568,1.0,1.4,700,0.3,0.9,1.1,2.6,0.9,0.0,1.3,2.3
38,Hugo Besson,0,VAR,10,24.1,12.5,3.9,9.3,419,1.6,4.1,390,3.1,4.3,721,0.0,3.5,3.5,2.9,0.5,0.1,1.6,1.6
39,Davide Denegri,0,CRE,27,25.7,12.4,3.8,9.5,398,2.1,5.7,374,2.7,3.0,925,0.8,2.3,3.1,3.0,0.7,0.0,0.8,2.4
40,Markel Brown,0,NAP,16,29.3,12.2,3.1,9.6,327,1.8,6.6,274,4.1,4.8,868,0.8,2.9,3.7,2.1,1.0,0.4,1.8,2.3
41,Terry Allen,0,TREV,30,27.2,12.2,4.6,9.1,502,1.4,3.9,359,1.6,2.1,778,1.3,3.3,4.6,0.9,0.8,0.1,1.0,2.0
42,Michal Sokolowski,0,NAP,30,33.3,12.1,4.2,8.8,473,1.6,4.4,353,2.2,2.8,786,1.2,4.1,5.3,2.2,1.1,0.1,1.7,3.2
43,Davide Moretti,0,VAR,26,27.7,12.1,3.6,8.7,412,2.4,5.7,419,2.5,2.8,892,0.4,2.5,3.0,3.0,0.8,0.0,2.2,2.0
44,Gerald Robinson,0,SCAF,28,28.6,12.0,4.5,10.2,442,1.4,4.1,330,1.6,1.8,902,0.4,2.1,2.4,6.0,1.4,0.2,2.0,2.9
45,Jamar Smith,0,REG,32,21.5,11.8,4.3,9.4,457,1.9,5.1,368,1.4,1.5,917,0.2,1.8,2.0,2.5,0.7,0.1,1.2,2.1
46,Gabe Brown,0,VAR,30,29.8,11.8,4.2,8.6,483,2.4,5.9,410,1.0,1.3,816,0.8,4.7,5.5,0.8,0.4,0.2,1.5,2.2
47,Tommaso Baldasso,0,TORT,35,22.6,11.6,3.8,9.3,404,2.6,6.6,396,1.5,1.9,800,0.3,2.2,2.5,1.7,0.7,0.0,0.9,2.1
48,Jamel Morris,0,NBB,29,26.6,11.6,4.1,10.9,378,1.9,5.7,341,1.4,1.6,872,0.3,2.1,2.4,2.5,0.6,0.1,1.7,2.6
49,Ousmane Diop,0,SAS,24,21.5,11.5,3.9,6.6,591,0.1,0.3,286,3.6,5.2,694,2.4,2.8,5.3,0.9,0.8,0.5,2.0,2.9
50,Prentiss Hubb,0,TREN,30,24.6,11.5,3.8,10.0,382,2.6,7.2,361,1.2,1.6,735,0.2,1.7,1.9,5.0,0.4,0.1,2.0,1.7
51,David Logan,0,SCAF,18,23.4,11.4,3.7,9.2,404,2.4,5.9,406,1.6,2.1,757,0.3,1.8,2.2,2.1,0.7,0.1,1.2,1.3
52,Kyle Wiltjer,0,VEN,38,19.4,11.2,3.9,8.4,461,1.8,4.7,395,1.6,2.0,792,0.6,2.7,3.2,1.0,0.3,0.1,1.2,1.8
53,Tariq Owens,0,NAP,30,26.7,11.1,4.5,7.4,613,0.7,1.9,386,1.3,1.8,717,2.1,5.0,7.0,0.8,0.9,1.2,1.4,3.0
54,Derek Ogbeide,0,PIS,33,27.7,11.0,4.6,7.4,630,0.0,0.0,0,1.7,2.9,588,2.4,5.8,8.2,0.8,0.7,1.1,1.5,2.4
55,Gabriel Lundberg,0,BOL,30,20.6,10.9,3.8,7.2,528,1.8,4.2,421,1.5,1.7,885,0.6,2.1,2.7,2.7,0.8,0.0,1.1,1.7
56,Stephane Gombauld,0,SAS,30,19.7,10.9,4.5,6.6,678,0.0,0.0,0,1.9,2.5,757,1.8,4.0,5.8,0.6,0.7,0.7,1.2,2.1
57,Colbey Ross,0,TORT,23,22.0,10.8,3.7,8.8,419,1.6,4.3,364,1.9,2.4,782,0.5,2.6,3.1,4.8,1.0,0.2,2.5,2.7
58,Kyle Weems,0,TORT,35,25.0,10.8,4.0,9.8,406,1.3,4.1,315,1.5,1.9,794,1.1,3.0,4.1,1.5,0.7,0.4,1.5,2.1
59,Wayne McCullough,0,CRE,30,22.0,10.7,3.8,8.5,453,2.1,5.1,403,1.0,1.6,638,0.7,2.3,3.0,1.0,0.9,0.1,1.4,2.7
60,Semaj Christon,0,BRE,34,26.5,10.7,4.3,8.7,497,0.5,1.5,314,1.6,2.1,746,0.4,1.4,1.7,4.3,0.9,0.0,1.9,2.1
61,Janis Strelnieks,0,SCAF,9,20.8,10.7,3.6,7.2,492,2.3,4.9,477,1.2,1.3,917,0.1,0.7,0.8,3.0,0.1,0.0,1.3,2.6
62,Aamir Simms,0,VEN,34,22.4,10.6,3.8,7.5,506,1.2,3.0,406,1.8,2.3,792,0.8,3.7,4.5,1.2,0.5,0.1,1.6,2.3
63,Deishuan Booker,0,TREV,8,23.8,10.5,3.4,8.0,422,0.9,3.6,241,2.9,3.6,793,0.4,2.3,2.6,4.1,0.6,0.1,2.6,2.3
64,Matt Mooney,0,TREN,16,26.5,10.5,3.8,7.9,472,2.0,4.9,405,1.0,1.3,762,0.9,1.5,2.4,3.9,0.9,0.0,2.1,2.6
65,Davide Alviti,0,TREN,32,21.2,10.5,3.5,7.0,493,1.7,4.3,396,1.8,2.1,866,0.6,2.7,3.3,1.5,0.9,0.2,1.2,2.0
66,Chris Dowe,0,TORT,30,22.2,10.4,3.5,7.5,460,0.7,2.6,278,2.8,3.4,822,0.9,2.6,3.5,3.7,0.6,0.2,1.8,2.0
67,Marcus Zegarowski,0,CRE,21,21.9,10.4,3.6,8.1,441,1.7,4.0,422,1.6,2.0,767,0.3,1.2,1.5,2.3,0.4,0.0,1.9,2.9
68,Corey Davis,0,CRE,8,27.8,10.4,3.1,8.5,368,1.1,3.9,290,3.0,4.3,706,0.5,1.0,1.5,4.9,1.1,0.0,3.0,2.0
69,Demetre Rivers,0,SCAF,27,28.2,10.3,3.6,8.0,447,1.9,4.5,413,1.3,1.4,895,1.0,3.1,4.1,1.0,0.7,0.2,1.3,2.6
70,Trevor Lacey,0,CRE,30,22.6,10.3,3.7,8.4,443,1.4,4.4,323,1.4,1.7,804,0.4,2.3,2.6,2.9,0.7,0.1,1.2,1.7
71,Trevon Bluiett,0,PES,30,25.0,10.2,3.5,7.5,462,2.0,4.7,429,1.3,1.8,709,1.0,2.0,3.0,1.5,0.7,0.0,1.0,1.9
72,Jordan Mickey,0,BOL,30,17.9,9.9,3.9,7.0,557,0.5,1.7,280,1.7,2.3,725,1.4,2.9,4.3,1.2,0.3,0.4,1.1,1.8
73,Alessandro Gentile,0,SCAF,28,22.5,9.9,4.3,8.6,504,0.1,0.5,154,1.2,1.7,708,0.7,3.5,4.1,3.2,0.7,0.4,2.2,2.6
74,Paul Biligha,0,TREN,34,23.1,9.9,3.9,7.6,515,0.4,0.7,480,1.7,2.1,803,1.4,1.6,3.0,1.1,0.6,0.8,1.2,2.0
75,Max Heidegger,0,VEN,24,20.7,9.8,3.3,7.6,429,2.0,4.8,405,1.3,1.8,727,0.3,1.5,1.9,2.2,0.6,0.1,1.3,2.3
76,Willie Cauley-Stein,0,VAR,11,26.4,9.7,3.8,6.4,600,0.5,1.0,455,1.6,2.5,643,2.0,6.0,8.0,1.2,0.5,0.7,2.1,1.7
77,James Young,0,TREV,7,21.4,9.7,3.0,8.7,344,1.7,5.1,333,2.0,2.9,700,0.3,2.1,2.4,0.6,0.6,0.0,0.9,1.6
78,Jeremy Senglin,0,NBB,14,27.7,9.7,3.6,8.3,440,2.0,4.4,459,0.4,0.7,600,0.5,1.9,2.4,2.8,0.9,0.1,1.1,2.9
79,Riccardo Rossato,0,SCAF,29,22.6,9.7,3.2,7.1,456,1.5,4.0,383,1.7,1.9,907,0.7,1.7,2.3,1.4,1.1,0.0,1.0,3.3
80,"Barry Brown, Jr.",0,VEN,14,19.4,9.6,3.7,9.2,403,1.1,3.6,294,1.1,1.5,714,0.3,1.8,2.1,1.4,0.6,0.1,1.4,0.7
81,Grant Golden,0,CRE,29,22.6,9.4,4.1,7.1,575,0.0,0.3,100,1.2,1.6,745,1.2,3.4,4.6,1.8,0.3,0.1,1.9,2.2
82,Ryan Hawkins,0,PIS,32,27.1,9.4,3.2,7.4,428,2.1,5.2,400,1.1,1.3,791,0.6,3.1,3.8,1.0,0.9,0.3,0.8,1.9
83,Andrea Cinciarini,0,PES,19,28.9,9.4,3.3,8.4,388,0.7,3.3,210,2.2,3.0,737,1.4,3.9,5.4,6.4,1.8,0.0,1.9,2.6
84,Isaia Cordinier,0,BOL,38,22.7,9.3,3.2,6.8,479,0.9,2.3,379,2.0,2.4,826,1.0,2.9,3.8,2.5,0.8,0.2,1.5,2.5
85,Justin Jaworski,0,NAP,12,24.0,9.3,3.3,7.8,426,2.0,5.9,338,0.7,0.8,889,0.2,1.8,1.9,1.3,0.4,0.0,0.8,2.6
86,Nathan Adrian,0,CRE,27,26.6,9.3,3.3,7.0,476,1.4,3.5,415,1.2,1.6,744,1.2,3.6,4.8,1.3,0.6,0.4,1.0,2.7
87,Briante Weber,0,REG,34,23.8,9.3,3.8,8.0,476,0.4,1.2,310,1.3,1.8,738,0.6,3.0,3.6,3.5,1.9,0.1,1.8,2.4
88,John Petrucelli,0,BRE,29,23.4,9.2,3.3,7.9,417,1.1,3.6,305,1.5,1.9,815,0.6,2.6,3.2,1.3,1.4,0.3,1.0,2.8
89,Jordan Parks,0,VEN,25,23.2,9.2,3.4,7.0,489,0.6,2.1,269,1.8,2.2,833,0.5,3.9,4.4,1.4,1.2,0.4,1.2,2.6
90,Mfiondu Kabengele,0,VEN,18,19.7,9.2,3.3,6.1,550,0.2,0.7,308,2.3,3.3,712,2.1,4.6,6.6,0.7,0.2,0.8,1.3,2.4
91,Jack Nunge,0,SCAF,28,21.3,9.2,3.4,7.3,473,0.9,2.8,304,1.5,2.1,700,1.8,3.6,5.5,1.0,0.5,0.6,0.9,1.7
92,Tarik Black,0,REG,15,18.0,9.1,3.3,4.9,685,0.0,0.0,0,2.4,3.9,621,1.5,2.9,4.4,0.6,0.3,0.7,2.4,2.5
93,Justin Robinson,0,TREV,22,24.5,9.0,3.3,7.8,421,1.2,4.0,310,1.2,1.5,818,0.1,1.7,1.8,4.0,0.7,0.0,2.0,1.2
94,Gerry Blakes,0,SCAF,7,16.1,9.0,3.3,6.7,489,1.4,2.7,526,1.0,1.1,875,0.1,2.7,2.9,1.1,0.3,0.0,1.9,2.1
95,Nicolo Melli,0,MIL,39,23.5,9.0,3.7,7.2,520,0.8,2.4,359,0.6,1.4,455,1.5,4.4,6.0,1.8,0.8,0.6,1.4,2.5
96,Vasilis Charalambopoulos,0,SAS,29,25.2,8.9,3.1,6.7,467,1.0,3.2,326,1.6,1.9,818,0.5,3.4,3.9,1.8,0.8,0.4,1.1,1.9
97,Nate Laszewski,0,NBB,30,27.3,8.8,2.8,6.0,459,1.5,3.2,464,1.8,2.2,791,0.8,3.2,3.9,0.8,0.4,0.3,1.0,2.9
98,Skylar Spencer,0,VAR,19,27.6,8.7,4.3,5.9,726,0.0,0.0,0,0.1,0.7,77,3.1,5.1,8.1,1.5,0.9,1.4,1.2,2.7
99,JaJuan Johnson,0,NBB,13,21.9,8.5,3.7,7.2,516,0.0,0.2,0,1.2,1.5,789,0.9,2.8,3.8,0.9,0.3,0.4,0.9,2.2
100,Amedeo Tessitori,0,VEN,39,18.1,8.5,3.4,6.5,520,0.2,0.9,194,1.6,2.8,577,1.9,2.5,4.5,1.3,0.8,0.4,1.5,3.0
101,Retin Obasohan,0,TORT,31,21.0,8.5,2.6,6.3,413,0.6,2.2,261,2.7,3.5,785,0.5,2.2,2.7,2.5,1.4,0.3,1.3,2.7
102,Jordan Philippe Bayehe,0,NBB,28,23.5,8.5,3.0,5.8,521,0.3,0.8,318,2.2,2.8,792,2.0,3.3,5.2,0.7,0.4,0.1,1.2,3.1
103,Kevin Pangos,0,MIL,5,19.4,8.4,3.0,7.8,385,1.8,5.0,360,0.6,0.6,1.00,0.4,0.8,1.2,3.8,0.8,0.0,1.2,1.2
104,Ray McCallum,0,PES,11,23.2,8.4,3.4,7.5,446,0.4,1.6,222,1.3,1.8,700,0.6,1.5,2.2,4.3,0.5,0.2,1.3,1.3
105,Jason Burnell,0,BRE,36,22.1,8.3,3.3,7.1,461,0.4,1.9,203,1.4,1.7,833,1.3,3.0,4.2,2.1,0.7,0.4,0.6,2.6
106,Devon Hall,0,MIL,37,24.7,8.3,2.8,6.5,439,0.9,2.7,320,1.8,2.0,904,0.6,2.8,3.5,2.1,0.6,0.2,1.0,1.9
107,Marco Spissu,0,VEN,36,25.2,8.3,2.3,6.3,370,1.4,4.0,357,2.2,2.3,929,0.5,2.6,3.1,4.1,0.5,0.0,1.8,1.9
108,Kenny Gabriel,0,BRE,35,19.9,8.1,2.9,6.6,439,1.6,4.7,341,0.8,1.1,730,0.4,3.4,3.8,0.4,0.6,0.4,0.9,3.0
109,Alfonzo McKinnie,0,SAS,30,19.7,8.1,3.1,5.6,544,0.8,2.0,390,1.2,1.7,706,0.8,3.0,3.8,0.5,0.5,0.2,1.3,2.8
110,Mouhamed Faye,0,REG,35,18.1,8.1,3.6,5.7,638,0.0,0.0,0,0.8,2.2,359,2.2,2.7,4.9,0.4,0.5,1.2,1.4,2.5
111,Carl Wheatle,0,PIS,33,27.7,8.0,2.8,6.2,442,1.1,3.3,336,1.3,2.0,667,0.8,4.3,5.1,1.5,0.8,0.2,1.0,2.0
112,Pauly Paulicap,0,TREV,30,23.1,7.8,2.8,4.2,675,0.0,0.0,0,2.2,3.2,684,2.5,4.6,7.0,0.2,0.5,1.4,1.0,2.7
113,Stanley Whittaker,0,SAS,10,23.2,7.8,2.9,7.4,392,0.8,2.1,381,1.2,1.8,667,0.1,1.4,1.5,3.6,0.9,0.1,2.1,2.7
114,Awudu Abass,0,BOL,42,18.7,7.7,2.5,5.7,437,1.3,3.6,371,1.4,1.6,841,0.6,2.0,2.7,0.4,0.6,0.3,0.6,1.1
115,Ante Zizic,0,BOL,28,14.9,7.6,3.1,4.3,727,0.0,0.0,0,1.3,1.9,692,1.4,2.6,4.0,0.9,0.3,0.4,1.5,1.4
116,Matteo Tambone,0,PES,29,23.9,7.4,2.6,7.0,374,1.3,3.8,333,0.9,1.1,844,0.3,1.9,2.2,2.4,0.6,0.0,1.6,3.1
117,Arturs Strautins,0,TORT,32,18.1,7.4,2.4,6.2,391,1.0,3.0,333,1.6,1.9,867,1.1,2.6,3.7,0.8,0.4,0.2,1.0,1.9
118,Alessandro Cappelletti,0,SAS,30,22.3,7.4,2.5,6.2,406,0.6,2.1,270,1.8,2.0,898,0.5,2.6,3.1,4.0,0.7,0.1,2.3,1.8
119,Julian Gamble,0,SCAF,18,18.5,7.4,2.6,4.3,603,0.0,0.1,0,2.2,4.0,542,1.4,2.6,4.0,0.9,0.4,0.2,1.5,1.7
120,Alex Poythress,0,MIL,18,15.3,7.3,2.6,4.9,534,0.0,0.1,0,2.1,3.1,673,1.6,1.8,3.3,0.3,0.6,0.3,1.2,2.6
121,Riccardo Visconti,0,PES,29,17.1,7.3,2.2,5.9,368,1.2,3.8,321,1.7,2.0,877,0.3,1.3,1.7,1.0,0.4,0.1,0.9,2.4
122,Leon Radosevic,0,TORT,28,18.4,7.1,2.8,5.1,549,0.8,1.8,431,0.7,1.5,488,1.2,1.9,3.0,1.1,0.4,0.3,0.7,1.5
123,Vinnie Shahid,0,VAR,12,20.6,7.0,2.2,5.9,366,1.0,3.0,333,1.7,2.1,800,0.2,1.5,1.7,1.8,0.6,0.0,1.7,2.1
124,Stefano Tonut,0,MIL,38,21.8,7.0,2.7,5.9,457,0.6,2.1,288,1.0,1.3,760,0.5,2.5,2.9,1.6,1.0,0.0,0.5,1.1
125,Andrea Pecchia,0,CRE,30,25.1,7.0,2.6,4.7,553,0.2,1.0,226,1.5,2.5,613,1.1,3.9,5.0,3.4,0.9,0.1,1.7,2.4
126,Paul Eboua,0,CRE,30,18.9,6.8,2.5,4.7,532,0.7,2.0,344,1.1,1.5,756,1.4,3.4,4.8,0.4,0.5,0.3,0.9,2.0
127,Tomas Kyzlink,0,NBB,11,23.0,6.7,2.5,6.5,375,1.0,3.7,268,0.8,1.1,750,0.7,2.4,3.1,1.9,0.2,0.0,1.7,2.2
128,Jaleen Smith,0,BOL,9,18.2,6.7,2.4,5.4,449,0.9,2.9,308,0.9,0.9,1.00,0.1,1.6,1.7,1.9,0.9,0.0,1.4,2.2
129,Gerry Blakes,0,PIS,6,16.2,6.7,2.7,6.2,432,0.5,2.3,214,0.8,0.8,1.00,0.3,1.5,1.8,1.2,0.2,0.0,0.8,1.5
130,Darion Atkins,0,REG,35,20.3,6.6,2.8,6.3,437,0.5,1.5,314,0.6,0.8,724,1.5,2.7,4.1,1.3,0.5,0.8,1.6,2.2
131,Ismael Kamagate,0,TORT,16,17.2,6.6,2.9,3.8,754,0.0,0.1,0,0.8,2.1,382,1.6,2.6,4.3,0.8,0.2,1.4,0.8,1.8
132,TaShawn Thomas,0,TORT,24,18.0,6.5,2.7,4.6,591,0.0,0.0,0,1.1,2.0,563,1.5,1.5,3.0,0.8,0.5,0.7,1.1,2.2
133,Daniel Hackett,0,BOL,41,20.2,6.5,2.2,4.9,458,0.7,2.0,366,1.3,1.8,726,0.6,2.4,3.0,3.4,0.8,0.0,1.4,2.8
134,Maodo Lo,0,MIL,14,18.9,6.4,2.1,4.9,435,0.9,2.4,364,1.3,1.4,947,0.1,1.2,1.4,2.1,0.4,0.1,1.6,2.0
135,Michele Vitali,0,REG,35,25.5,6.4,2.1,5.4,394,1.2,3.2,363,1.0,1.3,783,0.9,3.1,4.0,1.8,1.2,0.0,1.0,2.1
136,Johannes Voigtmann,0,MIL,33,17.8,6.4,2.7,5.1,521,0.6,1.9,328,0.5,0.8,536,1.2,3.9,5.1,1.8,0.4,0.2,1.2,1.6
137,Quinn Ellis,0,TREN,26,21.4,6.3,2.1,6.0,350,0.7,2.7,268,1.4,2.0,706,0.8,2.1,2.9,2.6,0.8,0.2,1.7,2.3
138,Quincy Ford,0,PES,28,22.3,6.3,2.5,5.8,423,0.8,2.4,324,0.6,1.0,571,1.2,3.9,5.1,1.2,1.3,0.5,0.9,2.4
139,Ismael Kamagate,0,MIL,11,12.1,6.3,2.6,3.5,744,0.0,0.1,0,1.0,1.7,579,1.1,1.6,2.7,0.3,0.4,0.4,1.3,1.4
140,"Derek Cooke, Jr.",0,TREN,34,16.4,6.2,2.7,4.3,619,0.0,0.1,0,0.9,1.6,518,2.0,3.0,5.0,0.7,0.7,0.4,0.9,1.8
141,Toto Forray,0,TREN,34,17.3,6.2,2.3,5.5,412,0.9,2.6,368,0.7,0.8,857,0.7,1.6,2.4,1.5,0.9,0.0,1.1,2.6
142,Loudon Love,0,PES,4,15.8,6.0,2.8,4.5,611,0.0,0.0,0,0.5,1.0,500,0.8,2.0,2.8,0.5,0.3,0.5,0.8,0.3
143,Amine Noua,0,TORT,6,17.5,6.0,2.5,5.7,441,0.7,2.8,235,0.3,1.0,333,1.2,2.8,4.0,0.5,0.5,0.7,0.8,1.0
144,Alessandro Dore,0,SAS,1,4.0,6.0,2.0,5.0,400,2.0,4.0,500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Achille Polonara,0,BOL,36,16.9,5.9,2.1,4.2,513,0.5,1.8,297,1.1,1.5,722,1.4,3.1,4.5,1.8,0.4,0.4,0.6,1.1
146,Michael Gilmore,0,VAR,6,12.7,5.8,1.8,2.8,647,0.8,1.5,556,1.3,1.7,800,0.7,0.8,1.5,0.5,0.5,0.2,1.2,3.0
147,David Cournooh,0,BRE,36,14.9,5.8,2.0,4.9,417,0.9,2.2,392,0.8,1.1,732,0.5,1.1,1.7,1.6,0.2,0.0,0.6,1.9
148,Diego Flaccadori,0,MIL,39,17.3,5.6,1.8,4.8,382,0.6,2.1,313,1.4,1.8,757,0.3,1.0,1.3,1.7,0.6,0.2,1.0,1.9
149,Valerio Mazzola,0,PES,30,18.6,5.6,1.8,4.0,455,1.0,2.6,385,0.9,1.4,683,0.3,2.5,2.8,0.4,0.5,0.2,0.5,2.4
150,Alessandro Zanelli,0,TREV,29,18.5,5.4,2.0,4.7,422,1.0,2.8,354,0.5,0.6,778,0.6,1.9,2.6,1.8,0.5,0.0,0.7,2.0
151,Mattia Udom,0,TREN,20,16.4,5.4,2.0,4.6,424,0.9,2.7,321,0.7,1.0,684,1.4,1.7,3.1,1.0,0.5,0.1,1.0,1.8
152,Filip Kruslin,0,SAS,30,22.7,5.4,1.9,4.7,400,1.3,3.2,392,0.4,0.4,846,0.3,1.6,1.8,1.7,0.7,0.1,1.0,2.2
153,Alessandro Lever,0,NAP,30,13.6,5.3,1.9,3.9,500,0.6,1.9,328,0.8,1.2,686,0.9,1.2,2.1,0.5,0.2,0.2,0.7,2.0
154,Luca Severini,0,TORT,25,19.1,5.2,1.8,5.1,346,1.4,3.9,361,0.3,0.4,636,0.8,1.8,2.6,0.9,0.4,0.2,0.6,2.2
155,Kyle Hines,0,MIL,29,16.9,5.2,2.1,2.8,753,0.0,0.0,1.00,0.9,1.3,692,1.7,2.0,3.7,1.0,0.2,0.5,0.9,2.1
