#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Jeff Viggiano,0,VEN,40,14.9,5.4,1.9,5.2,359,1.1,3.6,308,0.6,0.9,676,0.5,1.3,1.8,0.9,0.6,0.2,0.9,1.7
157,Andrea Cinciarini,0,MIL,32,21.3,5.4,1.8,4.8,370,0.5,2.1,250,1.3,1.9,683,0.8,2.2,3.0,2.2,0.8,0.1,1.3,1.8
158,Jarrius Jackson,0,VEN,39,15.9,5.4,2.0,5.4,367,0.8,2.7,288,0.6,0.9,714,0.2,1.1,1.3,1.3,0.5,0.0,0.6,0.9
159,Marques Green,0,AVE,30,22.7,5.3,1.8,5.0,356,1.2,3.4,356,0.6,0.7,857,0.3,1.6,1.9,4.6,1.2,0.0,1.7,2.1
160,Charles Jenkins,0,MIL,29,23.0,5.2,1.9,4.5,412,0.7,2.0,356,0.7,0.9,840,0.2,1.8,2.0,0.9,1.3,0.2,0.7,2.7
161,James Southerland,0,CRE,14,19.8,5.1,1.9,5.4,342,0.9,3.4,271,0.5,0.6,875,0.6,3.0,3.6,0.4,0.4,0.4,0.7,2.1
162,Vlado Ilijevski,0,ORL,25,25.1,5.1,1.7,4.6,362,0.8,2.6,318,0.9,1.4,639,0.3,2.2,2.4,3.7,0.8,0.0,1.5,1.6
163,Vojislav Stojanovic,0,ORL,17,17.9,5.1,2.0,6.0,333,0.5,2.1,257,0.6,1.2,476,0.5,1.9,2.4,1.1,1.0,0.6,1.6,2.0
164,Gani Lawal,0,MIL,3,11.0,5.0,2.0,3.0,667,0.0,0.0,0,1.0,2.0,500,2.3,1.0,3.3,0.3,0.0,1.7,1.7,2.0
165,Diego Flaccadori,0,TREN,33,15.4,5.0,1.6,4.4,361,0.7,2.0,354,1.1,1.4,804,0.2,1.4,1.7,0.9,0.5,0.1,1.1,1.3
166,Stefano Tonut,0,VEN,39,15.1,4.9,1.8,4.1,456,0.5,1.6,328,0.7,0.9,765,0.4,1.3,1.7,1.0,0.7,0.0,0.6,0.8
167,Paul Biligha,0,CRE,34,15.5,4.7,1.8,3.9,466,0.1,0.3,182,1.0,1.5,686,2.1,1.6,3.7,0.3,0.4,0.6,1.1,2.7
168,Keaton Nankivil,0,ORL,15,18.3,4.7,1.7,4.6,377,0.5,1.9,250,0.7,0.7,1.00,1.3,2.0,3.3,0.6,0.1,0.3,1.8,2.1
169,Eric Lombardi,0,PIS,33,17.6,4.5,1.9,4.3,451,0.3,1.5,229,0.3,0.5,647,1.1,2.2,3.3,0.7,0.7,0.2,1.0,2.3
170,Tylor Ongwae,0,AVE,2,9.5,4.5,1.5,3.0,500,0.5,1.5,333,1.0,1.0,1.00,0.0,1.0,1.0,0.5,0.0,0.0,1.0,2.5
171,Giancarlo Ferrero,0,VAR,25,14.2,4.5,1.8,3.7,478,0.1,1.2,100,0.8,1.2,724,0.6,0.7,1.2,0.4,0.7,0.1,0.5,1.6
172,Brian Sacchetti,0,SAS,32,18.7,4.4,1.5,3.7,412,0.6,2.0,297,0.8,1.0,750,1.1,2.3,3.3,1.1,0.6,0.0,0.8,1.8
173,Jakub Wojciechowski,0,CAN,28,12.4,4.3,1.7,3.5,485,0.6,1.7,354,0.3,0.5,571,0.4,2.2,2.6,0.4,0.3,0.3,0.6,1.9
174,Tomas Ress,0,VEN,34,17.2,4.3,1.3,3.8,333,0.9,3.1,286,0.9,1.1,769,0.7,3.1,3.8,0.7,0.4,0.3,0.5,1.2
175,Mychel Thompson,0,VAR,9,19.1,4.2,1.2,5.0,244,0.7,2.7,250,1.1,1.4,769,0.7,2.7,3.3,0.8,0.4,0.2,0.9,1.7
176,Chris Goulding,0,TOR,10,21.0,4.2,1.5,5.2,288,0.8,3.4,235,0.4,0.8,500,0.2,1.7,1.9,1.2,0.5,0.0,0.8,2.9
177,Nika Metreveli,0,ORL,14,15.5,4.1,1.8,4.0,446,0.1,0.4,200,0.5,0.6,778,1.4,2.0,3.4,0.4,0.4,0.1,1.0,2.9
178,Jared Berggren,0,TREN,11,14.1,4.1,2.0,3.6,550,0.1,0.2,500,0.0,0.4,0,1.4,1.8,3.2,0.1,0.3,0.2,0.5,1.7
179,Maurice Walker,0,PES,13,18.3,4.0,1.8,3.9,451,0.0,0.0,0,0.5,0.8,600,1.5,2.5,4.1,0.2,0.5,0.1,1.3,2.5
180,Jacopo Giachetti,0,TOR,29,18.7,4.0,1.4,4.3,328,0.2,1.3,189,0.9,1.1,839,0.2,1.2,1.5,1.8,0.3,0.1,1.3,2.1
181,Brent Petway,0,SAS,27,17.3,3.9,1.6,3.6,443,0.5,1.7,304,0.1,0.3,571,0.8,2.4,3.2,0.6,0.4,1.0,0.9,2.8
182,Giulio Gazzotti,0,PES,30,17.9,3.8,1.3,3.8,336,0.6,2.1,281,0.7,0.8,840,0.8,2.5,3.3,0.3,0.7,0.0,0.9,1.9
183,Charlon Kloof,0,TOR,15,16.9,3.7,1.3,3.9,328,0.3,1.4,190,0.9,1.9,483,0.5,1.3,1.8,1.2,0.7,0.1,0.8,1.7
184,Gianluca Basile,0,ORL,29,19.6,3.7,1.2,4.3,290,0.9,3.2,266,0.4,0.4,846,0.2,1.8,1.9,2.0,0.9,0.0,1.2,2.0
185,Marco Lagana,0,CAN,5,6.6,3.2,0.4,1.2,333,0.2,0.6,333,2.2,2.8,786,0.2,1.0,1.2,0.4,0.2,0.2,1.0,0.6
186,Raphael Gaspardo,0,CRE,32,13.0,3.2,1.2,3.4,349,0.2,1.3,171,0.6,1.1,559,1.1,1.4,2.5,0.3,0.1,0.3,0.8,1.4
187,Nemanja Milosevic,0,NBB,26,11.0,3.0,1.1,3.0,354,0.2,1.0,192,0.7,1.0,630,0.8,1.5,2.2,0.3,0.4,0.2,0.7,1.3
188,Nika Metreveli,0,JUV,3,12.7,3.0,1.3,2.7,500,0.0,0.3,0,0.3,1.0,333,1.3,2.0,3.3,0.0,0.0,0.3,1.3,2.0
189,Matteo Formenti,0,SAS,23,11.7,2.9,0.9,2.5,368,0.7,1.6,459,0.3,0.4,889,0.4,1.0,1.3,0.7,0.5,0.0,0.4,1.2
190,Bruno Cerella,0,MIL,40,14.5,2.7,1.0,2.6,375,0.5,1.5,350,0.2,0.4,563,0.5,1.2,1.7,1.0,0.6,0.2,0.5,1.9
191,Andrea Amato,0,PIS,13,9.6,2.7,1.0,3.4,295,0.5,2.0,269,0.2,0.2,1.00,0.3,0.8,1.2,1.2,0.5,0.0,0.6,1.8
192,Ovidijus Varanauskas,0,VAR,19,11.1,2.6,0.8,2.2,381,0.2,0.5,444,0.7,0.9,765,0.3,1.0,1.3,1.0,0.4,0.1,1.1,0.5
193,Michele Ruzzier,0,VEN,34,11.1,2.3,0.9,2.1,423,0.4,1.1,361,0.2,0.2,750,0.3,0.5,0.9,1.5,0.5,0.0,0.9,1.5
194,Amedeo Tessitori,0,CAN,24,7.3,2.2,0.9,1.8,512,0.0,0.1,333,0.3,0.6,533,0.5,0.5,1.0,0.2,0.6,0.3,0.5,2.1
195,Giacomo Devecchi,0,SAS,32,14.4,2.2,0.7,1.7,407,0.6,1.3,439,0.3,0.3,800,0.4,1.0,1.3,0.5,0.8,0.1,0.3,1.3
196,Riccardo Visconti,0,VEN,3,1.0,2.0,0.7,0.7,1.00,0.7,0.7,1.00,0.0,0.0,0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0
197,Domenico Marzaioli,0,NBB,9,7.4,2.0,0.6,1.8,313,0.3,0.9,375,0.6,0.8,714,0.0,0.1,0.1,0.2,0.0,0.0,0.4,0.9
198,Daniele Magro,0,MIL,23,6.3,2.0,0.8,0.9,857,0.0,0.0,0,0.4,0.7,625,0.4,1.1,1.5,0.2,0.3,0.3,0.3,1.3
199,Tommaso Fantoni,0,TOR,11,9.5,1.9,0.5,1.0,545,0.0,0.0,0,0.8,2.0,409,0.9,1.5,2.5,0.2,0.1,0.1,0.7,1.4
200,Mario Ihring,0,ORL,7,5.1,1.9,0.7,1.6,455,0.4,0.6,750,0.0,0.1,0,0.0,0.3,0.3,0.1,0.1,0.0,0.4,0.4
201,Obie Trotter,0,NBB,7,8.3,1.9,0.6,2.1,267,0.3,1.1,250,0.4,0.6,750,0.1,0.4,0.6,0.6,0.6,0.0,0.4,1.6
202,Adam Pechacek,0,REG,14,4.5,1.7,0.6,1.6,348,0.1,0.3,250,0.5,0.6,875,0.4,0.2,0.6,0.2,0.1,0.0,0.4,1.4
203,Francesco Candussi,0,PES,28,8.8,1.7,0.7,1.4,500,0.0,0.2,0,0.3,0.5,692,0.6,1.1,1.7,0.1,0.4,0.3,0.5,2.0
204,Lorenzo D'ercole,0,SAS,22,8.7,1.5,0.5,1.4,387,0.4,0.9,400,0.1,0.1,1.00,0.0,0.7,0.7,0.6,0.3,0.0,0.2,0.5
205,Giovanni Pini,0,AVE,36,9.9,1.5,0.5,1.4,353,0.1,0.3,273,0.4,0.5,789,0.6,1.4,1.9,0.6,0.3,0.3,0.7,1.6
206,Umberto Pietrini,0,VAR,2,2.5,1.5,0.5,1.0,500,0.5,1.0,500,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
207,Nicolo Basile,0,PES,26,9.5,1.5,0.4,1.5,275,0.3,1.1,310,0.3,0.4,636,0.2,0.7,0.9,0.6,0.4,0.0,0.7,1.4
208,Andrea Ghiacci,0,JUV,19,8.7,1.2,0.4,0.8,500,0.2,0.3,500,0.2,0.3,667,0.4,0.8,1.2,0.4,0.4,0.1,0.5,1.1
209,Luca Lechthaler,0,TREN,25,5.0,1.2,0.5,0.8,632,0.0,0.0,0,0.2,0.4,556,0.3,0.9,1.2,0.0,0.1,0.0,0.4,1.0
210,Marco Cardillo,0,NBB,23,8.0,1.0,0.4,1.2,370,0.1,0.5,182,0.0,0.2,250,0.6,0.9,1.5,0.3,0.4,0.0,0.6,1.4
211,Levan Babilodze,0,ORL,1,3.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,500,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
212,Luca Munastra,0,ORL,2,1.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Michele Antelli,0,VEN,2,1.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
214,Gianmarco De Vita,0,VAR,2,3.5,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
215,Arturs Strautins,0,REG,15,9.5,1.0,0.3,1.7,192,0.1,1.2,111,0.2,0.6,333,0.3,0.9,1.1,0.3,0.3,0.1,0.6,1.1
216,Lorenzo Molinaro,0,VAR,8,5.6,0.9,0.4,1.3,300,0.0,0.3,0,0.1,0.3,500,0.5,0.5,1.0,0.1,0.1,0.1,0.4,1.4
217,Luca Severini,0,PIS,21,3.9,0.9,0.4,0.7,571,0.0,0.1,0,0.1,0.2,500,0.0,0.2,0.3,0.1,0.0,0.0,0.3,0.7
218,Juan Manuel Rossi,0,VAR,5,3.4,0.8,0.4,0.8,500,0.0,0.2,0,0.0,0.0,0,0.2,0.0,0.2,0.2,0.0,0.0,0.6,0.0
219,Giovanni Severini,0,AVE,31,4.7,0.7,0.2,0.8,292,0.1,0.4,273,0.2,0.3,667,0.2,0.4,0.6,0.2,0.2,0.0,0.2,1.2
220,Andrea Amato,0,MIL,7,3.3,0.7,0.3,1.1,250,0.1,0.9,167,0.0,0.0,0,0.0,0.4,0.4,0.6,0.0,0.0,0.3,0.7
221,Salvatore Parrillo,0,REG,14,3.8,0.7,0.3,0.9,308,0.1,0.8,182,0.0,0.0,0,0.0,0.3,0.3,0.2,0.0,0.0,0.1,0.8
222,Mladen Vujicevic,0,ORL,3,5.3,0.7,0.3,0.7,500,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.3,0.3,1.0,0.7
223,Martino Mastellari,0,PIS,26,4.2,0.6,0.2,0.6,375,0.2,0.4,364,0.0,0.0,0,0.0,0.2,0.2,0.2,0.1,0.0,0.4,0.8
224,Tommaso Ingrosso,0,JUV,10,4.7,0.5,0.2,1.2,167,0.1,0.8,125,0.0,0.0,0,0.3,0.4,0.7,0.2,0.0,0.0,0.4,1.1
225,Johan Lofberg,0,TREN,5,4.6,0.4,0.2,1.2,167,0.0,1.0,0,0.0,0.0,0,0.2,0.4,0.6,0.6,0.4,0.0,0.0,1.0
226,Nicolo Cazzolato,0,CRE,26,6.0,0.4,0.2,0.9,167,0.0,0.5,83,0.0,0.1,500,0.2,0.4,0.6,0.4,0.3,0.0,0.6,0.8
227,Ruben Zugno,0,CAN,12,2.4,0.3,0.1,0.2,500,0.0,0.0,0,0.2,0.2,1.00,0.3,0.0,0.3,0.2,0.0,0.0,0.3,0.6
228,Gino Cuccarolo,0,BOL,26,5.8,0.3,0.1,0.6,200,0.0,0.0,0,0.1,0.5,167,0.7,0.6,1.3,0.1,0.1,0.1,0.4,1.5
229,Marco Di Pizzo,0,PIS,10,2.4,0.3,0.1,0.1,1.00,0.0,0.0,0,0.1,0.2,500,0.0,0.2,0.2,0.0,0.1,0.0,0.1,1.2
230,Federico Bonacini,0,REG,7,2.7,0.3,0.1,0.9,167,0.0,0.4,0,0.0,0.0,0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.9
231,Luca Cesana,0,CAN,18,3.1,0.2,0.0,0.3,0,0.0,0.3,0,0.2,0.3,667,0.1,0.2,0.3,0.2,0.1,0.0,0.1,0.7
232,Brandon Solazzi,0,PES,7,1.1,0.1,0.0,0.3,0,0.0,0.0,0,0.1,0.3,500,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0
233,Tommaso Oxilia,0,BOL,9,4.1,0.1,0.0,0.4,0,0.0,0.3,0,0.1,0.2,500,0.0,0.1,0.1,0.1,0.0,0.1,0.6,0.3
234,Alessandro Pajola,0,BOL,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Andrea Pecchia,0,MIL,3,2.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Marco Lusvarghi,0,REG,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Antonio Leggio,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
238,Francesco Villa,0,MIL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Alessandro Simioni,0,VEN,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
240,Lorenzo Gioia,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,Alessandro Lever,0,REG,3,1.7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Simone Fabiani,0,BOL,6,1.0,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2
243,Bruno Mascolo,0,TOR,5,4.2,0.0,0.0,0.6,0,0.0,0.6,0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.4
244,Nicholas Groppi,0,VEN,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Mattia Norcino,0,AVE,5,1.6,0.0,0.0,1.2,0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.2
246,Giorgio Galipo,0,ORL,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
247,Riccardo Rosati,0,PES,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
248,Dario Boccasavia,0,CRE,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
249,Lorenzo Ambrosin,0,VEN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Michele Serpilli,0,PES,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Simone Fiusco,0,NBB,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Filippo Testa,0,VAR,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Denis Marconato,0,SAS,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
254,Vincenzo Ventrone,0,JUV,3,1.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
255,Luca Degli Esposti Castori,0,REG,3,1.3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Francesco Pellegrino,0,SAS,2,4.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.5
257,Curtis Nwohuocha,0,CAN,5,4.2,0.0,0.0,0.6,0,0.0,0.2,0,0.0,0.4,0,0.4,0.2,0.6,0.4,0.0,0.0,0.2,1.0
258,Lorenzo Penna,0,BOL,6,1.7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0,0.2,0.0,0.2,0.0,0.0,0.0,0.3,0.2
259,Davide Toffali,0,MIL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Martino Criconia,0,VEN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Simone Vecerina,0,MIL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,Salvatore Parlato,0,AVE,7,2.1,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3
263,Francesco Galli,0,PIS,2,1.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
