#,Squadra,Giocate,Min,Totale,Media,40 Min
416,"(2023) 
Dolomiti Energia Trentino",30,6025,2557,26.1,26
417,"(2006) 
Upea Capo d'Orlando",34,6825,2705,23.1,23
418,"(2007) 
Air Avellino",34,6825,2637,23.1,23
419,"(2011) 
Fabi Shoes Montegranaro",32,6425,2588,24.5,24.4
420,"(2018) 
Openjobmetis Varese",30,6000,2284,26.2,26.2
421,"(2007) 
La Fortezza Bologna",34,6850,2731,23.1,22.9
422,"(2002) 
Pippo Milano",34,6850,2645,23.1,22.9
423,"(2006) 
Premiata Montegranaro",34,6825,2732,23.1,23
424,"(1992) 
Panasonic R.Calabria",30,6075,2574,26.2,25.9
425,"(2018) 
Vanoli Cremona",30,5850,2360,26.2,26.9
426,"(2018) 
Oriora Pistoia",30,5825,2511,26.2,27
427,"(2004) 
Climamio Bologna",34,6925,2619,23.2,22.8
428,"(2015) 
Manital Torino",30,6075,2401,26.3,25.9
429,"(1990) 
Panasonic R.Calabria",30,6050,2664,26.3,26
430,"(1991) 
Stefanel Trieste",30,6025,2418,26.3,26.2
431,"(2002) 
Benetton Treviso",34,6825,2691,23.2,23.1
432,"(2018) 
Segafredo Virtus Bologna",30,6000,2410,26.3,26.3
433,"(1987) 
Snaidero Caserta",30,6000,2858,26.3,26.3
434,"(2011) 
Benetton Treviso",32,6450,2493,24.7,24.5
435,"(2022) 
Tezenis Verona",30,6075,2570,26.3,26
436,"(2016) 
VL Pallacanestro Pesaro",30,6050,2420,26.3,26.1
437,"(2014) 
Pasta Reggia Caserta",30,6025,2394,26.3,26.2
438,"(1988) 
Hitachi Venezia",30,6000,2668,26.3,26.3
439,"(2003) 
Pompea Napoli",34,6825,2808,23.3,23.2
440,"(1987) 
Irge Desio",30,6050,2684,26.4,26.1
441,"(2014) 
Granarolo Bologna",30,6000,2416,26.4,26.4
442,"(2000) 
Montepaschi Siena",34,6875,2714,23.3,23
443,"(2004) 
Vertical Vision Cantu'",34,6850,2745,23.3,23.2
444,"(2007) 
Legea Scafati",34,6600,2751,23.3,24
445,"(2017) 
Umana Reyer Venezia",30,6075,2364,26.4,26.1
446,"(2000) 
Paf Bologna",34,6900,2482,23.4,23
447,"(2006) 
Montepaschi Siena",34,6875,2522,23.4,23.1
448,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,26.5,26.2
449,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,26.5,26.2
450,"(2005) 
Montepaschi Siena",34,6850,2495,23.4,23.2
451,"(2021) 
Umana Reyer Venezia",30,6027,2297,26.5,26.4
452,"(2008) 
Snaidero Cucine Udine",30,6025,2587,26.6,26.5
453,"(2003) 
Breil Milano",34,6800,2737,23.5,23.5
454,"(2017) 
The Flexx Pistoia",30,6025,2449,26.6,26.5
455,"(2021) 
Happy Casa Brindisi",30,6073,2499,26.7,26.3
456,"(2021) 
Happy Casa Brindisi",30,6073,2499,26.7,26.3
457,"(2011) 
Otto Caserta",32,6425,2576,25,24.9
458,"(2021) 
Fortitudo Kigili Bologna",30,6025,2511,26.7,26.6
459,"(2000) 
Scavolini Pesaro",34,6875,2736,23.6,23.3
460,"(2011) 
Banco di Sardegna Sassari",32,6400,2494,25.1,25.1
461,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2323,26.7,26.3
462,"(2016) 
The Flexx Pistoia",30,6075,2298,26.7,26.4
463,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,26.7,26.4
464,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,26.7,26.4
465,"(2002) 
Pompea Napoli",34,6850,2737,23.6,23.4
466,"(2000) 
Vip Rimini",34,6800,3086,23.6,23.6
467,"(2016) 
Enel Brindisi",30,6100,2465,26.8,26.3
468,"(1988) 
Alno Fabriano",30,6000,2838,26.8,26.8
469,"(2006) 
TDShop.it Livorno",34,6850,2935,23.6,23.5
470,"(2002) 
Skipper Bologna",34,6800,2704,23.6,23.6
471,"(2020) 
Dolomiti Energia Trentino",28,5650,2228,28.8,28.5
472,"(2005) 
VidiVici Bologna",34,6825,2831,23.7,23.6
473,"(2023) 
Happy Casa Brindisi",30,6025,2455,26.9,26.8
474,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2332,26.9,26.7
475,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,26.9,26.7
476,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,26.9,26.7
477,"(2023) 
Bertram Derthona Tortona",30,6025,2378,26.9,26.8
478,"(2006) 
VidiVici Bologna",34,6850,2597,23.8,23.6
479,"(2001) 
Kinder Bologna",36,7225,2703,22.5,22.4
480,"(2000) 
Viola Reggio Calabria",34,6825,3035,23.8,23.7
481,"(2017) 
Betaland Capo d'Orlando",30,6050,2544,27,26.7
482,"(2014) 
Upea Capo d'Orlando",30,6000,2222,27,27
483,"(2014) 
Openjobmetis Varese",30,6150,2475,27,26.4
484,"(2014) 
Dolomiti Energia Trento",30,6075,2402,27,26.7
485,"(2021) 
GeVi Napoli Basket",30,6075,2455,27.1,26.7
486,"(2023) 
Estra Pistoia",30,6025,2514,27.1,27
487,"(2004) 
Pompea Napoli",34,6900,2943,23.9,23.6
488,"(2018) 
Sidigas Avellino",30,6025,2456,27.1,27
489,"(2004) 
Scavolini Pesaro",34,6800,2753,24,24
490,"(2003) 
Oregon Scientific Cantu'",34,6825,2816,24,23.9
491,"(1994) 
Meta System R.Emilia",32,6450,2867,25.5,25.3
492,"(1991) 
Filanto Forli'",30,5825,2823,27.2,28.1
493,"(2001) 
De Vizia Avellino",36,7250,2994,22.7,22.6
494,"(1989) 
Paini Napoli",30,6000,2644,27.3,27.3
495,"(2017) 
Vanoli Cremona",30,6000,2495,27.3,27.3
496,"(2001) 
Oregon Scientific Cantu'",36,7225,2797,22.8,22.7
497,"(2000) 
De Vizia Avellino",34,6850,2881,24.1,23.9
498,"(2003) 
Lottomatica Roma",34,6925,2653,24.1,23.7
499,"(2006) 
Climamio Bologna",34,6850,2775,24.1,23.9
500,"(2017) 
Happy Casa Brindisi",30,6075,2461,27.3,27
501,"(2014) 
Vanoli Cremona",30,6075,2348,27.3,27
502,"(2023) 
Generazione Vincente Napoli Basket",30,6025,2613,27.3,27.2
503,"(1987) 
Basket Brescia",30,6100,3261,27.4,26.9
504,"(2007) 
Benetton Treviso",34,6825,2592,24.2,24.1
505,"(2018) 
Umana Reyer Venezia",30,6075,2256,27.4,27.1
506,"(2002) 
Virtus Bologna",34,6850,2749,24.2,24
507,"(2003) 
Metis Varese",34,6850,2905,24.2,24
508,"(2004) 
Casti Group Varese",34,6825,2891,24.2,24.1
509,"(2015) 
Pasta Reggia Caserta",30,6050,2288,27.4,27.2
510,"(2007) 
Solsonica Rieti",34,6875,2773,24.3,24
511,"(2003) 
Sicilia Messina",34,6900,3024,24.3,24
512,"(2018) 
Dolomiti Energia Trentino",30,6100,2410,27.6,27.1
513,"(2022) 
GeVi Napoli Basket",30,6075,2515,27.6,27.2
514,"(2017) 
Red October Cantù",30,6050,2614,27.6,27.3
515,"(2022) 
Happy Casa Brindisi",30,6025,2446,27.6,27.5
516,"(2005) 
Lottomatica Roma",34,6900,2667,24.4,24
517,"(2007) 
Pierrel Capo d'Orlando",34,6875,2985,24.4,24.1
518,"(2001) 
Euro Roseto",36,7250,3157,23,22.9
519,"(1995) 
Illycaffe' Trieste",32,6425,2896,25.9,25.8
520,"(2016) 
Pasta Reggia Caserta",30,6075,2430,27.7,27.3
521,"(2004) 
Bipop Carire RE",34,6875,2576,24.4,24.2
522,"(2002) 
Lottomatica Roma",34,6825,2507,24.4,24.4
523,"(2007) 
Scavolini Spar Pesaro",34,6825,2819,24.4,24.4
524,"(2020) 
Vanoli Basket Cremona",28,5700,2395,29.7,29.2
525,"(1990) 
Filanto Forli'",30,6025,3109,27.7,27.6
526,"(2006) 
Air Avellino",34,6825,2815,24.5,24.4
527,"(2011) 
Banca Tercas Teramo",32,6425,2488,26,25.9
528,"(1990) 
Philips Milano",30,6025,2679,27.8,27.7
529,"(2000) 
Müller Verona",34,6850,3123,24.5,24.4
530,"(2006) 
Angelico Biella",34,6850,2721,24.5,24.4
531,"(2015) 
Umana Reyer Venezia",30,6150,2230,27.8,27.1
532,"(2018) 
Happy Casa Brindisi",30,6075,2370,27.8,27.5
533,"(1993) 
Baker Livorno",30,6025,2606,27.8,27.7
534,"(2007) 
Angelico Biella",34,6875,2860,24.6,24.3
535,"(2004) 
Navigo.it Teramo",34,6825,2805,24.6,24.5
536,"(2021) 
NutriBullet Treviso Basket",30,6077,2509,27.8,27.5
537,"(2002) 
Air Avellino",34,6900,2854,24.6,24.2
538,"(2005) 
Whirlpool Varese",34,6875,2643,24.6,24.3
539,"(2004) 
Sedima Roseto",34,6850,2844,24.6,24.4
540,"(2021) 
Dolomiti Energia Trentino",30,6100,2447,27.9,27.4
541,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2320,27.9,27.6
542,"(2018) 
VL Pesaro",30,6025,2754,27.9,27.8
543,"(2005) 
Bipop Carire R.Emilia",34,6975,2803,24.6,24
544,"(2000) 
Adecco Milano",34,6875,3085,24.6,24.4
545,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2493,27.9,27.9
546,"(2002) 
Snaidero Udine",34,6850,2698,24.7,24.5
547,"(2001) 
Skipper Bologna",36,7200,2807,23.4,23.4
548,"(2007) 
Upim Bologna",34,6850,2696,24.7,24.6
549,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,28,27.9
550,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,28,27.9
551,"(2014) 
Consultinvest Pesaro",30,6000,2463,28,28
552,"(2001) 
Scavolini Pesaro",36,7275,2892,23.4,23.1
553,"(2011) 
Novipiù Casale Monferrato",32,6525,2447,26.3,25.8
554,"(2002) 
Acegas Trieste",34,6875,2820,24.8,24.6
555,"(2006) 
Legea Scafati",34,6850,2854,24.9,24.7
556,"(2006) 
Snaidero Cucine Udine",34,6800,2811,24.9,24.9
557,"(1987) 
Wuber Napoli",30,6100,2746,28.2,27.8
558,"(2021) 
Vanoli Basket Cremona",30,6075,2535,28.2,27.9
559,"(2007) 
Tisettanta Cantu'",34,6875,2776,24.9,24.7
560,"(2004) 
Sicc Cucine Jesi",34,6850,2899,24.9,24.8
561,"(2006) 
Whirlpool Varese",34,6900,2692,25,24.6
562,"(2023) 
Openjobmetis Varese",30,6000,2702,28.3,28.3
563,"(2011) 
Sidigas Avellino",32,6475,2606,26.6,26.3
564,"(2022) 
Openjobmetis Varese",30,6050,2722,28.4,28.2
565,"(2022) 
Openjobmetis Varese",30,6050,2722,28.4,28.2
566,"(2000) 
Lineltex Imola",34,6900,3102,25.1,24.7
567,"(2004) 
Lottomatica Roma",34,6850,2728,25.1,24.9
568,"(2001) 
Metis Varese",36,7200,3149,23.8,23.8
569,"(2003) 
Lauretana Biella",34,6900,2759,25.1,24.8
570,"(2002) 
Oregon Scientific Cantu'",34,6800,2601,25.1,25.1
571,"(2001) 
Würth Roma",36,7225,2824,23.8,23.7
572,"(2005) 
BT Roseto",34,6800,2693,25.2,25.2
573,"(2006) 
Tisettanta Cantu'",34,6900,2721,25.2,24.9
574,"(2000) 
Varese Roosters",34,6825,3210,25.3,25.2
575,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2626,28.7,28.5
576,"(2021) 
Openjobmetis Varese",30,6025,2655,28.7,28.6
577,"(2007) 
Siviglia Wear Teramo",34,6850,2966,25.4,25.2
578,"(2000) 
Adr Roma",34,6850,2686,25.4,25.2
579,"(2003) 
Coop Nordest Trieste",34,6625,2842,25.4,26.1
580,"(2005) 
Upea Capo d'Orlando",34,6900,2913,25.4,25.1
581,"(2006) 
Eldo Napoli",34,6875,2635,25.4,25.2
582,"(2004) 
Lauretana Biella",34,6800,2831,25.5,25.5
583,"(2000) 
Poliform Cantu'",34,6900,2812,25.6,25.2
584,"(2005) 
Snaidero Udine",34,6850,2793,25.6,25.4
585,"(2000) 
Snaidero Udine",34,6850,2845,25.6,25.5
586,"(2003) 
Teramo Basket",34,6875,3157,25.7,25.4
587,"(2006) 
Bipop Carire R.Emilia",34,6800,2723,25.7,25.7
588,"(2006) 
Siviglia Wear Teramo",34,6800,2744,25.7,25.7
589,"(2007) 
Snaidero Cucine Udine",34,6825,2760,25.9,25.8
590,"(2001) 
Mabo Prefabbricati Livorno",36,7250,3199,24.4,24.3
591,"(2005) 
Angelico Biella",34,6850,2645,25.9,25.7
592,"(2000) 
BingoSNAI Montecatini",34,6850,2946,25.9,25.7
593,"(2000) 
Telit Trieste",34,6625,2792,25.9,26.6
594,"(2007) 
Cimberio Varese",34,6975,2889,26,25.3
595,"(2004) 
Eurofiditalia R.Calabria",34,6875,2950,26.1,25.9
596,"(2001) 
Adecco Milano",36,7300,3068,24.8,24.4
597,"(2007) 
Eldo Napoli",34,6875,2779,26.2,25.9
598,"(2002) 
Lauretana Biella",34,6950,2685,26.3,25.7
599,"(2003) 
Mabo Livorno",34,6850,2984,26.3,26.1
600,"(2002) 
Mabo Prefabbricati Livorno",34,6800,2791,26.4,26.4
601,"(2001) 
Coop Nordest Trieste",36,7250,2945,25.1,24.9
602,"(2004) 
Villaggio Solidago Livorno",34,6825,2893,26.6,26.5
603,"(2004) 
Air Avellino",34,6800,2995,26.6,26.6
604,"(2005) 
Air Avellino",34,6800,2828,26.6,26.6
605,"(2002) 
Scavolini Pesaro",34,6850,2892,26.6,26.4
606,"(2001) 
Müller Verona",36,7225,2974,25.2,25.1
607,"(2005) 
Viola R.Calabria",34,6875,3055,26.6,26.4
608,"(2001) 
Snaidero Udine",36,7225,2951,25.2,25.1
609,"(2001) 
Benetton Treviso",36,7250,2986,25.3,25.1
610,"(1989) 
Irge Desio",30,6075,3291,30.3,30
611,"(2001) 
Lauretana Biella",36,7300,3091,25.7,25.3
612,"(2005) 
Navigo.it Teramo",34,6800,2944,27.4,27.4
613,"(2002) 
Carifac Fabriano",34,6925,2928,27.6,27.1
614,"(2001) 
Viola Reggio Calabria",36,7250,3205,26.2,26
615,"(2001) 
Fillattice Imola",36,7325,2956,27.1,26.6
616,"(2001) 
Fabriano Basket",36,7275,3166,28.4,28.1
